2. ЖЕНЩИНЫ, СОСТОЯЩИЕ В БРАКЕ, ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ													
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
35 – 39	38627.0	38576.0	1155.0	11366.0	20979.0	3919.0	741.0	275.0	48.0	93.0	70443.0	1826.0	51.0
40 – 44	53172.0	53130.0	1462.0	10956.0	31409.0	7318.0	1162.0	515.0	145.0	163.0	105137.0	1979.0	42.0
45 – 49	50010.0	49956.0	1373.0	9806.0	28728.0	7704.0	1201.0	719.0	219.0	206.0	101704.0	2036.0	54.0
50 – 54	40680.0	40639.0	1518.0	9224.0	22506.0	5445.0	961.0	558.0	211.0	216.0	80187.0	1973.0	41.0
55 – 59	17274.0	17237.0	675.0	4360.0	9054.0	2152.0	426.0	331.0	111.0	128.0	34001.0	1973.0	37.0
60 – 64	26375.0	26322.0	1189.0	6515.0	13034.0	3699.0	839.0	619.0	236.0	191.0	53047.0	2015.0	53.0
65 – 69	20888.0	20838.0	1121.0	4839.0	9566.0	3265.0	935.0	662.0	208.0	242.0	43980.0	2111.0	50.0
70 и более	25935.0	25862.0	1785.0	5163.0	10150.0	4774.0	1857.0	1110.0	511.0	512.0	59831.0	2313.0	73.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	264906.0	264422.0	22150.0	94916.0	121118.0	20592.0	3238.0	1394.0	412.0	602.0	426113.0	1611.0	484.0
в том числе в возрасте, лет:													
15 – 17	262.0	262.0	180.0	81.0	1.0	-	-	-	-	-	83.0	317.0	-
18 – 19	2149.0	2149.0	1252.0	852.0	45.0	-	-	-	-	-	942.0	438.0	-
20 – 24	18927.0	18888.0	7427.0	10566.0	840.0	19.0	12.0	-	12.0	12.0	12507.0	662.0	39.0
25 – 29	27566.0	27516.0	4077.0	18592.0	4479.0	309.0	35.0	-	4.0	20.0	28801.0	1047.0	50.0
30 – 34	24228.0	24178.0	1472.0	12898.0	8806.0	815.0	122.0	11.0	19.0	35.0	33933.0	1403.0	50.0
35 – 39	26567.0	26528.0	898.0	9595.0	14019.0	1622.0	247.0	104.0	19.0	24.0	44329.0	1671.0	39.0
40 – 44	37203.0	37161.0	1100.0	9076.0	22736.0	3530.0	415.0	177.0	35.0	92.0	68612.0	1846.0	42.0
45 – 49	35732.0	35682.0	1035.0	8215.0	21563.0	4055.0	465.0	221.0	62.0	66.0	67344.0	1887.0	50.0
50 – 54	30074.0	30033.0	1147.0	7888.0	17380.0	2935.0	360.0	187.0	45.0	91.0	54847.0	1826.0	41.0
55 – 59	12784.0	12747.0	543.0	3751.0	7037.0	1150.0	129.0	70.0	15.0	52.0	22631.0	1775.0	37.0
60 – 64	18332.0	18287.0	938.0	5367.0	9758.0	1726.0	313.0	113.0	26.0	46.0	32391.0	1771.0	45.0
65 – 69	14086.0	14048.0	866.0	3989.0	6948.0	1634.0	344.0	168.0	38.0	61.0	25696.0	1829.0	38.0
70 и более	16996.0	16943.0	1215.0	4046.0	7506.0	2797.0	796.0	343.0	137.0	103.0	33997.0	2007.0	53.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	105358.0	105298.0	5143.0	20706.0	47572.0	20450.0	5381.0	3506.0	1316.0	1224.0	233838.0	2221.0	60.0
в том числе в возрасте, лет:													
15 – 17	144.0	144.0	83.0	60.0	1.0	-	-	-	-	-	62.0	431.0	-
18 – 19	708.0	708.0	352.0	336.0	20.0	-	-	-	-	-	376.0	531.0	-
20 – 24	5583.0	5579.0	1290.0	3415.0	818.0	52.0	4.0	-	-	-	5223.0	936.0	4.0
25 – 29	8357.0	8357.0	560.0	4101.0	3163.0	418.0	87.0	24.0	-	4.0	12177.0	1457.0	-
30 – 34	9379.0	9379.0	322.0	2492.0	5091.0	1153.0	237.0	76.0	4.0	4.0	17517.0	1868.0	-
35 – 39	12060.0	12048.0	257.0	1771.0	6960.0	2297.0	494.0	171.0	29.0	69.0	26114.0	2167.0	12.0
40 – 44	15969.0	15969.0	362.0	1880.0	8673.0	3788.0	747.0	338.0	110.0	71.0	36525.0	2287.0	-
45 – 49	14278.0	14274.0	338.0	1591.0	7165.0	3649.0	736.0	498.0	157.0	140.0	34360.0	2407.0	4.0
50 – 54	10606.0	10606.0	371.0	1336.0	5126.0	2510.0	601.0	371.0	166.0	125.0	25340.0	2389.0	-
55 – 59	4490.0	4490.0	132.0	609.0	2017.0	1002.0	297.0	261.0	96.0	76.0	11370.0	2532.0	-
60 – 64	8043.0	8035.0	251.0	1148.0	3276.0	1973.0	526.0	506.0	210.0	145.0	20656.0	2571.0	8.0
65 – 69	6802.0	6790.0	255.0	850.0	2618.0	1631.0	591.0	494.0	170.0	181.0	18284.0	2693.0	12.0
70 и более	8939.0	8919.0	570.0	1117.0	2644.0	1977.0	1061.0	767.0	374.0	409.0	25834.0	2897.0	20.0
Нижегородская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	857230.0	856454.0	67208.0	322982.0	375396.0	64142.0	13801.0	6422.0	2560.0	3943.0	1400859.0	1636.0	776.0
в том числе в возрасте, лет:													
15 – 17	1094.0	1089.0	619.0	444.0	26.0	-	-	-	-	-	496.0	455.0	5.0
18 – 19	7098.0	7082.0	4205.0	2727.0	134.0	16.0	-	-	-	-	3043.0	430.0	16.0
20 – 24	57805.0	57729.0	20476.0	33558.0	3355.0	224.0	56.0	4.0	28.0	28.0	41548.0	720.0	76.0
25 – 29	82368.0	82293.0	11210.0	53164.0	16137.0	1301.0	211.0	52.0	48.0	170.0	92126.0	1119.0	75.0
30 – 34	82581.0	82514.0	4406.0	43285.0	30396.0	3458.0	542.0	144.0	84.0	199.0	119487.0	1448.0	67.0
35 – 39	88952.0	88885.0	2942.0	33447.0	45084.0	5694.0	1040.0	275.0	145.0	258.0	149180.0	1678.0	67.0
40 – 44	114876.0	114761.0	3405.0	33207.0	65187.0	10218.0	1541.0	540.0	203.0	460.0	208030.0	1813.0	115.0
45 – 49	108398.0	108334.0	3656.0	30520.0	61196.0	10088.0	1629.0	625.0	216.0	404.0	197293.0	1821.0	64.0
50 – 54	91210.0	91123.0	3241.0	28687.0	48964.0	7571.0	1434.0	625.0	250.0	351.0	162510.0	1783.0	87.0
55 – 59	46619.0	46584.0	2318.0	15620.0	23525.0	3724.0	637.0	389.0	157.0	214.0	81005.0	1739.0	35.0
60 – 64	64312.0	64245.0	3203.0	19856.0	31925.0	6332.0	1521.0	796.0	254.0	358.0	117206.0	1824.0	67.0
65 – 69	52405.0	52370.0	3112.0	14588.0	24609.0	6512.0	1725.0	1041.0	353.0	430.0	101201.0	1932.0	35.0
70 и более	59512.0	59445.0	4415.0	13879.0	24858.0	9004.0	3465.0	1931.0	822.0	1071.0	127734.0	2149.0	67.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	673292.0	672613.0	57297.0	279502.0	288759.0	36417.0	5851.0	2083.0	800.0	1904.0	1020407.0	1517.0	679.0
в том числе в возрасте, лет:													
15 – 17	808.0	804.0	454.0	331.0	19.0	-	-	-	-	-	369.0	459.0	4.0
18 – 19	5564.0	5552.0	3444.0	2001.0	95.0	12.0	-	-	-	-	2227.0	401.0	12.0
20 – 24	47605.0	47537.0	17987.0	27213.0	2109.0	128.0	44.0	4.0	28.0	24.0	32347.0	680.0	68.0
25 – 29	67974.0	67907.0	10169.0	45402.0	11272.0	744.0	130.0	28.0	36.0	126.0	72071.0	1061.0	67.0
30 – 34	65906.0	65843.0	3888.0	37961.0	21526.0	1924.0	264.0	83.0	51.0	146.0	89799.0	1364.0	63.0
35 – 39	68716.0	68657.0	2556.0	29320.0	32875.0	3105.0	493.0	114.0	39.0	155.0	108426.0	1579.0	59.0
40 – 44	90051.0	89952.0	2837.0	29527.0	50262.0	5986.0	717.0	260.0	67.0	296.0	155016.0	1723.0	99.0
45 – 49	87338.0	87274.0	3075.0	27052.0	49412.0	6281.0	838.0	258.0	99.0	259.0	151972.0	1741.0	64.0
50 – 54	75020.0	74937.0	2821.0	25783.0	40224.0	4828.0	680.0	259.0	122.0	220.0	127219.0	1698.0	83.0
55 – 59	38545.0	38514.0	2014.0	14124.0	19385.0	2437.0	271.0	105.0	54.0	124.0	63155.0	1640.0	31.0
60 – 64	48413.0	48362.0	2568.0	17114.0	24586.0	3114.0	557.0	206.0	63.0	154.0	80533.0	1665.0	51.0
65 – 69	36924.0	36893.0	2326.0	12296.0	18334.0	3029.0	517.0	194.0	58.0	139.0	62603.0	1697.0	31.0
70 и более	40428.0	40381.0	3158.0	11378.0	18660.0	4829.0	1340.0	572.0	183.0	261.0	74670.0	1849.0	47.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	183938.0	183841.0	9911.0	43480.0	86637.0	27725.0	7950.0	4339.0	1760.0	2039.0	380452.0	2069.0	97.0
в том числе в возрасте, лет:													
15 – 17	286.0	285.0	165.0	113.0	7.0	-	-	-	-	-	127.0	446.0	1.0
18 – 19	1534.0	1530.0	761.0	726.0	39.0	4.0	-	-	-	-	816.0	533.0	4.0
20 – 24	10200.0	10192.0	2489.0	6345.0	1246.0	96.0	12.0	-	-	4.0	9201.0	903.0	8.0
25 – 29	14394.0	14386.0	1041.0	7762.0	4865.0	557.0	81.0	24.0	12.0	44.0	20055.0	1394.0	8.0
30 – 34	16675.0	16671.0	518.0	5324.0	8870.0	1534.0	278.0	61.0	33.0	53.0	29688.0	1781.0	4.0
35 – 39	20236.0	20228.0	386.0	4127.0	12209.0	2589.0	547.0	161.0	106.0	103.0	40754.0	2015.0	8.0
40 – 44	24825.0	24809.0	568.0	3680.0	14925.0	4232.0	824.0	280.0	136.0	164.0	53014.0	2137.0	16.0
45 – 49	21060.0	21060.0	581.0	3468.0	11784.0	3807.0	791.0	367.0	117.0	145.0	45321.0	2152.0	-
50 – 54	16190.0	16186.0	420.0	2904.0	8740.0	2743.0	754.0	366.0	128.0	131.0	35291.0	2180.0	4.0
55 – 59	8074.0	8070.0	304.0	1496.0	4140.0	1287.0	366.0	284.0	103.0	90.0	17850.0	2212.0	4.0
60 – 64	15899.0	15883.0	635.0	2742.0	7339.0	3218.0	964.0	590.0	191.0	204.0	36673.0	2309.0	16.0
65 – 69	15481.0	15477.0	786.0	2292.0	6275.0	3483.0	1208.0	847.0	295.0	291.0	38598.0	2494.0	4.0
70 и более	19084.0	19064.0	1257.0	2501.0	6198.0	4175.0	2125.0	1359.0	639.0	810.0	53064.0	2783.0	20.0
Оренбургская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	530364.0	528256.0	36837.0	144167.0	240797.0	72328.0	18272.0	8410.0	3455.0	3990.0	1011204.0	1914.0	2108.0
в том числе в возрасте, лет:													
15 – 17	920.0	908.0	515.0	381.0	12.0	-	-	-	-	-	405.0	446.0	12.0
18 – 19	5362.0	5322.0	2924.0	2241.0	153.0	4.0	-	-	-	-	2559.0	481.0	40.0
20 – 24	41514.0	41267.0	12442.0	24439.0	3973.0	301.0	64.0	12.0	20.0	16.0	33836.0	820.0	247.0
25 – 29	55790.0	55575.0	5864.0	31606.0	16071.0	1571.0	279.0	52.0	28.0	104.0	70853.0	1275.0	215.0
30 – 34	54969.0	54817.0	2443.0	20945.0	26050.0	4353.0	683.0	204.0	45.0	94.0	90881.0	1658.0	152.0
35 – 39	62154.0	61991.0	1766.0	14516.0	35387.0	8064.0	1474.0	483.0	145.0	156.0	119943.0	1935.0	163.0
40 – 44	75745.0	75559.0	1957.0	13171.0	44030.0	12582.0	2498.0	711.0	292.0	318.0	156821.0	2075.0	186.0
45 – 49	64022.0	63820.0	1595.0	10029.0	35810.0	12108.0	2406.0	1061.0	388.0	423.0	138685.0	2173.0	202.0
50 – 54	50653.0	50431.0	1513.0	8491.0	27628.0	8927.0	2063.0	1113.0	352.0	344.0	109257.0	2166.0	222.0
55 – 59	25315.0	25232.0	894.0	4367.0	13041.0	4564.0	1165.0	681.0	236.0	284.0	55915.0	2216.0	83.0
60 – 64	38633.0	38449.0	1684.0	5770.0	17704.0	7962.0	2645.0	1375.0	652.0	657.0	91789.0	2387.0	184.0
65 – 69	26005.0	25820.0	1206.0	3895.0	11139.0	5379.0	2032.0	1133.0	453.0	583.0	63658.0	2465.0	185.0
70 и более	29282.0	29065.0	2034.0	4316.0	9799.0	6513.0	2963.0	1585.0	844.0	1011.0	76602.0	2636.0	217.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	300054.0	298820.0	24940.0	99940.0	139449.0	27120.0	4463.0	1466.0	563.0	879.0	495788.0	1659.0	1234.0
в том числе в возрасте, лет:													
15 – 17	449.0	445.0	268.0	173.0	4.0	-	-	-	-	-	181.0	407.0	4.0
18 – 19	3079.0	3059.0	1880.0	1095.0	80.0	4.0	-	-	-	-	1267.0	414.0	20.0
20 – 24	25500.0	25337.0	9121.0	14741.0	1375.0	44.0	32.0	-	12.0	12.0	17907.0	707.0	163.0
25 – 29	33269.0	33130.0	4376.0	21393.0	6851.0	386.0	40.0	-	20.0	64.0	37061.0	1119.0	139.0
30 – 34	30274.0	30184.0	1691.0	14980.0	12132.0	1149.0	125.0	59.0	12.0	36.0	43830.0	1452.0	90.0
35 – 39	32620.0	32526.0	1054.0	10424.0	18166.0	2371.0	338.0	82.0	24.0	67.0	56308.0	1731.0	94.0
40 – 44	42403.0	42301.0	1170.0	9530.0	26113.0	4583.0	615.0	133.0	43.0	114.0	79749.0	1885.0	102.0
45 – 49	37396.0	37277.0	966.0	7396.0	23130.0	4832.0	534.0	198.0	91.0	130.0	72889.0	1955.0	119.0
50 – 54	30465.0	30331.0	994.0	6598.0	18227.0	3702.0	483.0	189.0	67.0	71.0	58006.0	1912.0	134.0
55 – 59	14716.0	14661.0	601.0	3398.0	8498.0	1772.0	233.0	79.0	36.0	44.0	27601.0	1883.0	55.0
60 – 64	20504.0	20393.0	979.0	4387.0	11318.0	2883.0	549.0	158.0	51.0	68.0	39508.0	1937.0	111.0
65 – 69	13930.0	13827.0	684.0	2858.0	7208.0	2269.0	493.0	183.0	60.0	72.0	27924.0	2020.0	103.0
70 и более	15449.0	15349.0	1156.0	2967.0	6347.0	3125.0	1021.0	385.0	147.0	201.0	33557.0	2186.0	100.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	230310.0	229436.0	11897.0	44227.0	101348.0	45208.0	13809.0	6944.0	2892.0	3111.0	515416.0	2246.0	874.0
в том числе в возрасте, лет:													
15 – 17	471.0	463.0	247.0	208.0	8.0	-	-	-	-	-	224.0	484.0	8.0
18 – 19	2283.0	2263.0	1044.0	1146.0	73.0	-	-	-	-	-	1292.0	571.0	20.0
20 – 24	16014.0	15930.0	3321.0	9698.0	2598.0	257.0	32.0	12.0	8.0	4.0	15929.0	1000.0	84.0
25 – 29	22521.0	22445.0	1488.0	10213.0	9220.0	1185.0	239.0	52.0	8.0	40.0	33792.0	1506.0	76.0
30 – 34	24695.0	24633.0	752.0	5965.0	13918.0	3204.0	558.0	145.0	33.0	58.0	47051.0	1910.0	62.0
35 – 39	29534.0	29465.0	712.0	4092.0	17221.0	5693.0	1136.0	401.0	121.0	89.0	63635.0	2160.0	69.0
40 – 44	33342.0	33258.0	787.0	3641.0	17917.0	7999.0	1883.0	578.0	249.0	204.0	77072.0	2317.0	84.0
45 – 49	26626.0	26543.0	629.0	2633.0	12680.0	7276.0	1872.0	863.0	297.0	293.0	65796.0	2479.0	83.0
50 – 54	20188.0	20100.0	519.0	1893.0	9401.0	5225.0	1580.0	924.0	285.0	273.0	51251.0	2550.0	88.0
55 – 59	10599.0	10571.0	293.0	969.0	4543.0	2792.0	932.0	602.0	200.0	240.0	28314.0	2678.0	28.0
60 – 64	18129.0	18056.0	705.0	1383.0	6386.0	5079.0	2096.0	1217.0	601.0	589.0	52281.0	2895.0	73.0
65 – 69	12075.0	11993.0	522.0	1037.0	3931.0	3110.0	1539.0	950.0	393.0	511.0	35734.0	2980.0	82.0
70 и более	13833.0	13716.0	878.0	1349.0	3452.0	3388.0	1942.0	1200.0	697.0	810.0	43045.0	3138.0	117.0
Пензенская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	363619.0	359523.0	23659.0	123683.0	163806.0	33430.0	7751.0	3953.0	1419.0	1822.0	625063.0	1739.0	4096.0
в том числе в возрасте, лет:													
15 – 17	462.0	430.0	278.0	148.0	4.0	-	-	-	-	-	156.0	363.0	32.0
18 – 19	3015.0	2874.0	1571.0	1229.0	74.0	-	-	-	-	-	1377.0	479.0	141.0
20 – 24	23796.0	23134.0	7194.0	14137.0	1659.0	104.0	16.0	-	16.0	8.0	17983.0	777.0	662.0
25 – 29	33743.0	33318.0	3638.0	21726.0	7193.0	585.0	87.0	16.0	4.0	69.0	38872.0	1167.0	425.0
30 – 34	35185.0	34857.0	1626.0	17635.0	13769.0	1401.0	219.0	87.0	48.0	72.0	51575.0	1480.0	328.0
35 – 39	39412.0	39066.0	1031.0	13607.0	20843.0	2836.0	439.0	178.0	40.0	92.0	67423.0	1726.0	346.0
40 – 44	48094.0	47754.0	1261.0	12193.0	28364.0	4709.0	748.0	221.0	94.0	164.0	88988.0	1863.0	340.0
45 – 49	45201.0	44859.0	1204.0	10960.0	26330.0	5016.0	727.0	350.0	106.0	166.0	85241.0	1900.0	342.0
50 – 54	40879.0	40529.0	1236.0	10824.0	22379.0	4468.0	890.0	438.0	141.0	153.0	76773.0	1894.0	350.0
55 – 59	20144.0	19972.0	795.0	5752.0	10366.0	2206.0	451.0	227.0	75.0	100.0	37239.0	1865.0	172.0
60 – 64	30336.0	30044.0	1288.0	6973.0	15075.0	4592.0	1137.0	635.0	178.0	166.0	60959.0	2029.0	292.0
65 – 69	19511.0	19270.0	1006.0	4120.0	8971.0	3219.0	975.0	606.0	176.0	197.0	41176.0	2137.0	241.0
70 и более	23841.0	23416.0	1531.0	4379.0	8779.0	4294.0	2062.0	1195.0	541.0	635.0	57301.0	2447.0	425.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	233942.0	231648.0	17641.0	94768.0	102505.0	12989.0	2000.0	858.0	319.0	568.0	357371.0	1543.0	2294.0
в том числе в возрасте, лет:													
15 – 17	237.0	222.0	152.0	70.0	-	-	-	-	-	-	70.0	315.0	15.0
18 – 19	1940.0	1880.0	1169.0	664.0	47.0	-	-	-	-	-	758.0	403.0	60.0
20 – 24	16242.0	15821.0	5727.0	9428.0	606.0	48.0	4.0	-	4.0	4.0	10852.0	686.0	421.0
25 – 29	22742.0	22478.0	2976.0	16014.0	3167.0	244.0	16.0	8.0	4.0	49.0	23605.0	1050.0	264.0
30 – 34	23060.0	22843.0	1280.0	13760.0	7180.0	503.0	60.0	12.0	24.0	24.0	30269.0	1325.0	217.0
35 – 39	25326.0	25129.0	781.0	10964.0	12059.0	1039.0	181.0	41.0	12.0	52.0	39632.0	1577.0	197.0
40 – 44	31362.0	31175.0	894.0	9856.0	18123.0	1955.0	199.0	56.0	32.0	60.0	53719.0	1723.0	187.0
45 – 49	30088.0	29877.0	880.0	8797.0	17674.0	2103.0	235.0	104.0	24.0	60.0	52526.0	1758.0	211.0
50 – 54	27791.0	27609.0	876.0	8873.0	15455.0	1886.0	247.0	142.0	45.0	85.0	48064.0	1741.0	182.0
55 – 59	13686.0	13597.0	588.0	4731.0	7210.0	867.0	117.0	36.0	8.0	40.0	22740.0	1672.0	89.0
60 – 64	18101.0	17927.0	842.0	5446.0	9831.0	1475.0	198.0	63.0	32.0	40.0	31128.0	1736.0	174.0
65 – 69	11172.0	11063.0	617.0	3167.0	5767.0	1184.0	166.0	93.0	24.0	45.0	19865.0	1796.0	109.0
70 и более	12195.0	12027.0	859.0	2998.0	5386.0	1685.0	577.0	303.0	110.0	109.0	24143.0	2007.0	168.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	129677.0	127875.0	6018.0	28915.0	61301.0	20441.0	5751.0	3095.0	1100.0	1254.0	267692.0	2093.0	1802.0
в том числе в возрасте, лет:													
15 – 17	225.0	208.0	126.0	78.0	4.0	-	-	-	-	-	86.0	413.0	17.0
18 – 19	1075.0	994.0	402.0	565.0	27.0	-	-	-	-	-	619.0	623.0	81.0
20 – 24	7554.0	7313.0	1467.0	4709.0	1053.0	56.0	12.0	-	12.0	4.0	7131.0	975.0	241.0
25 – 29	11001.0	10840.0	662.0	5712.0	4026.0	341.0	71.0	8.0	-	20.0	15267.0	1408.0	161.0
30 – 34	12125.0	12014.0	346.0	3875.0	6589.0	898.0	159.0	75.0	24.0	48.0	21306.0	1773.0	111.0
35 – 39	14086.0	13937.0	250.0	2643.0	8784.0	1797.0	258.0	137.0	28.0	40.0	27791.0	1994.0	149.0
40 – 44	16732.0	16579.0	367.0	2337.0	10241.0	2754.0	549.0	165.0	62.0	104.0	35269.0	2127.0	153.0
45 – 49	15113.0	14982.0	324.0	2163.0	8656.0	2913.0	492.0	246.0	82.0	106.0	32715.0	2184.0	131.0
50 – 54	13088.0	12920.0	360.0	1951.0	6924.0	2582.0	643.0	296.0	96.0	68.0	28709.0	2222.0	168.0
55 – 59	6458.0	6375.0	207.0	1021.0	3156.0	1339.0	334.0	191.0	67.0	60.0	14499.0	2274.0	83.0
60 – 64	12235.0	12117.0	446.0	1527.0	5244.0	3117.0	939.0	572.0	146.0	126.0	29831.0	2462.0	118.0
65 – 69	8339.0	8207.0	389.0	953.0	3204.0	2035.0	809.0	513.0	152.0	152.0	21311.0	2597.0	132.0
70 и более	11646.0	11389.0	672.0	1381.0	3393.0	2609.0	1485.0	892.0	431.0	526.0	33158.0	2911.0	257.0
Пермская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	656444.0	650751.0	54121.0	203365.0	279404.0	77073.0	17674.0	10272.0	3890.0	4952.0	1178903.0	1812.0	5693.0
в том числе в возрасте, лет:													
15 – 17	1262.0	1237.0	823.0	405.0	9.0	-	-	-	-	-	423.0	342.0	25.0
18 – 19	6726.0	6597.0	3685.0	2805.0	102.0	5.0	-	-	-	-	3024.0	458.0	129.0
20 – 24	47882.0	47172.0	15564.0	26827.0	4322.0	357.0	71.0	-	15.0	16.0	37028.0	785.0	710.0
25 – 29	71586.0	70905.0	9755.0	41161.0	17066.0	2158.0	458.0	94.0	52.0	161.0	85676.0	1208.0	681.0
30 – 34	67856.0	67372.0	4046.0	28777.0	28150.0	4802.0	1061.0	254.0	87.0	195.0	107081.0	1589.0	484.0
35 – 39	70065.0	69682.0	2518.0	19890.0	36218.0	8345.0	1711.0	594.0	183.0	223.0	130023.0	1866.0	383.0
40 – 44	87530.0	86983.0	2704.0	18343.0	47259.0	13986.0	2705.0	1136.0	451.0	399.0	177216.0	2037.0	547.0
45 – 49	84371.0	83791.0	2955.0	16245.0	44218.0	14759.0	2847.0	1643.0	533.0	591.0	176490.0	2106.0	580.0
50 – 54	71977.0	71399.0	2862.0	15398.0	37413.0	10862.0	2183.0	1490.0	534.0	657.0	147495.0	2066.0	578.0
55 – 59	33918.0	33648.0	1691.0	8332.0	17039.0	4327.0	951.0	680.0	266.0	362.0	67146.0	1996.0	270.0
60 – 64	44576.0	44147.0	2604.0	10551.0	20922.0	6013.0	1509.0	1443.0	493.0	612.0	91612.0	2075.0	429.0
65 – 69	31723.0	31361.0	1840.0	7301.0	13498.0	4990.0	1453.0	1225.0	443.0	611.0	68883.0	2196.0	362.0
70 и более	36972.0	36457.0	3074.0	7330.0	13188.0	6469.0	2725.0	1713.0	833.0	1125.0	86806.0	2381.0	515.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	492843.0	488103.0	44561.0	171307.0	215471.0	42935.0	7734.0	3089.0	1152.0	1854.0	799223.0	1637.0	4740.0
в том числе в возрасте, лет:													
15 – 17	833.0	817.0	559.0	250.0	8.0	-	-	-	-	-	266.0	326.0	16.0
18 – 19	4942.0	4850.0	2861.0	1927.0	58.0	4.0	-	-	-	-	2055.0	424.0	92.0
20 – 24	36673.0	36082.0	13101.0	20357.0	2433.0	132.0	36.0	-	11.0	12.0	25913.0	718.0	591.0
25 – 29	55246.0	54646.0	8552.0	33965.0	10916.0	851.0	194.0	18.0	24.0	126.0	60379.0	1105.0	600.0
30 – 34	50644.0	50233.0	3497.0	24940.0	19084.0	2065.0	390.0	79.0	37.0	141.0	72654.0	1446.0	411.0
35 – 39	50857.0	50531.0	1990.0	17425.0	26168.0	3934.0	620.0	193.0	69.0	132.0	86416.0	1710.0	326.0
40 – 44	63854.0	63379.0	2115.0	15875.0	36190.0	7391.0	1173.0	326.0	116.0	193.0	118973.0	1877.0	475.0
45 – 49	63407.0	62941.0	2384.0	14136.0	35633.0	8518.0	1297.0	516.0	181.0	276.0	121985.0	1938.0	466.0
50 – 54	55538.0	55059.0	2393.0	13463.0	30938.0	6427.0	932.0	481.0	164.0	261.0	103845.0	1886.0	479.0
55 – 59	26887.0	26656.0	1409.0	7418.0	14461.0	2577.0	376.0	216.0	60.0	139.0	48137.0	1806.0	231.0
60 – 64	33974.0	33635.0	2079.0	9264.0	17579.0	3558.0	617.0	298.0	98.0	142.0	60789.0	1807.0	339.0
65 – 69	23584.0	23284.0	1455.0	6401.0	11130.0	3104.0	635.0	317.0	96.0	146.0	43856.0	1884.0	300.0
70 и более	26404.0	25990.0	2166.0	5886.0	10873.0	4374.0	1464.0	645.0	296.0	286.0	53955.0	2076.0	414.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	163601.0	162648.0	9560.0	32058.0	63933.0	34138.0	9940.0	7183.0	2738.0	3098.0	379680.0	2334.0	953.0
в том числе в возрасте, лет:													
15 – 17	429.0	420.0	264.0	155.0	1.0	-	-	-	-	-	157.0	374.0	9.0
18 – 19	1784.0	1747.0	824.0	878.0	44.0	1.0	-	-	-	-	969.0	555.0	37.0
20 – 24	11209.0	11090.0	2463.0	6470.0	1889.0	225.0	35.0	-	4.0	4.0	11115.0	1002.0	119.0
25 – 29	16340.0	16259.0	1203.0	7196.0	6150.0	1307.0	264.0	76.0	28.0	35.0	25297.0	1556.0	81.0
30 – 34	17212.0	17139.0	549.0	3837.0	9066.0	2737.0	671.0	175.0	50.0	54.0	34427.0	2009.0	73.0
35 – 39	19208.0	19151.0	528.0	2465.0	10050.0	4411.0	1091.0	401.0	114.0	91.0	43607.0	2277.0	57.0
40 – 44	23676.0	23604.0	589.0	2468.0	11069.0	6595.0	1532.0	810.0	335.0	206.0	58243.0	2468.0	72.0
45 – 49	20964.0	20850.0	571.0	2109.0	8585.0	6241.0	1550.0	1127.0	352.0	315.0	54505.0	2614.0	114.0
50 – 54	16439.0	16340.0	469.0	1935.0	6475.0	4435.0	1251.0	1009.0	370.0	396.0	43650.0	2671.0	99.0
55 – 59	7031.0	6992.0	282.0	914.0	2578.0	1750.0	575.0	464.0	206.0	223.0	19009.0	2719.0	39.0
60 – 64	10602.0	10512.0	525.0	1287.0	3343.0	2455.0	892.0	1145.0	395.0	470.0	30823.0	2932.0	90.0
65 – 69	8139.0	8077.0	385.0	900.0	2368.0	1886.0	818.0	908.0	347.0	465.0	25027.0	3099.0	62.0
70 и более	10568.0	10467.0	908.0	1444.0	2315.0	2095.0	1261.0	1068.0	537.0	839.0	32851.0	3139.0	101.0
Коми–Пермяцкий автономный округ													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	31376.0	31240.0	1741.0	5879.0	11912.0	6584.0	2034.0	1630.0	705.0	755.0	76124.0	2437.0	136.0
в том числе в возрасте, лет:													
15 – 17	78.0	78.0	47.0	30.0	1.0	-	-	-	-	-	32.0	410.0	-
