7. НАСЕЛЕНИЕ, ЗАНЯТОЕ В ЭКОНОМИКЕ, ПО УРОВНЮ ОБРАЗОВАНИЯ, ПОЛУ И ВОЗРАСТНЫМ ГРУППАМ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ												
												
												
	Всего	Имеющие образование								Не имеющие 
40–44 	61712.0	47.0	7564.0	585.0	23410.0	12294.0	13275.0	4091.0	419.0	23.0	16.0	4.0
45–49 	48340.0	50.0	6093.0	405.0	17295.0	9550.0	9725.0	4614.0	585.0	23.0	15.0	-
50–54 	34136.0	45.0	4860.0	291.0	11636.0	6029.0	5700.0	4643.0	901.0	29.0	17.0	2.0
55–59 	10854.0	20.0	2025.0	113.0	3035.0	1877.0	1270.0	1678.0	820.0	15.0	7.0	1.0
60–64 	3325.0	9.0	793.0	38.0	888.0	414.0	289.0	496.0	380.0	18.0	14.0	-
65–69 	919.0	3.0	196.0	13.0	250.0	91.0	73.0	133.0	146.0	14.0	8.0	-
70 и более	293.0	2.0	35.0	4.0	56.0	28.0	13.0	38.0	109.0	8.0	2.0	-
Возраст не указан	9.0	-	1.0	-	3.0	-	3.0	1.0	-	-	-	1.0
Из общей численности занятых - население в возрасте:												
трудоспособном	331915.0	268.0	38699.0	4797.0	118253.0	63081.0	66479.0	35770.0	4383.0	168.0	101.0	17.0
старше трудоспособного	7717.0	19.0	1974.0	114.0	2381.0	787.0	738.0	955.0	707.0	42.0	24.0	-
16-29 лет	85716.0	40.0	7271.0	2134.0	26912.0	15450.0	18258.0	14372.0	1225.0	49.0	27.0	5.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	191370.0	181.0	19196.0	2218.0	54911.0	40620.0	43870.0	26326.0	3886.0	153.0	90.0	9.0
в том числе в возрасте, лет:												
15–17	1349.0	-	-	-	23.0	80.0	186.0	934.0	120.0	6.0	5.0	-
18–19 	6754.0	-	-	32.0	1474.0	1270.0	1888.0	1927.0	159.0	4.0	1.0	-
20–24 	23785.0	4.0	1578.0	521.0	6547.0	4762.0	5171.0	4717.0	467.0	17.0	8.0	1.0
25–29 	21868.0	17.0	2254.0	355.0	5520.0	4321.0	5369.0	3702.0	310.0	16.0	9.0	4.0
30–34 	23218.0	19.0	2204.0	326.0	7130.0	5113.0	5639.0	2583.0	193.0	10.0	4.0	1.0
35–39 	27314.0	23.0	2981.0	282.0	8661.0	5781.0	7165.0	2245.0	164.0	12.0	9.0	-
40–44 	32727.0	34.0	3297.0	257.0	10190.0	7372.0	8478.0	2768.0	311.0	18.0	11.0	2.0
45–49 	25164.0	25.0	2787.0	200.0	7538.0	5815.0	5607.0	2805.0	373.0	14.0	11.0	-
50–54 	18425.0	31.0	2372.0	154.0	5256.0	4042.0	3208.0	2768.0	576.0	18.0	9.0	-
55–59 	7674.0	15.0	1075.0	54.0	1848.0	1623.0	907.0	1390.0	748.0	13.0	7.0	1.0
60–64 	2273.0	8.0	504.0	24.0	528.0	350.0	201.0	372.0	277.0	9.0	7.0	-
65–69 	624.0	3.0	121.0	10.0	159.0	68.0	44.0	89.0	119.0	11.0	7.0	-
70 и более	195.0	2.0	23.0	3.0	37.0	23.0	7.0	26.0	69.0	5.0	2.0	-
Возраст не указан	5.0	-	-	-	2.0	-	1.0	1.0	-	-	-	1.0
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	188175.0	168.0	18548.0	2181.0	54187.0	40178.0	43618.0	25756.0	3403.0	127.0	73.0	9.0
старше трудоспособного	3092.0	13.0	648.0	37.0	724.0	441.0	252.0	487.0	465.0	25.0	16.0	-
16-29 лет	53653.0	21.0	3832.0	908.0	13564.0	10432.0	12614.0	11197.0	1038.0	42.0	22.0	5.0
Женщины, занятые в экономике, в возрасте 15 лет и более	148388.0	106.0	21477.0	2693.0	65723.0	23250.0	23347.0	10501.0	1225.0	58.0	36.0	8.0
в том числе в возрасте, лет:												
15–17	362.0	-	-	-	12.0	21.0	113.0	199.0	17.0	-	-	-
18–19 	2138.0	-	-	48.0	684.0	346.0	657.0	378.0	24.0	1.0	-	-
20–24 	12994.0	5.0	1118.0	681.0	5597.0	1966.0	2269.0	1284.0	72.0	2.0	2.0	-
25–29 	16592.0	14.0	2321.0	497.0	7055.0	2686.0	2605.0	1333.0	77.0	4.0	3.0	-
30–34 	19288.0	13.0	2851.0	375.0	9529.0	3112.0	2412.0	925.0	62.0	6.0	4.0	3.0
35–39 	24517.0	16.0	3800.0	345.0	11832.0	4129.0	3398.0	907.0	86.0	3.0	2.0	1.0
40–44 	28985.0	13.0	4267.0	328.0	13220.0	4922.0	4797.0	1323.0	108.0	5.0	5.0	2.0
45–49 	23176.0	25.0	3306.0	205.0	9757.0	3735.0	4118.0	1809.0	212.0	9.0	4.0	-
50–54 	15711.0	14.0	2488.0	137.0	6380.0	1987.0	2492.0	1875.0	325.0	11.0	8.0	2.0
55–59 	3180.0	5.0	950.0	59.0	1187.0	254.0	363.0	288.0	72.0	2.0	-	-
60–64 	1052.0	1.0	289.0	14.0	360.0	64.0	88.0	124.0	103.0	9.0	7.0	-
65–69 	295.0	-	75.0	3.0	91.0	23.0	29.0	44.0	27.0	3.0	1.0	-
70 и более	98.0	-	12.0	1.0	19.0	5.0	6.0	12.0	40.0	3.0	-	-
Возраст не указан	4.0	-	1.0	-	1.0	-	2.0	-	-	-	-	-
Из общей численности занятых - женщины в возрасте:												
трудоспособном	143740.0	100.0	20151.0	2616.0	64066.0	22903.0	22861.0	10014.0	980.0	41.0	28.0	8.0
старше трудоспособного	4625.0	6.0	1326.0	77.0	1657.0	346.0	486.0	468.0	242.0	17.0	8.0	-
16-29 лет	32063.0	19.0	3439.0	1226.0	13348.0	5018.0	5644.0	3175.0	187.0	7.0	5.0	-
Пензенская область												
Все население, занятое в экономике, в возрасте 15 лет и более	569785.0	1527.0	123681.0	11972.0	203130.0	93613.0	96977.0	34262.0	4383.0	159.0	88.0	81.0
в том числе в возрасте, лет:												
15–17	1468.0	-	-	-	69.0	124.0	511.0	715.0	46.0	2.0	1.0	1.0
18–19 	8306.0	-	-	243.0	2344.0	1751.0	2911.0	999.0	51.0	5.0	2.0	2.0
20–24 	54341.0	70.0	8348.0	3384.0	19869.0	9720.0	9320.0	3410.0	202.0	13.0	7.0	5.0
25–29 	67998.0	251.0	15582.0	2249.0	24894.0	11320.0	10004.0	3462.0	210.0	12.0	4.0	14.0
30–34 	68661.0	154.0	15785.0	1677.0	27800.0	11156.0	9509.0	2385.0	174.0	14.0	10.0	7.0
35–39 	76263.0	159.0	18379.0	1267.0	29662.0	12457.0	11715.0	2389.0	210.0	15.0	11.0	10.0
40–44 	93828.0	190.0	20792.0	1166.0	34255.0	16029.0	17248.0	3806.0	306.0	23.0	14.0	13.0
45–49 	87778.0	235.0	18013.0	886.0	29800.0	15172.0	17357.0	5643.0	639.0	20.0	11.0	13.0
50–54 	74193.0	200.0	15523.0	720.0	24181.0	11299.0	13960.0	7314.0	970.0	16.0	10.0	10.0
55–59 	24019.0	94.0	6477.0	261.0	6928.0	3436.0	3297.0	2686.0	824.0	11.0	7.0	5.0
60–64 	9395.0	103.0	3325.0	88.0	2553.0	914.0	923.0	1072.0	406.0	10.0	3.0	1.0
65–69 	2763.0	43.0	1181.0	24.0	644.0	184.0	179.0	293.0	212.0	3.0	-	-
70 и более	772.0	28.0	276.0	7.0	131.0	51.0	43.0	88.0	133.0	15.0	8.0	-
Возраст не указан	37.0	-	4.0	1.0	10.0	3.0	7.0	3.0	-	-	-	9.0
Из общей численности занятых - население в возрасте:												
трудоспособном	547826.0	1328.0	115902.0	11757.0	196685.0	91800.0	94681.0	31969.0	3496.0	128.0	74.0	80.0
старше трудоспособного	21789.0	199.0	7779.0	215.0	6445.0	1812.0	2296.0	2144.0	868.0	30.0	13.0	1.0
16-29 лет	131943.0	321.0	23930.0	5876.0	47176.0	22914.0	22746.0	8437.0	490.0	31.0	13.0	22.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	285730.0	935.0	56924.0	5984.0	86342.0	56426.0	53885.0	22004.0	3094.0	91.0	51.0	45.0
в том числе в возрасте, лет:												
15–17	920.0	-	-	-	38.0	87.0	255.0	503.0	35.0	1.0	1.0	1.0
18–19 	4259.0	-	-	99.0	1008.0	979.0	1360.0	763.0	43.0	5.0	2.0	2.0
20–24 	29323.0	33.0	3888.0	1485.0	9330.0	6056.0	5712.0	2641.0	163.0	11.0	6.0	4.0
25–29 	35797.0	138.0	7641.0	1123.0	11292.0	6705.0	6232.0	2483.0	169.0	7.0	4.0	7.0
30–34 	34588.0	79.0	7083.0	909.0	12219.0	6583.0	5935.0	1638.0	129.0	10.0	6.0	3.0
35–39 	37007.0	85.0	8033.0	689.0	12337.0	7258.0	6884.0	1571.0	138.0	7.0	5.0	5.0
40–44 	44470.0	125.0	8788.0	613.0	13637.0	9347.0	9343.0	2391.0	206.0	15.0	9.0	5.0
45–49 	40526.0	137.0	7668.0	444.0	11380.0	8697.0	8569.0	3167.0	445.0	13.0	8.0	6.0
50–54 	35586.0	134.0	7191.0	371.0	9432.0	7082.0	6775.0	4001.0	588.0	6.0	4.0	6.0
55–59 	15160.0	69.0	3480.0	165.0	3811.0	2773.0	2146.0	1995.0	707.0	9.0	5.0	5.0
60–64 	5919.0	79.0	2184.0	67.0	1406.0	694.0	559.0	649.0	275.0	5.0	1.0	1.0
65–69 	1721.0	33.0	785.0	16.0	372.0	132.0	94.0	161.0	127.0	1.0	-	-
70 и более	454.0	23.0	183.0	3.0	80.0	33.0	21.0	41.0	69.0	1.0	-	-
Возраст не указан	20.0	-	1.0	-	4.0	2.0	5.0	3.0	-	-	-	5.0
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	277537.0	800.0	53772.0	5898.0	84484.0	55566.0	53211.0	21066.0	2613.0	83.0	49.0	44.0
старше трудоспособного	8094.0	135.0	3152.0	86.0	1858.0	859.0	674.0	851.0	471.0	7.0	1.0	1.0
16-29 лет	70200.0	171.0	11529.0	2707.0	21668.0	13826.0	13559.0	6303.0	400.0	23.0	12.0	14.0
Женщины, занятые в экономике, в возрасте 15 лет и более	284055.0	592.0	66757.0	5988.0	116788.0	37187.0	43092.0	12258.0	1289.0	68.0	37.0	36.0
в том числе в возрасте, лет:												
15–17	548.0	-	-	-	31.0	37.0	256.0	212.0	11.0	1.0	-	-
18–19 	4047.0	-	-	144.0	1336.0	772.0	1551.0	236.0	8.0	-	-	-
20–24 	25018.0	37.0	4460.0	1899.0	10539.0	3664.0	3608.0	769.0	39.0	2.0	1.0	1.0
25–29	32201.0	113.0	7941.0	1126.0	13602.0	4615.0	3772.0	979.0	41.0	5.0	-	7.0
30–34 	34073.0	75.0	8702.0	768.0	15581.0	4573.0	3574.0	747.0	45.0	4.0	4.0	4.0
35–39 	39256.0	74.0	10346.0	578.0	17325.0	5199.0	4831.0	818.0	72.0	8.0	6.0	5.0
40–44 	49358.0	65.0	12004.0	553.0	20618.0	6682.0	7905.0	1415.0	100.0	8.0	5.0	8.0
45–49 	47252.0	98.0	10345.0	442.0	18420.0	6475.0	8788.0	2476.0	194.0	7.0	3.0	7.0
50–54 	38607.0	66.0	8332.0	349.0	14749.0	4217.0	7185.0	3313.0	382.0	10.0	6.0	4.0
55–59 	8859.0	25.0	2997.0	96.0	3117.0	663.0	1151.0	691.0	117.0	2.0	2.0	-
60–64 	3476.0	24.0	1141.0	21.0	1147.0	220.0	364.0	423.0	131.0	5.0	2.0	-
65–69 	1042.0	10.0	396.0	8.0	272.0	52.0	85.0	132.0	85.0	2.0	-	-
70 и более	318.0	5.0	93.0	4.0	51.0	18.0	22.0	47.0	64.0	14.0	8.0	-
Возраст не указан	17.0	-	3.0	1.0	6.0	1.0	2.0	-	-	-	-	4.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	270289.0	528.0	62130.0	5859.0	112201.0	36234.0	41470.0	10903.0	883.0	45.0	25.0	36.0
старше трудоспособного	13695.0	64.0	4627.0	129.0	4587.0	953.0	1622.0	1293.0	397.0	23.0	12.0	-
16-29 лет	61743.0	150.0	12401.0	3169.0	25508.0	9088.0	9187.0	2134.0	90.0	8.0	1.0	8.0
Городское население, занятое в экономике, в возрасте 15 лет и более	414326.0	1400.0	106147.0	9982.0	153730.0	58265.0	66347.0	16543.0	1776.0	80.0	30.0	56.0
в том числе в возрасте, лет:												
15–17	946.0	-	-	-	56.0	67.0	382.0	423.0	16.0	1.0	-	1.0
18–19 	5995.0	-	-	219.0	1742.0	1210.0	2274.0	531.0	16.0	2.0	-	1.0
20–24 	40586.0	64.0	7431.0	2982.0	15460.0	6468.0	6437.0	1665.0	71.0	5.0	1.0	3.0
25–29 	50986.0	228.0	13788.0	1878.0	19335.0	7314.0	6631.0	1713.0	80.0	8.0	1.0	11.0
30–34 	49876.0	141.0	13629.0	1400.0	20795.0	6772.0	6052.0	1018.0	58.0	6.0	2.0	5.0
35–39 	53676.0	140.0	15454.0	1021.0	21603.0	7290.0	7188.0	892.0	71.0	10.0	6.0	7.0
40–44 	65692.0	164.0	17444.0	903.0	25130.0	9406.0	11109.0	1423.0	98.0	6.0	2.0	9.0
45–49 	62442.0	214.0	15140.0	688.0	22272.0	9413.0	12053.0	2439.0	207.0	7.0	2.0	9.0
50–54 	54160.0	187.0	13217.0	585.0	18632.0	7125.0	10454.0	3611.0	332.0	9.0	5.0	8.0
55–59 	18446.0	89.0	5600.0	202.0	5702.0	2220.0	2716.0	1594.0	317.0	4.0	3.0	2.0
60–64 	8344.0	103.0	3057.0	77.0	2313.0	770.0	845.0	906.0	264.0	9.0	2.0	-
65–69 	2493.0	43.0	1120.0	20.0	576.0	162.0	171.0	249.0	150.0	2.0	-	-
70 и более	684.0	27.0	267.0	7.0	114.0	48.0	35.0	79.0	96.0	11.0	6.0	-
Возраст не указан	26.0	-	3.0	-	8.0	2.0	4.0	1.0	-	-	-	8.0
Из общей численности занятых - население в возрасте:												
трудоспособном	395150.0	1203.0	99131.0	9802.0	148052.0	56721.0	64269.0	14677.0	1183.0	56.0	20.0	56.0
старше трудоспособного	19049.0	197.0	7016.0	180.0	5678.0	1543.0	2078.0	1752.0	581.0	24.0	10.0	-
16-29 лет	98386.0	292.0	21219.0	5079.0	36593.0	15058.0	15724.0	4218.0	171.0	16.0	2.0	16.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	201755.0	860.0	48991.0	5091.0	65794.0	33106.0	35999.0	10676.0	1172.0	36.0	10.0	30.0
в том числе в возрасте, лет:												
15–17	544.0	-	-	-	32.0	45.0	180.0	276.0	10.0	-	-	1.0
18–19 	2945.0	-	-	89.0	756.0	670.0	998.0	419.0	10.0	2.0	-	1.0
20–24 	21247.0	30.0	3395.0	1346.0	7392.0	3930.0	3787.0	1304.0	56.0	4.0	1.0	3.0
25–29 	26345.0	123.0	6760.0	968.0	8941.0	4150.0	4074.0	1260.0	59.0	4.0	1.0	6.0
30–34 	24686.0	71.0	6254.0	794.0	9300.0	3762.0	3748.0	711.0	40.0	4.0	-	2.0
35–39 	25311.0	76.0	6803.0	562.0	9069.0	3985.0	4175.0	587.0	45.0	5.0	3.0	4.0
40–44 	29894.0	111.0	7348.0	484.0	10018.0	5050.0	5909.0	908.0	60.0	2.0	-	4.0
45–49 	27702.0	125.0	6384.0	347.0	8442.0	4998.0	5859.0	1388.0	152.0	4.0	2.0	3.0
50–54 	24968.0	125.0	6068.0	299.0	7143.0	4138.0	4972.0	2024.0	191.0	4.0	2.0	4.0
55–59 	10918.0	65.0	3028.0	126.0	3027.0	1657.0	1689.0	1076.0	246.0	2.0	1.0	2.0
60–64 	5236.0	79.0	2017.0	61.0	1273.0	575.0	505.0	550.0	172.0	4.0	-	-
65–69 	1555.0	33.0	753.0	12.0	330.0	116.0	89.0	137.0	85.0	-	-	-
70 и более	404.0	22.0	181.0	3.0	71.0	30.0	14.0	36.0	46.0	1.0	-	-
Возраст не указан	13.0	-	-	-	4.0	1.0	2.0	1.0	-	-	-	5.0
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	194492.0	726.0	46040.0	5015.0	64120.0	32384.0	35391.0	9893.0	862.0	31.0	10.0	30.0
старше трудоспособного	7195.0	134.0	2951.0	76.0	1674.0	721.0	608.0	723.0	303.0	5.0	-	-
16-29 лет	51013.0	153.0	10155.0	2403.0	17121.0	8794.0	9039.0	3199.0	128.0	10.0	2.0	11.0
Женщины, занятые в экономике, в возрасте 15 лет и более	212571.0	540.0	57156.0	4891.0	87936.0	25159.0	30348.0	5867.0	604.0	44.0	20.0	26.0
в том числе в возрасте, лет:												
15–17	402.0	-	-	-	24.0	22.0	202.0	147.0	6.0	1.0	-	-
18–19 	3050.0	-	-	130.0	986.0	540.0	1276.0	112.0	6.0	-	-	-
20–24 	19339.0	34.0	4036.0	1636.0	8068.0	2538.0	2650.0	361.0	15.0	1.0	-	-
25–29 	24641.0	105.0	7028.0	910.0	10394.0	3164.0	2557.0	453.0	21.0	4.0	-	5.0
30–34 	25190.0	70.0	7375.0	606.0	11495.0	3010.0	2304.0	307.0	18.0	2.0	2.0	3.0
35–39 	28365.0	64.0	8651.0	459.0	12534.0	3305.0	3013.0	305.0	26.0	5.0	3.0	3.0
40–44 	35798.0	53.0	10096.0	419.0	15112.0	4356.0	5200.0	515.0	38.0	4.0	2.0	5.0
45–49 	34740.0	89.0	8756.0	341.0	13830.0	4415.0	6194.0	1051.0	55.0	3.0	-	6.0
50–54 	29192.0	62.0	7149.0	286.0	11489.0	2987.0	5482.0	1587.0	141.0	5.0	3.0	4.0
55–59 	7528.0	24.0	2572.0	76.0	2675.0	563.0	1027.0	518.0	71.0	2.0	2.0	-
60–64 	3108.0	24.0	1040.0	16.0	1040.0	195.0	340.0	356.0	92.0	5.0	2.0	-
65–69 	938.0	10.0	367.0	8.0	246.0	46.0	82.0	112.0	65.0	2.0	-	-
70 и более	280.0	5.0	86.0	4.0	43.0	18.0	21.0	43.0	50.0	10.0	6.0	-
Возраст не указан	13.0	-	3.0	-	4.0	1.0	2.0	-	-	-	-	3.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	200658.0	477.0	53091.0	4787.0	83932.0	24337.0	28878.0	4784.0	321.0	25.0	10.0	26.0
старше трудоспособного	11854.0	63.0	4065.0	104.0	4004.0	822.0	1470.0	1029.0	278.0	19.0	10.0	-
16-29 лет	47373.0	139.0	11064.0	2676.0	19472.0	6264.0	6685.0	1019.0	43.0	6.0	-	5.0
Сельское население, занятое в экономике, в возрасте 15 лет и более	155459.0	127.0	17534.0	1990.0	49400.0	35348.0	30630.0	17719.0	2607.0	79.0	58.0	25.0
в том числе в возрасте, лет:												
15–17	522.0	-	-	-	13.0	57.0	129.0	292.0	30.0	1.0	1.0	-
18–19 	2311.0	-	-	24.0	602.0	541.0	637.0	468.0	35.0	3.0	2.0	1.0
20–24 	13755.0	6.0	917.0	402.0	4409.0	3252.0	2883.0	1745.0	131.0	8.0	6.0	2.0
25–29 	17012.0	23.0	1794.0	371.0	5559.0	4006.0	3373.0	1749.0	130.0	4.0	3.0	3.0
30–34 	18785.0	13.0	2156.0	277.0	7005.0	4384.0	3457.0	1367.0	116.0	8.0	8.0	2.0
35–39 	22587.0	19.0	2925.0	246.0	8059.0	5167.0	4527.0	1497.0	139.0	5.0	5.0	3.0
40–44 	28136.0	26.0	3348.0	263.0	9125.0	6623.0	6139.0	2383.0	208.0	17.0	12.0	4.0
45–49 	25336.0	21.0	2873.0	198.0	7528.0	5759.0	5304.0	3204.0	432.0	13.0	9.0	4.0
50–54 	20033.0	13.0	2306.0	135.0	5549.0	4174.0	3506.0	3703.0	638.0	7.0	5.0	2.0
55–59 	5573.0	5.0	877.0	59.0	1226.0	1216.0	581.0	1092.0	507.0	7.0	4.0	3.0
60–64 	1051.0	-	268.0	11.0	240.0	144.0	78.0	166.0	142.0	1.0	1.0	1.0
65–69 	270.0	-	61.0	4.0	68.0	22.0	8.0	44.0	62.0	1.0	-	-
70 и более	88.0	1.0	9.0	-	17.0	3.0	8.0	9.0	37.0	4.0	2.0	-
Возраст не указан	11.0	-	1.0	1.0	2.0	1.0	3.0	2.0	-	-	-	1.0
Из общей численности занятых - население в возрасте:												
трудоспособном	152676.0	125.0	16771.0	1955.0	48633.0	35079.0	30412.0	17292.0	2313.0	72.0	54.0	24.0
старше трудоспособного	2740.0	2.0	763.0	35.0	767.0	269.0	218.0	392.0	287.0	6.0	3.0	1.0
16-29 лет	33557.0	29.0	2711.0	797.0	10583.0	7856.0	7022.0	4219.0	319.0	15.0	11.0	6.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	83975.0	75.0	7933.0	893.0	20548.0	23320.0	17886.0	11328.0	1922.0	55.0	41.0	15.0
в том числе в возрасте, лет:												
15–17	376.0	-	-	-	6.0	42.0	75.0	227.0	25.0	1.0	1.0	-
18–19 	1314.0	-	-	10.0	252.0	309.0	362.0	344.0	33.0	3.0	2.0	1.0
20–24 	8076.0	3.0	493.0	139.0	1938.0	2126.0	1925.0	1337.0	107.0	7.0	5.0	1.0
25–29 	9452.0	15.0	881.0	155.0	2351.0	2555.0	2158.0	1223.0	110.0	3.0	3.0	1.0
30–34 	9902.0	8.0	829.0	115.0	2919.0	2821.0	2187.0	927.0	89.0	6.0	6.0	1.0
35–39 	11696.0	9.0	1230.0	127.0	3268.0	3273.0	2709.0	984.0	93.0	2.0	2.0	1.0
40–44 	14576.0	14.0	1440.0	129.0	3619.0	4297.0	3434.0	1483.0	146.0	13.0	9.0	1.0
45–49 	12824.0	12.0	1284.0	97.0	2938.0	3699.0	2710.0	1779.0	293.0	9.0	6.0	3.0
50–54 	10618.0	9.0	1123.0	72.0	2289.0	2944.0	1803.0	1977.0	397.0	2.0	2.0	2.0
55–59 	4242.0	4.0	452.0	39.0	784.0	1116.0	457.0	919.0	461.0	7.0	4.0	3.0
60–64 	683.0	-	167.0	6.0	133.0	119.0	54.0	99.0	103.0	1.0	1.0	1.0
65–69 	166.0	-	32.0	4.0	42.0	16.0	5.0	24.0	42.0	1.0	-	-
70 и более	50.0	1.0	2.0	-	9.0	3.0	7.0	5.0	23.0	-	-	-
Возраст не указан	7.0	-	1.0	-	-	1.0	3.0	2.0	-	-	-	-
Из общей численности занятых - мужчины в возрасте:												
трудоспособном	83045.0	74.0	7732.0	883.0	20364.0	23182.0	17820.0	11173.0	1751.0	52.0	39.0	14.0
старше трудоспособного	899.0	1.0	201.0	10.0	184.0	138.0	66.0	128.0	168.0	2.0	1.0	1.0
16-29 лет	19187.0	18.0	1374.0	304.0	4547.0	5032.0	4520.0	3104.0	272.0	13.0	10.0	3.0
Женщины, занятые в экономике, в возрасте 15 лет и более	71484.0	52.0	9601.0	1097.0	28852.0	12028.0	12744.0	6391.0	685.0	24.0	17.0	10.0
в том числе в возрасте, лет:												
15–17	146.0	-	-	-	7.0	15.0	54.0	65.0	5.0	-	-	-
18–19 	997.0	-	-	14.0	350.0	232.0	275.0	124.0	2.0	-	-	-
20–24 	5679.0	3.0	424.0	263.0	2471.0	1126.0	958.0	408.0	24.0	1.0	1.0	1.0
25–29 	7560.0	8.0	913.0	216.0	3208.0	1451.0	1215.0	526.0	20.0	1.0	-	2.0
30–34 	8883.0	5.0	1327.0	162.0	4086.0	1563.0	1270.0	440.0	27.0	2.0	2.0	1.0
35–39 	10891.0	10.0	1695.0	119.0	4791.0	1894.0	1818.0	513.0	46.0	3.0	3.0	2.0
40–44 	13560.0	12.0	1908.0	134.0	5506.0	2326.0	2705.0	900.0	62.0	4.0	3.0	3.0
45–49 	12512.0	9.0	1589.0	101.0	4590.0	2060.0	2594.0	1425.0	139.0	4.0	3.0	1.0
50–54 	9415.0	4.0	1183.0	63.0	3260.0	1230.0	1703.0	1726.0	241.0	5.0	3.0	-
55–59 	1331.0	1.0	425.0	20.0	442.0	100.0	124.0	173.0	46.0	-	-	-
60–64 	368.0	-	101.0	5.0	107.0	25.0	24.0	67.0	39.0	-	-	-
65–69 	104.0	-	29.0	-	26.0	6.0	3.0	20.0	20.0	-	-	-
70 и более	38.0	-	7.0	-	8.0	-	1.0	4.0	14.0	4.0	2.0	-
Возраст не указан	4.0	-	-	1.0	2.0	-	-	-	-	-	-	1.0
Из общей численности занятых - женщины в возрасте:												
трудоспособном	69631.0	51.0	9039.0	1072.0	28269.0	11897.0	12592.0	6119.0	562.0	20.0	15.0	10.0
старше трудоспособного	1841.0	1.0	562.0	25.0	583.0	131.0	152.0	264.0	119.0	4.0	2.0	-
16-29 лет	14370.0	11.0	1337.0	493.0	6036.0	2824.0	2502.0	1115.0	47.0	2.0	1.0	3.0
Пермская область												
Все население, занятое в экономике, в возрасте 15 лет и более	1246868.0	3982.0	213184.0	28760.0	453223.0	256721.0	184249.0	91402.0	13876.0	669.0	360.0	802.0
в том числе в возрасте, лет:												
15–17	5131.0	-	-	-	232.0	604.0	1486.0	2425.0	350.0	32.0	16.0	2.0
18–19 	29358.0	-	-	693.0	8182.0	7231.0	8267.0	4441.0	509.0	28.0	12.0	7.0
20–24 	139818.0	183.0	14326.0	7679.0	48942.0	30866.0	22365.0	13829.0	1479.0	73.0	45.0	76.0
25–29 	169077.0	580.0	29230.0	5579.0	59565.0	33842.0	24122.0	14727.0	1208.0	114.0	59.0	110.0
30–34 	152666.0	512.0	27263.0	4200.0	61758.0	30409.0	20520.0	7165.0	666.0	67.0	38.0	106.0
35–39 	154702.0	418.0	29273.0	3252.0	62416.0	31885.0	21566.0	5177.0	534.0	78.0	43.0	103.0
40–44 	190820.0	571.0	34197.0	2793.0	73544.0	41676.0	29596.0	7317.0	917.0	66.0	41.0	143.0
45–49 	177716.0	553.0	30630.0	1984.0	64096.0	40406.0	26570.0	11716.0	1603.0	47.0	19.0	111.0
50–54 	142508.0	443.0	25335.0	1530.0	49089.0	27996.0	20818.0	14840.0	2302.0	61.0	36.0	94.0
55–59 	48345.0	289.0	11721.0	599.0	15212.0	7979.0	5818.0	5156.0	1522.0	19.0	11.0	30.0
60–64 	24970.0	228.0	7610.0	327.0	7189.0	2836.0	2376.0	3059.0	1310.0	24.0	11.0	11.0
65–69 	8850.0	125.0	2742.0	89.0	2371.0	777.0	624.0	1143.0	935.0	36.0	18.0	8.0
70 и более	2907.0	80.0	857.0	35.0	627.0	214.0	121.0	407.0	541.0	24.0	11.0	1.0
Возраст не указан	337.0	1.0	37.0	12.0	94.0	35.0	51.0	24.0	2.0	-	-	81.0
Из общей численности занятых - население в возрасте:												
трудоспособном	1188298.0	3432.0	195828.0	28090.0	435310.0	250574.0	178348.0	84711.0	10660.0	572.0	313.0	773.0
старше трудоспособного	58228.0	550.0	17356.0	670.0	17913.0	6142.0	5901.0	6437.0	3142.0	89.0	43.0	28.0
16-29 лет	343042.0	763.0	43556.0	13951.0	116921.0	72538.0	56240.0	35168.0	3472.0	239.0	128.0	194.0
Мужчины, занятые в экономике, в возрасте 15 лет и более	618117.0	2068.0	90808.0	13663.0	197657.0	148883.0	98768.0	56094.0	9374.0	370.0	204.0	432.0
