1. ЖЕНЩИНЫ ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
18 – 19	26397.0	26324.0	24395.0	1808.0	117.0	4.0	-	-	-	-	2054.0	78.0	73.0
20 – 24	55879.0	55647.0	35611.0	17904.0	1970.0	90.0	24.0	4.0	24.0	20.0	22514.0	405.0	232.0
25 – 29	51382.0	51239.0	13035.0	28633.0	8542.0	820.0	138.0	28.0	4.0	39.0	49214.0	960.0	143.0
30 – 34	44789.0	44682.0	4928.0	21202.0	15762.0	2214.0	405.0	91.0	31.0	49.0	62061.0	1389.0	107.0
35 – 39	50310.0	50213.0	3374.0	16791.0	24190.0	4541.0	862.0	303.0	52.0	100.0	84861.0	1690.0	97.0
40 – 44	69272.0	69106.0	3987.0	16495.0	37609.0	8616.0	1424.0	598.0	173.0	204.0	128912.0	1865.0	166.0
45 – 49	66946.0	66780.0	3834.0	15499.0	35077.0	9338.0	1531.0	923.0	273.0	305.0	128430.0	1923.0	166.0
50 – 54	57398.0	57308.0	3663.0	14939.0	29107.0	6982.0	1295.0	745.0	286.0	291.0	107058.0	1868.0	90.0
55 – 59	26491.0	26416.0	1912.0	7535.0	12533.0	3066.0	561.0	451.0	159.0	199.0	48843.0	1849.0	75.0
60 – 64	47546.0	47399.0	3405.0	13224.0	21367.0	6093.0	1421.0	1138.0	388.0	363.0	90786.0	1915.0	147.0
65 – 69	45466.0	45328.0	3294.0	11497.0	19427.0	6645.0	2039.0	1430.0	469.0	527.0	92649.0	2044.0	138.0
70 и более	109665.0	109293.0	10938.0	23741.0	36102.0	18733.0	8549.0	5431.0	2703.0	3096.0	254629.0	2330.0	372.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	504698.0	503046.0	120255.0	155785.0	176329.0	35722.0	7872.0	3810.0	1532.0	1741.0	689363.0	1370.0	1652.0
в том числе в возрасте, лет:													
15 – 17	29398.0	29332.0	28776.0	467.0	89.0	-	-	-	-	-	645.0	22.0	66.0
18 – 19	21663.0	21606.0	20263.0	1254.0	85.0	4.0	-	-	-	-	1436.0	66.0	57.0
20 – 24	44492.0	44291.0	29648.0	13505.0	1047.0	23.0	20.0	4.0	24.0	20.0	16052.0	362.0	201.0
25 – 29	40270.0	40131.0	11210.0	23449.0	5039.0	344.0	50.0	-	4.0	35.0	35076.0	874.0	139.0
30 – 34	33485.0	33382.0	4137.0	17902.0	10160.0	951.0	149.0	15.0	23.0	45.0	42284.0	1267.0	103.0
35 – 39	36000.0	35919.0	2772.0	14340.0	16384.0	1968.0	293.0	112.0	23.0	27.0	55115.0	1534.0	81.0
40 – 44	50151.0	49993.0	3214.0	13965.0	27596.0	4289.0	551.0	216.0	54.0	108.0	86471.0	1730.0	158.0
45 – 49	49398.0	49240.0	3089.0	13268.0	26702.0	5029.0	645.0	311.0	88.0	108.0	87269.0	1772.0	158.0
50 – 54	43324.0	43238.0	2940.0	12935.0	22595.0	3832.0	489.0	250.0	78.0	119.0	74249.0	1717.0	86.0
55 – 59	19971.0	19896.0	1598.0	6475.0	9769.0	1643.0	202.0	112.0	26.0	71.0	33021.0	1660.0	75.0
60 – 64	33390.0	33255.0	2712.0	10869.0	15919.0	2820.0	512.0	273.0	71.0	79.0	55621.0	1673.0	135.0
65 – 69	31010.0	30912.0	2472.0	9403.0	14362.0	3405.0	688.0	371.0	106.0	105.0	54401.0	1760.0	98.0
70 и более	72146.0	71851.0	7424.0	17953.0	26582.0	11414.0	4273.0	2146.0	1035.0	1024.0	147723.0	2056.0	295.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	185807.0	185559.0	30238.0	34139.0	65571.0	31420.0	10377.0	7332.0	3030.0	3452.0	383498.0	2067.0	248.0
в том числе в возрасте, лет:													
15 – 17	9566.0	9538.0	9341.0	189.0	8.0	-	-	-	-	-	205.0	21.0	28.0
18 – 19	4734.0	4718.0	4132.0	554.0	32.0	-	-	-	-	-	618.0	131.0	16.0
20 – 24	11387.0	11356.0	5963.0	4399.0	923.0	67.0	4.0	-	-	-	6462.0	569.0	31.0
25 – 29	11112.0	11108.0	1825.0	5184.0	3503.0	476.0	88.0	28.0	-	4.0	14138.0	1273.0	4.0
30 – 34	11304.0	11300.0	791.0	3300.0	5602.0	1263.0	256.0	76.0	8.0	4.0	19777.0	1750.0	4.0
35 – 39	14310.0	14294.0	602.0	2451.0	7806.0	2573.0	569.0	191.0	29.0	73.0	29746.0	2081.0	16.0
40 – 44	19121.0	19113.0	773.0	2530.0	10013.0	4327.0	873.0	382.0	119.0	96.0	42441.0	2221.0	8.0
45 – 49	17548.0	17540.0	745.0	2231.0	8375.0	4309.0	886.0	612.0	185.0	197.0	41161.0	2347.0	8.0
50 – 54	14074.0	14070.0	723.0	2004.0	6512.0	3150.0	806.0	495.0	208.0	172.0	32809.0	2332.0	4.0
55 – 59	6520.0	6520.0	314.0	1060.0	2764.0	1423.0	359.0	339.0	133.0	128.0	15822.0	2427.0	-
60 – 64	14156.0	14144.0	693.0	2355.0	5448.0	3273.0	909.0	865.0	317.0	284.0	35165.0	2486.0	12.0
65 – 69	14456.0	14416.0	822.0	2094.0	5065.0	3240.0	1351.0	1059.0	363.0	422.0	38248.0	2653.0	40.0
70 и более	37519.0	37442.0	3514.0	5788.0	9520.0	7319.0	4276.0	3285.0	1668.0	2072.0	106906.0	2855.0	77.0
Нижегородская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	1664857.0	1662332.0	359688.0	551941.0	567265.0	116894.0	32200.0	16175.0	7439.0	10730.0	2379127.0	1431.0	2525.0
в том числе в возрасте, лет:													
15 – 17	84860.0	84625.0	83212.0	1248.0	165.0	-	-	-	-	-	1578.0	19.0	235.0
18 – 19	56720.0	56571.0	52417.0	3811.0	323.0	20.0	-	-	-	-	4517.0	80.0	149.0
20 – 24	127006.0	126697.0	80234.0	41757.0	4204.0	274.0	84.0	4.0	96.0	44.0	52227.0	412.0	309.0
25 – 29	121431.0	121225.0	32108.0	68923.0	18014.0	1516.0	251.0	60.0	71.0	282.0	113566.0	937.0	206.0
30 – 34	114372.0	114202.0	13502.0	60790.0	34738.0	3981.0	649.0	160.0	108.0	274.0	148537.0	1301.0	170.0
35 – 39	120426.0	120315.0	8952.0	49257.0	53163.0	6772.0	1280.0	354.0	205.0	332.0	186736.0	1552.0	111.0
40 – 44	156691.0	156498.0	10327.0	50524.0	79590.0	12377.0	2048.0	738.0	303.0	591.0	265224.0	1695.0	193.0
45 – 49	152910.0	152791.0	10333.0	49196.0	76750.0	12778.0	2077.0	808.0	320.0	529.0	259502.0	1698.0	119.0
50 – 54	137857.0	137704.0	10424.0	47920.0	65291.0	10254.0	1979.0	888.0	367.0	581.0	228610.0	1660.0	153.0
55 – 59	77934.0	77856.0	6655.0	28523.0	35095.0	5484.0	996.0	581.0	212.0	310.0	125815.0	1616.0	78.0
60 – 64	125181.0	124960.0	9884.0	42295.0	56056.0	11295.0	2707.0	1480.0	527.0	716.0	215513.0	1725.0	221.0
65 – 69	120684.0	120539.0	10550.0	36521.0	51690.0	13991.0	3730.0	2154.0	829.0	1074.0	221518.0	1838.0	145.0
70 и более	268785.0	268349.0	31090.0	71176.0	92186.0	38152.0	16399.0	8948.0	4401.0	5997.0	555784.0	2071.0	436.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	1313348.0	1311347.0	298469.0	476344.0	439055.0	68598.0	15174.0	6177.0	2728.0	4802.0	1707445.0	1302.0	2001.0
в том числе в возрасте, лет:													
15 – 17	67809.0	67647.0	66578.0	936.0	133.0	-	-	-	-	-	1202.0	18.0	162.0
18 – 19	47492.0	47394.0	44298.0	2824.0	256.0	16.0	-	-	-	-	3384.0	71.0	98.0
20 – 24	107116.0	106844.0	69934.0	33823.0	2711.0	168.0	68.0	4.0	96.0	40.0	40897.0	383.0	272.0
25 – 29	102142.0	101964.0	28768.0	59070.0	12758.0	892.0	159.0	32.0	59.0	226.0	90265.0	885.0	178.0
30 – 34	93758.0	93604.0	12062.0	53708.0	24927.0	2236.0	324.0	87.0	67.0	193.0	114060.0	1219.0	154.0
35 – 39	96064.0	95965.0	7852.0	43802.0	39483.0	3750.0	643.0	142.0	75.0	218.0	139578.0	1454.0	99.0
40 – 44	125857.0	125684.0	8966.0	45286.0	62131.0	7501.0	965.0	335.0	110.0	390.0	201372.0	1602.0	173.0
45 – 49	125501.0	125394.0	8936.0	44029.0	62327.0	8172.0	1104.0	348.0	142.0	336.0	202848.0	1618.0	107.0
50 – 54	115149.0	115020.0	9223.0	43310.0	53880.0	6576.0	1054.0	383.0	180.0	414.0	181453.0	1578.0	129.0
55 – 59	65346.0	65276.0	5887.0	25857.0	29019.0	3615.0	449.0	182.0	89.0	178.0	99422.0	1523.0	70.0
60 – 64	96060.0	95896.0	8163.0	36802.0	43329.0	5729.0	1067.0	389.0	132.0	285.0	150026.0	1564.0	164.0
65 – 69	86916.0	86804.0	7800.0	30719.0	38970.0	6914.0	1334.0	520.0	177.0	370.0	141533.0	1630.0	112.0
70 и более	184138.0	183855.0	20002.0	56178.0	69131.0	23029.0	8007.0	3755.0	1601.0	2152.0	341405.0	1857.0	283.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	351509.0	350985.0	61219.0	75597.0	128210.0	48296.0	17026.0	9998.0	4711.0	5928.0	671682.0	1914.0	524.0
в том числе в возрасте, лет:													
15 – 17	17051.0	16978.0	16634.0	312.0	32.0	-	-	-	-	-	376.0	22.0	73.0
18 – 19	9228.0	9177.0	8119.0	987.0	67.0	4.0	-	-	-	-	1133.0	123.0	51.0
20 – 24	19890.0	19853.0	10300.0	7934.0	1493.0	106.0	16.0	-	-	4.0	11330.0	571.0	37.0
25 – 29	19289.0	19261.0	3340.0	9853.0	5256.0	624.0	92.0	28.0	12.0	56.0	23301.0	1210.0	28.0
30 – 34	20614.0	20598.0	1440.0	7082.0	9811.0	1745.0	325.0	73.0	41.0	81.0	34477.0	1674.0	16.0
35 – 39	24362.0	24350.0	1100.0	5455.0	13680.0	3022.0	637.0	212.0	130.0	114.0	47158.0	1937.0	12.0
40 – 44	30834.0	30814.0	1361.0	5238.0	17459.0	4876.0	1083.0	403.0	193.0	201.0	63852.0	2072.0	20.0
45 – 49	27409.0	27397.0	1397.0	5167.0	14423.0	4606.0	973.0	460.0	178.0	193.0	56654.0	2068.0	12.0
50 – 54	22708.0	22684.0	1201.0	4610.0	11411.0	3678.0	925.0	505.0	187.0	167.0	47157.0	2079.0	24.0
55 – 59	12588.0	12580.0	768.0	2666.0	6076.0	1869.0	547.0	399.0	123.0	132.0	26393.0	2098.0	8.0
60 – 64	29121.0	29064.0	1721.0	5493.0	12727.0	5566.0	1640.0	1091.0	395.0	431.0	65487.0	2253.0	57.0
65 – 69	33768.0	33735.0	2750.0	5802.0	12720.0	7077.0	2396.0	1634.0	652.0	704.0	79985.0	2371.0	33.0
70 и более	84647.0	84494.0	11088.0	14998.0	23055.0	15123.0	8392.0	5193.0	2800.0	3845.0	214379.0	2537.0	153.0
Оренбургская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	962910.0	955720.0	202918.0	235089.0	336303.0	112045.0	34270.0	17236.0	7991.0	9868.0	1595937.0	1670.0	7190.0
в том числе в возрасте, лет:													
15 – 17	60510.0	59313.0	58183.0	1073.0	57.0	-	-	-	-	-	1187.0	20.0	1197.0
18 – 19	37798.0	37217.0	33923.0	3079.0	207.0	8.0	-	-	-	-	3517.0	94.0	581.0
20 – 24	85301.0	84360.0	48973.0	30345.0	4523.0	362.0	77.0	12.0	48.0	20.0	41273.0	489.0	941.0
25 – 29	78698.0	78148.0	17234.0	40841.0	17742.0	1788.0	310.0	53.0	44.0	136.0	84582.0	1082.0	550.0
30 – 34	72948.0	72615.0	6822.0	30286.0	29535.0	4786.0	782.0	227.0	61.0	116.0	109267.0	1505.0	333.0
35 – 39	80902.0	80604.0	4881.0	22344.0	41537.0	9204.0	1729.0	537.0	169.0	203.0	145306.0	1803.0	298.0
40 – 44	99793.0	99420.0	5063.0	21240.0	53417.0	14964.0	3077.0	876.0	364.0	419.0	195182.0	1963.0	373.0
45 – 49	87140.0	86815.0	4172.0	17160.0	45162.0	14883.0	3107.0	1276.0	520.0	535.0	178368.0	2055.0	325.0
50 – 54	73074.0	72671.0	3829.0	15246.0	36722.0	11717.0	2708.0	1467.0	497.0	485.0	148912.0	2049.0	403.0
55 – 59	39546.0	39334.0	2145.0	8093.0	18987.0	6503.0	1733.0	1065.0	339.0	469.0	83667.0	2127.0	212.0
60 – 64	69548.0	69075.0	3780.0	12614.0	30467.0	13141.0	4385.0	2362.0	1139.0	1187.0	158858.0	2300.0	473.0
65 – 69	55630.0	55220.0	3457.0	9812.0	22151.0	11000.0	4205.0	2333.0	959.0	1303.0	132195.0	2394.0	410.0
70 и более	122022.0	120928.0	10456.0	22956.0	35796.0	23689.0	12157.0	7028.0	3851.0	4995.0	313623.0	2593.0	1094.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	580042.0	575971.0	139655.0	165960.0	204217.0	47034.0	10697.0	4202.0	1797.0	2409.0	809415.0	1405.0	4071.0
в том числе в возрасте, лет:													
15 – 17	37185.0	36770.0	36198.0	544.0	28.0	-	-	-	-	-	600.0	16.0	415.0
18 – 19	27574.0	27203.0	25571.0	1518.0	106.0	8.0	-	-	-	-	1754.0	64.0	371.0
20 – 24	56532.0	55962.0	36092.0	18108.0	1606.0	72.0	32.0	-	36.0	16.0	21992.0	393.0	570.0
25 – 29	49396.0	49064.0	12876.0	27855.0	7689.0	480.0	44.0	-	32.0	88.0	45765.0	933.0	332.0
30 – 34	42819.0	42642.0	4842.0	21904.0	14275.0	1318.0	157.0	71.0	24.0	51.0	55916.0	1311.0	177.0
35 – 39	45299.0	45117.0	3194.0	16222.0	22175.0	2889.0	411.0	103.0	32.0	91.0	72307.0	1603.0	182.0
40 – 44	59017.0	58785.0	3360.0	15851.0	32688.0	5684.0	812.0	181.0	55.0	154.0	103923.0	1768.0	232.0
45 – 49	53548.0	53346.0	2839.0	13196.0	29697.0	6278.0	810.0	233.0	123.0	170.0	97956.0	1836.0	202.0
50 – 54	46052.0	45814.0	2720.0	12125.0	24733.0	5120.0	651.0	281.0	86.0	98.0	82268.0	1796.0	238.0
55 – 59	24227.0	24062.0	1558.0	6433.0	12735.0	2671.0	409.0	154.0	39.0	63.0	43061.0	1790.0	165.0
60 – 64	38997.0	38700.0	2413.0	9700.0	19956.0	5015.0	997.0	317.0	153.0	149.0	72380.0	1870.0	297.0
65 – 69	31206.0	30959.0	2040.0	7232.0	14838.0	4881.0	1179.0	490.0	131.0	168.0	60867.0	1966.0	247.0
70 и более	68190.0	67547.0	5952.0	15272.0	23691.0	12618.0	5195.0	2372.0	1086.0	1361.0	150626.0	2230.0	643.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	382868.0	379749.0	63263.0	69129.0	132086.0	65011.0	23573.0	13034.0	6194.0	7459.0	786522.0	2071.0	3119.0
в том числе в возрасте, лет:													
15 – 17	23325.0	22543.0	21985.0	529.0	29.0	-	-	-	-	-	587.0	26.0	782.0
18 – 19	10224.0	10014.0	8352.0	1561.0	101.0	-	-	-	-	-	1763.0	176.0	210.0
20 – 24	28769.0	28398.0	12881.0	12237.0	2917.0	290.0	45.0	12.0	12.0	4.0	19281.0	679.0	371.0
25 – 29	29302.0	29084.0	4358.0	12986.0	10053.0	1308.0	266.0	53.0	12.0	48.0	38817.0	1335.0	218.0
30 – 34	30129.0	29973.0	1980.0	8382.0	15260.0	3468.0	625.0	156.0	37.0	65.0	53351.0	1780.0	156.0
35 – 39	35603.0	35487.0	1687.0	6122.0	19362.0	6315.0	1318.0	434.0	137.0	112.0	72999.0	2057.0	116.0
40 – 44	40776.0	40635.0	1703.0	5389.0	20729.0	9280.0	2265.0	695.0	309.0	265.0	91259.0	2246.0	141.0
45 – 49	33592.0	33469.0	1333.0	3964.0	15465.0	8605.0	2297.0	1043.0	397.0	365.0	80412.0	2403.0	123.0
50 – 54	27022.0	26857.0	1109.0	3121.0	11989.0	6597.0	2057.0	1186.0	411.0	387.0	66644.0	2481.0	165.0
55 – 59	15319.0	15272.0	587.0	1660.0	6252.0	3832.0	1324.0	911.0	300.0	406.0	40606.0	2659.0	47.0
60 – 64	30551.0	30375.0	1367.0	2914.0	10511.0	8126.0	3388.0	2045.0	986.0	1038.0	86478.0	2847.0	176.0
65 – 69	24424.0	24261.0	1417.0	2580.0	7313.0	6119.0	3026.0	1843.0	828.0	1135.0	71328.0	2940.0	163.0
70 и более	53832.0	53381.0	4504.0	7684.0	12105.0	11071.0	6962.0	4656.0	2765.0	3634.0	162997.0	3053.0	451.0
Пензенская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	679399.0	662951.0	130746.0	201767.0	235897.0	58740.0	17298.0	9497.0	4049.0	4957.0	1030418.0	1554.0	16448.0
в том числе в возрасте, лет:													
15 – 17	35198.0	31339.0	31051.0	264.0	24.0	-	-	-	-	-	312.0	10.0	3859.0
18 – 19	22850.0	21130.0	19567.0	1468.0	91.0	4.0	-	-	-	-	1662.0	79.0	1720.0
20 – 24	50658.0	48178.0	29330.0	16792.0	1868.0	112.0	20.0	-	44.0	12.0	21292.0	442.0	2480.0
25 – 29	48418.0	47329.0	10917.0	27612.0	7912.0	671.0	116.0	16.0	4.0	81.0	46666.0	986.0	1089.0
30 – 34	47560.0	46814.0	5108.0	24056.0	15509.0	1609.0	272.0	104.0	56.0	100.0	62693.0	1339.0	746.0
35 – 39	52140.0	51488.0	3475.0	19802.0	24030.0	3300.0	525.0	204.0	48.0	104.0	82006.0	1593.0	652.0
40 – 44	64032.0	63400.0	3693.0	18725.0	33935.0	5541.0	884.0	286.0	130.0	206.0	110618.0	1745.0	632.0
45 – 49	62547.0	61870.0	3607.0	17536.0	32736.0	6254.0	954.0	439.0	146.0	198.0	110200.0	1781.0	677.0
50 – 54	59883.0	59221.0	3707.0	18015.0	29437.0	5897.0	1191.0	599.0	169.0	206.0	104964.0	1772.0	662.0
55 – 59	32065.0	31662.0	2204.0	10181.0	14819.0	3159.0	667.0	336.0	112.0	184.0	55704.0	1759.0	403.0
60 – 64	55667.0	54885.0	3908.0	14471.0	25132.0	7578.0	2038.0	1071.0	353.0	334.0	105747.0	1927.0	782.0
65 – 69	42302.0	41623.0	3122.0	10149.0	17746.0	6511.0	2093.0	1133.0	432.0	437.0	85202.0	2047.0	679.0
70 и более	106079.0	104012.0	11057.0	22696.0	32658.0	18104.0	8538.0	5309.0	2555.0	3095.0	243352.0	2340.0	2067.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	448193.0	438377.0	97116.0	155582.0	150620.0	24632.0	5303.0	2596.0	1075.0	1453.0	583122.0	1330.0	9816.0
в том числе в возрасте, лет:													
15 – 17	24290.0	22088.0	21943.0	133.0	12.0	-	-	-	-	-	157.0	7.0	2202.0
18 – 19	17268.0	16107.0	15267.0	786.0	50.0	4.0	-	-	-	-	898.0	56.0	1161.0
20 – 24	36770.0	35180.0	23050.0	11322.0	712.0	52.0	8.0	-	28.0	8.0	13158.0	374.0	1590.0
25 – 29	34230.0	33514.0	8963.0	20597.0	3566.0	282.0	33.0	8.0	4.0	61.0	29264.0	873.0	716.0
30 – 34	32877.0	32375.0	4273.0	19019.0	8288.0	623.0	88.0	12.0	32.0	40.0	38400.0	1186.0	502.0
35 – 39	35400.0	34968.0	2805.0	16226.0	14309.0	1276.0	228.0	48.0	16.0	60.0	50420.0	1442.0	432.0
40 – 44	43678.0	43300.0	2861.0	15313.0	22269.0	2367.0	261.0	89.0	44.0	96.0	69517.0	1605.0	378.0
45 – 49	43195.0	42718.0	2867.0	14238.0	22277.0	2755.0	325.0	128.0	40.0	88.0	69937.0	1637.0	477.0
50 – 54	42108.0	41719.0	2869.0	14968.0	20551.0	2593.0	369.0	190.0	57.0	122.0	67576.0	1620.0	389.0
55 – 59	22518.0	22267.0	1736.0	8463.0	10375.0	1357.0	172.0	68.0	16.0	80.0	35004.0	1572.0	251.0
60 – 64	34301.0	33856.0	2660.0	11566.0	16365.0	2565.0	413.0	155.0	60.0	72.0	55362.0	1635.0	445.0
65 – 69	24908.0	24548.0	2037.0	7779.0	11549.0	2373.0	433.0	211.0	73.0	93.0	41948.0	1709.0	360.0
70 и более	56650.0	55737.0	5785.0	15172.0	20297.0	8385.0	2973.0	1687.0	705.0	733.0	111481.0	2000.0	913.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	231206.0	224574.0	33630.0	46185.0	85277.0	34108.0	11995.0	6901.0	2974.0	3504.0	447296.0	1992.0	6632.0
в том числе в возрасте, лет:													
15 – 17	10908.0	9251.0	9108.0	131.0	12.0	-	-	-	-	-	155.0	17.0	1657.0
18 – 19	5582.0	5023.0	4300.0	682.0	41.0	-	-	-	-	-	764.0	152.0	559.0
20 – 24	13888.0	12998.0	6280.0	5470.0	1156.0	60.0	12.0	-	16.0	4.0	8134.0	626.0	890.0
25 – 29	14188.0	13815.0	1954.0	7015.0	4346.0	389.0	83.0	8.0	-	20.0	17402.0	1260.0	373.0
30 – 34	14683.0	14439.0	835.0	5037.0	7221.0	986.0	184.0	92.0	24.0	60.0	24293.0	1682.0	244.0
35 – 39	16740.0	16520.0	670.0	3576.0	9721.0	2024.0	297.0	156.0	32.0	44.0	31586.0	1912.0	220.0
40 – 44	20354.0	20100.0	832.0	3412.0	11666.0	3174.0	623.0	197.0	86.0	110.0	41101.0	2045.0	254.0
45 – 49	19352.0	19152.0	740.0	3298.0	10459.0	3499.0	629.0	311.0	106.0	110.0	40263.0	2102.0	200.0
50 – 54	17775.0	17502.0	838.0	3047.0	8886.0	3304.0	822.0	409.0	112.0	84.0	37388.0	2136.0	273.0
55 – 59	9547.0	9395.0	468.0	1718.0	4444.0	1802.0	495.0	268.0	96.0	104.0	20700.0	2203.0	152.0
60 – 64	21366.0	21029.0	1248.0	2905.0	8767.0	5013.0	1625.0	916.0	293.0	262.0	50385.0	2396.0	337.0
65 – 69	17394.0	17075.0	1085.0	2370.0	6197.0	4138.0	1660.0	922.0	359.0	344.0	43254.0	2533.0	319.0
70 и более	49429.0	48275.0	5272.0	7524.0	12361.0	9719.0	5565.0	3622.0	1850.0	2362.0	131871.0	2732.0	1154.0
Пермская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	1263775.0	1244498.0	281983.0	351467.0	409678.0	123560.0	34709.0	21371.0	9333.0	12397.0	1944942.0	1563.0	19277.0
в том числе в возрасте, лет:													
15 – 17	77164.0	74786.0	73539.0	1218.0	29.0	-	-	-	-	-	1276.0	17.0	2378.0
18 – 19	50827.0	49428.0	44851.0	4378.0	175.0	24.0	-	-	-	-	4800.0	97.0	1399.0
20 – 24	108595.0	105722.0	64014.0	35898.0	5179.0	456.0	80.0	4.0	67.0	24.0	48534.0	459.0	2873.0
25 – 29	108142.0	106314.0	28014.0	55420.0	19465.0	2504.0	498.0	95.0	73.0	245.0	106787.0	1004.0	1828.0
30 – 34	95033.0	93861.0	11155.0	42810.0	32515.0	5527.0	1200.0	280.0	107.0	267.0	133443.0	1422.0	1172.0
35 – 39	96437.0	95430.0	6782.0	31713.0	43904.0	9842.0	1984.0	697.0	210.0	298.0	164078.0	1719.0	1007.0
40 – 44	121092.0	119975.0	7133.0	30453.0	59586.0	16990.0	3335.0	1413.0	530.0	535.0	228414.0	1904.0	1117.0
45 – 49	119769.0	118508.0	7301.0	28187.0	57154.0	18455.0	3764.0	2167.0	699.0	781.0	234159.0	1976.0	1261.0
50 – 54	108633.0	107428.0	7174.0	27835.0	51038.0	14544.0	3077.0	2019.0	742.0	999.0	208496.0	1941.0	1205.0
55 – 59	56051.0	55445.0	4468.0	15660.0	25284.0	6520.0	1501.0	1012.0	408.0	592.0	104182.0	1879.0	606.0
60 – 64	85411.0	84347.0	6720.0	22936.0	36212.0	10633.0	2957.0	2697.0	1042.0	1150.0	168278.0	1995.0	1064.0
65 – 69	72444.0	71504.0	5494.0	18026.0	28706.0	10843.0	3471.0	2554.0	1031.0	1379.0	152264.0	2129.0	940.0
70 и более	164177.0	161750.0	15338.0	36933.0	50431.0	27222.0	12842.0	8433.0	4424.0	6127.0	390231.0	2413.0	2427.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	977287.0	961049.0	231035.0	299182.0	322919.0	74531.0	17216.0	8146.0	3357.0	4663.0	1336080.0	1390.0	16238.0
в том числе в возрасте, лет:													
15 – 17	58811.0	56976.0	56062.0	894.0	20.0	-	-	-	-	-	934.0	16.0	1835.0
18 – 19	41176.0	40015.0	37049.0	2845.0	102.0	19.0	-	-	-	-	3106.0	78.0	1161.0
20 – 24	86585.0	84178.0	53863.0	27069.0	2933.0	190.0	40.0	4.0	59.0	20.0	34179.0	406.0	2407.0
25 – 29	85972.0	84376.0	24485.0	45806.0	12571.0	1023.0	226.0	19.0	44.0	202.0	76952.0	912.0	1596.0
30 – 34	73738.0	72693.0	9802.0	37244.0	22347.0	2517.0	455.0	79.0	53.0	196.0	93693.0	1289.0	1045.0
35 – 39	72983.0	72078.0	5742.0	27964.0	32261.0	4839.0	768.0	240.0	85.0	179.0	113163.0	1570.0	905.0
40 – 44	92104.0	91115.0	6025.0	26867.0	46517.0	9300.0	1489.0	465.0	162.0	290.0	159332.0	1749.0	989.0
45 – 49	93194.0	92084.0	6184.0	25042.0	46654.0	11009.0	1792.0	790.0	238.0	375.0	166868.0	1812.0	1110.0
50 – 54	86228.0	85176.0	6293.0	24800.0	42446.0	8860.0	1431.0	707.0	236.0	403.0	150230.0	1764.0	1052.0
55 – 59	45535.0	44981.0	3895.0	14155.0	21555.0	4040.0	655.0	327.0	105.0	249.0	76359.0	1698.0	554.0
60 – 64	66578.0	65660.0	5665.0	20431.0	30599.0	6593.0	1241.0	637.0	198.0	296.0	113168.0	1724.0	918.0
65 – 69	55070.0	54273.0	4547.0	15831.0	23929.0	6955.0	1639.0	729.0	265.0	378.0	99520.0	1834.0	797.0
70 и более	119313.0	117444.0	11423.0	30234.0	40985.0	19186.0	7480.0	4149.0	1912.0	2075.0	248576.0	2117.0	1869.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	286488.0	283449.0	50948.0	52285.0	86759.0	49029.0	17493.0	13225.0	5976.0	7734.0	608862.0	2148.0	3039.0
в том числе в возрасте, лет:													
15 – 17	18353.0	17810.0	17477.0	324.0	9.0	-	-	-	-	-	342.0	19.0	543.0
18 – 19	9651.0	9413.0	7802.0	1533.0	73.0	5.0	-	-	-	-	1694.0	180.0	238.0
20 – 24	22010.0	21544.0	10151.0	8829.0	2246.0	266.0	40.0	-	8.0	4.0	14355.0	666.0	466.0
25 – 29	22170.0	21938.0	3529.0	9614.0	6894.0	1481.0	272.0	76.0	29.0	43.0	29835.0	1360.0	232.0
30 – 34	21295.0	21168.0	1353.0	5566.0	10168.0	3010.0	745.0	201.0	54.0	71.0	39750.0	1878.0	127.0
35 – 39	23454.0	23352.0	1040.0	3749.0	11643.0	5003.0	1216.0	457.0	125.0	119.0	50915.0	2180.0	102.0
