13. НАСЕЛЕНИЕ ОТДЕЛЬНЫХ НАЦИОНАЛЬНОСТЕЙ ПО ИСТОЧНИКАМ СРЕДСТВ К СУЩЕСТВОВАНИЮ																			
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ																			
																			
	Численность населения соответст-вующей националь-ности	Всего указали источников средств к существова-нию	в том числе												Не указавшие источник средств к существова-нию	Из общей численности населения данной национальности указали			
Русские	3532488.0	4402661.0	1701980.0	353268.0	71972.0	784118.0	106988.0	246596.0	21910.0	64258.0	8008.0	3227.0	997526.0	42810.0	3441.0	2708128.0	769592.0	50009.0	1318.0
Татары	141414.0	173544.0	72367.0	14489.0	2624.0	34618.0	4874.0	7219.0	952.0	2499.0	347.0	114.0	31487.0	1954.0	105.0	110900.0	28629.0	1736.0	44.0
Украинцы	49862.0	61926.0	26550.0	5763.0	350.0	18784.0	1745.0	1153.0	265.0	639.0	184.0	52.0	5824.0	617.0	67.0	38658.0	10174.0	932.0	31.0
Башкиры	31948.0	38555.0	17591.0	2832.0	650.0	6431.0	998.0	1553.0	177.0	562.0	46.0	20.0	7252.0	443.0	30.0	25669.0	5871.0	368.0	10.0
Марийцы	14815.0	18153.0	8655.0	1506.0	339.0	2387.0	449.0	828.0	118.0	261.0	34.0	12.0	3363.0	201.0	7.0	11673.0	2931.0	199.0	5.0
Немцы	20650.0	25555.0	11050.0	2514.0	325.0	5134.0	594.0	862.0	166.0	289.0	93.0	22.0	4274.0	232.0	9.0	16074.0	4235.0	317.0	15.0
Белорусы	16490.0	20708.0	7898.0	2203.0	75.0	7694.0	576.0	300.0	84.0	198.0	51.0	8.0	1470.0	151.0	7.0	12556.0	3634.0	288.0	5.0
Удмурты	12946.0	16220.0	7179.0	1936.0	148.0	4061.0	459.0	404.0	87.0	209.0	22.0	12.0	1566.0	137.0	4.0	9867.0	2878.0	191.0	6.0
Азербайджанцы	14099.0	15355.0	5799.0	333.0	81.0	267.0	106.0	672.0	33.0	192.0	67.0	12.0	7250.0	543.0	66.0	12741.0	1264.0	26.0	2.0
Чуваши	9209.0	11479.0	5174.0	1254.0	63.0	3232.0	342.0	199.0	46.0	134.0	24.0	16.0	876.0	119.0	5.0	7094.0	1946.0	163.0	1.0
Мордва	8685.0	10660.0	4299.0	1067.0	29.0	3861.0	360.0	120.0	43.0	92.0	27.0	9.0	654.0	99.0	6.0	6849.0	1681.0	147.0	2.0
Евреи	6716.0	8467.0	3177.0	394.0	114.0	3460.0	344.0	80.0	14.0	48.0	55.0	11.0	691.0	79.0	8.0	5095.0	1472.0	136.0	5.0
Манси	130.0	173.0	57.0	15.0	6.0	21.0	6.0	13.0	-	14.0	-	-	37.0	4.0	-	92.0	33.0	5.0	-
Сельское население	542685.0	809961.0	203478.0	167679.0	6015.0	132169.0	22250.0	87419.0	4790.0	11415.0	571.0	257.0	163715.0	10203.0	361.0	289790.0	237779.0	14411.0	344.0
Русские	470486.0	705482.0	175503.0	144633.0	5463.0	113736.0	19273.0	78448.0	4260.0	9765.0	495.0	230.0	144823.0	8853.0	143.0	248776.0	208302.0	12960.0	305.0
Татары	26729.0	38355.0	9073.0	7946.0	239.0	7640.0	1258.0	3690.0	157.0	447.0	23.0	9.0	7408.0	465.0	3.0	15662.0	10520.0	525.0	19.0
Украинцы	5616.0	7921.0	2487.0	1730.0	22.0	1797.0	180.0	403.0	43.0	117.0	8.0	3.0	1026.0	105.0	3.0	3427.0	2065.0	120.0	1.0
Башкиры	5348.0	7325.0	2410.0	1257.0	44.0	1032.0	197.0	617.0	36.0	121.0	4.0	1.0	1487.0	119.0	1.0	3463.0	1790.0	94.0	-
Марийцы	13048.0	20772.0	4886.0	5343.0	116.0	2745.0	625.0	2384.0	127.0	362.0	7.0	5.0	4002.0	170.0	2.0	5651.0	7079.0	301.0	15.0
Немцы	1890.0	2730.0	863.0	584.0	16.0	463.0	67.0	196.0	15.0	39.0	3.0	-	458.0	26.0	-	1098.0	744.0	48.0	-
Белорусы	2051.0	2899.0	781.0	702.0	7.0	916.0	71.0	89.0	17.0	31.0	-	2.0	239.0	44.0	-	1235.0	784.0	32.0	-
Удмурты	4957.0	7184.0	2432.0	1855.0	33.0	1435.0	198.0	287.0	45.0	39.0	3.0	2.0	767.0	88.0	1.0	2837.0	2012.0	105.0	2.0
Азербайджанцы	1072.0	1446.0	331.0	239.0	6.0	28.0	16.0	187.0	6.0	32.0	13.0	1.0	531.0	56.0	-	718.0	334.0	20.0	-
Чуваши	2301.0	3365.0	1000.0	945.0	10.0	879.0	87.0	84.0	18.0	43.0	3.0	1.0	260.0	35.0	1.0	1270.0	995.0	35.0	-
Мордва	1017.0	1378.0	376.0	310.0	-	497.0	45.0	22.0	7.0	24.0	1.0	1.0	80.0	15.0	-	672.0	329.0	16.0	-
Евреи	94.0	133.0	37.0	19.0	-	44.0	5.0	4.0	-	3.0	1.0	-	16.0	4.0	-	58.0	33.0	3.0	-
Манси	129.0	150.0	57.0	11.0	1.0	25.0	3.0	9.0	-	3.0	1.0	-	40.0	-	-	110.0	17.0	2.0	-
Тюменская область																			
Все население	3264841.0	3792429.0	1590581.0	184464.0	59463.0	429186.0	75456.0	213895.0	24143.0	46019.0	9329.0	4769.0	1112753.0	42371.0	33068.0	2698255.0	507147.0	25625.0	746.0
Русские	2336520.0	2758296.0	1121770.0	142122.0	48455.0	335876.0	58106.0	156676.0	15489.0	33105.0	6248.0	3162.0	809614.0	27673.0	4745.0	1925273.0	387024.0	18954.0	524.0
Татары	242325.0	283668.0	116263.0	16139.0	4331.0	27363.0	6373.0	19336.0	1627.0	2918.0	636.0	265.0	84504.0	3913.0	364.0	202183.0	37892.0	1844.0	42.0
Украинцы	211372.0	231038.0	134271.0	3944.0	1562.0	24902.0	3314.0	4394.0	1803.0	1686.0	801.0	199.0	51851.0	2311.0	350.0	191701.0	18642.0	664.0	15.0
Башкиры	46575.0	50105.0	26867.0	573.0	435.0	2736.0	580.0	1490.0	467.0	373.0	141.0	39.0	15953.0	451.0	67.0	43057.0	3309.0	138.0	4.0
Белорусы	35996.0	40121.0	22531.0	1272.0	290.0	5565.0	675.0	818.0	340.0	329.0	130.0	58.0	7664.0	449.0	61.0	31935.0	3818.0	178.0	4.0
Чуваши	30205.0	35427.0	17864.0	2972.0	246.0	4334.0	767.0	1163.0	240.0	291.0	95.0	180.0	6851.0	424.0	34.0	25228.0	4637.0	299.0	7.0
Ненцы	27965.0	39915.0	7615.0	2535.0	493.0	3539.0	558.0	7809.0	648.0	2212.0	26.0	36.0	13798.0	646.0	30.0	17461.0	9038.0	1366.0	70.0
Немцы	27196.0	33564.0	14178.0	3459.0	515.0	5374.0	766.0	1567.0	155.0	299.0	97.0	47.0	6845.0	262.0	29.0	21087.0	5769.0	306.0	5.0
Ханты	26694.0	36364.0	8473.0	1849.0	766.0	3196.0	707.0	5750.0	857.0	987.0	51.0	504.0	12397.0	827.0	39.0	17738.0	8168.0	706.0	43.0
Манси	10561.0	14865.0	3401.0	1434.0	349.0	1269.0	314.0	2304.0	453.0	310.0	16.0	11.0	4785.0	219.0	20.0	6437.0	3889.0	210.0	5.0
Селькупы	1857.0	2486.0	554.0	95.0	37.0	192.0	73.0	329.0	57.0	208.0	13.0	8.0	788.0	132.0	12.0	1252.0	548.0	42.0	3.0
Эвенки	109.0	135.0	38.0	13.0	1.0	16.0	-	8.0	7.0	13.0	-	1.0	30.0	8.0	-	84.0	24.0	1.0	-
Городское население	2526133.0	2799635.0	1298866.0	52150.0	50992.0	293267.0	48222.0	100490.0	16609.0	34531.0	8005.0	3028.0	865462.0	28013.0	31270.0	2204165.0	277088.0	13159.0	451.0
Русские	1800582.0	2033413.0	907154.0	42163.0	41553.0	231685.0	37275.0	77077.0	11124.0	25982.0	5301.0	1990.0	633524.0	18585.0	4137.0	1570476.0	215340.0	10270.0	359.0
Татары	178309.0	198422.0	95150.0	3305.0	3467.0	16256.0	3685.0	7833.0	1292.0	2316.0	552.0	188.0	62508.0	1870.0	328.0	158515.0	18519.0	920.0	27.0
Украинцы	189512.0	205630.0	121450.0	2015.0	1460.0	21733.0	2852.0	3473.0	1485.0	1483.0	742.0	182.0	46798.0	1957.0	323.0	173308.0	15334.0	535.0	12.0
Башкиры	43187.0	46293.0	24981.0	431.0	422.0	2491.0	507.0	1273.0	418.0	336.0	130.0	37.0	14858.0	409.0	66.0	40078.0	2916.0	125.0	2.0
Белорусы	31160.0	34162.0	20035.0	505.0	269.0	4366.0	533.0	589.0	275.0	272.0	117.0	47.0	6791.0	363.0	53.0	28179.0	2805.0	119.0	4.0
Чуваши	21393.0	23352.0	13736.0	392.0	182.0	2172.0	353.0	590.0	170.0	215.0	78.0	25.0	5212.0	227.0	29.0	19448.0	1846.0	68.0	2.0
Ненцы	4126.0	5458.0	1389.0	20.0	451.0	337.0	109.0	619.0	52.0	410.0	15.0	7.0	1954.0	95.0	12.0	2987.0	917.0	203.0	7.0
Немцы	16823.0	19065.0	9663.0	573.0	399.0	2460.0	338.0	522.0	98.0	219.0	65.0	23.0	4554.0	151.0	22.0	14649.0	2042.0	108.0	2.0
Ханты	8924.0	11302.0	3326.0	360.0	656.0	913.0	213.0	926.0	102.0	465.0	26.0	322.0	3874.0	119.0	15.0	6806.0	1830.0	256.0	17.0
Манси	5357.0	7061.0	1918.0	438.0	309.0	619.0	128.0	863.0	88.0	140.0	9.0	7.0	2475.0	67.0	7.0	3719.0	1552.0	78.0	1.0
Селькупы	275.0	355.0	88.0	1.0	35.0	33.0	12.0	30.0	9.0	34.0	3.0	2.0	97.0	11.0	1.0	205.0	59.0	8.0	2.0
Эвенки	36.0	41.0	18.0	-	1.0	4.0	-	2.0	-	3.0	-	1.0	9.0	3.0	-	32.0	3.0	1.0	-
Сельское население	738708.0	992794.0	291715.0	132314.0	8471.0	135919.0	27234.0	113405.0	7534.0	11488.0	1324.0	1741.0	247291.0	14358.0	1798.0	494090.0	230059.0	12466.0	295.0
Русские	535938.0	724883.0	214616.0	99959.0	6902.0	104191.0	20831.0	79599.0	4365.0	7123.0	947.0	1172.0	176090.0	9088.0	608.0	354797.0	171684.0	8684.0	165.0
Татары	64016.0	85246.0	21113.0	12834.0	864.0	11107.0	2688.0	11503.0	335.0	602.0	84.0	77.0	21996.0	2043.0	36.0	43668.0	19373.0	924.0	15.0
Украинцы	21860.0	25408.0	12821.0	1929.0	102.0	3169.0	462.0	921.0	318.0	203.0	59.0	17.0	5053.0	354.0	27.0	18393.0	3308.0	129.0	3.0
Башкиры	3388.0	3812.0	1886.0	142.0	13.0	245.0	73.0	217.0	49.0	37.0	11.0	2.0	1095.0	42.0	1.0	2979.0	393.0	13.0	2.0
Белорусы	4836.0	5959.0	2496.0	767.0	21.0	1199.0	142.0	229.0	65.0	57.0	13.0	11.0	873.0	86.0	8.0	3756.0	1013.0	59.0	-
Чуваши	8812.0	12075.0	4128.0	2580.0	64.0	2162.0	414.0	573.0	70.0	76.0	17.0	155.0	1639.0	197.0	5.0	5780.0	2791.0	231.0	5.0
Ненцы	23839.0	34457.0	6226.0	2515.0	42.0	3202.0	449.0	7190.0	596.0	1802.0	11.0	29.0	11844.0	551.0	18.0	14474.0	8121.0	1163.0	63.0
Немцы	10373.0	14499.0	4515.0	2886.0	116.0	2914.0	428.0	1045.0	57.0	80.0	32.0	24.0	2291.0	111.0	7.0	6438.0	3727.0	198.0	3.0
Ханты	17770.0	25062.0	5147.0	1489.0	110.0	2283.0	494.0	4824.0	755.0	522.0	25.0	182.0	8523.0	708.0	24.0	10932.0	6338.0	450.0	26.0
Манси	5204.0	7804.0	1483.0	996.0	40.0	650.0	186.0	1441.0	365.0	170.0	7.0	4.0	2310.0	152.0	13.0	2718.0	2337.0	132.0	4.0
Селькупы	1582.0	2131.0	466.0	94.0	2.0	159.0	61.0	299.0	48.0	174.0	10.0	6.0	691.0	121.0	11.0	1047.0	489.0	34.0	1.0
Эвенки	73.0	94.0	20.0	13.0	-	12.0	-	6.0	7.0	10.0	-	-	21.0	5.0	-	52.0	21.0	-	-
Ханты-Мансийский автономный округ - Югра																			
Все население	1432817.0	1570386.0	760517.0	27634.0	15397.0	142888.0	20574.0	58453.0	14376.0	14529.0	4298.0	1865.0	495597.0	14258.0	13717.0	1273820.0	139411.0	5734.0	135.0
Ханты	17128.0	22869.0	5147.0	1356.0	519.0	1901.0	435.0	3307.0	564.0	470.0	41.0	486.0	8003.0	640.0	30.0	11732.0	4982.0	363.0	21.0
Манси	9894.0	14021.0	3130.0	1407.0	305.0	1190.0	283.0	2249.0	452.0	266.0	12.0	11.0	4517.0	199.0	18.0	5934.0	3743.0	195.0	4.0
Русские	946590.0	1050500.0	494641.0	19214.0	11219.0	104045.0	14247.0	39524.0	9082.0	9830.0	2580.0	941.0	336725.0	8452.0	1581.0	843669.0	97278.0	3974.0	88.0
Украинцы	123238.0	133321.0	78784.0	1490.0	852.0	13707.0	1774.0	2485.0	1091.0	926.0	429.0	109.0	30459.0	1215.0	191.0	113122.0	9586.0	330.0	9.0
Татары	107637.0	116399.0	60530.0	1349.0	1096.0	8374.0	1431.0	3543.0	978.0	946.0	331.0	96.0	36875.0	850.0	153.0	98872.0	8312.0	297.0	3.0
Башкиры	35807.0	38285.0	20711.0	382.0	302.0	2028.0	407.0	1110.0	370.0	230.0	103.0	32.0	12293.0	317.0	49.0	33328.0	2333.0	97.0	-
Азербайджанцы	25088.0	26355.0	9581.0	156.0	80.0	275.0	170.0	811.0	206.0	347.0	137.0	28.0	14039.0	525.0	30.0	23780.0	1259.0	19.0	-
Белорусы	20518.0	22362.0	13253.0	348.0	151.0	2593.0	295.0	442.0	213.0	167.0	72.0	30.0	4581.0	217.0	35.0	18682.0	1726.0	72.0	3.0
Чуваши	15261.0	16468.0	9777.0	233.0	83.0	1287.0	200.0	445.0	146.0	100.0	56.0	11.0	3999.0	131.0	20.0	14056.0	1143.0	42.0	-
Немцы	8292.0	9086.0	4981.0	159.0	88.0	990.0	103.0	214.0	80.0	79.0	35.0	7.0	2290.0	60.0	8.0	7512.0	742.0	30.0	-
Коми	3081.0	3875.0	1441.0	176.0	36.0	713.0	59.0	438.0	117.0	24.0	12.0	3.0	818.0	38.0	3.0	2325.0	709.0	44.0	-
Ненцы	1290.0	1777.0	418.0	94.0	33.0	175.0	31.0	303.0	49.0	32.0	1.0	12.0	581.0	48.0	1.0	844.0	403.0	41.0	1.0
Городское население	1301924.0	1410405.0	698468.0	17545.0	14695.0	126708.0	18148.0	43654.0	10644.0	11763.0	4066.0	1613.0	451233.0	11868.0	13499.0	1170963.0	113058.0	4292.0	112.0
Ханты	6798.0	8603.0	2483.0	336.0	421.0	717.0	164.0	725.0	78.0	253.0	16.0	313.0	3016.0	81.0	13.0	5160.0	1446.0	165.0	14.0
Манси	4865.0	6460.0	1712.0	431.0	271.0	560.0	114.0	831.0	88.0	111.0	6.0	7.0	2273.0	56.0	5.0	3331.0	1458.0	71.0	-
Русские	863370.0	949201.0	454431.0	12607.0	10767.0	92913.0	12674.0	30900.0	6893.0	8155.0	2454.0	894.0	309227.0	7286.0	1466.0	777820.0	80950.0	3056.0	78.0
Украинцы	114429.0	123535.0	73317.0	1174.0	812.0	12746.0	1649.0	2161.0	924.0	793.0	414.0	108.0	28357.0	1080.0	184.0	105268.0	8673.0	296.0	8.0
Татары	101261.0	109244.0	56989.0	1116.0	1067.0	7816.0	1351.0	3125.0	871.0	800.0	317.0	94.0	34949.0	749.0	150.0	93260.0	7572.0	276.0	3.0
Башкиры	33786.0	36082.0	19530.0	351.0	296.0	1923.0	383.0	994.0	342.0	206.0	99.0	31.0	11631.0	296.0	49.0	31484.0	2161.0	92.0	-
Азербайджанцы	24070.0	25244.0	9209.0	145.0	80.0	251.0	165.0	752.0	186.0	266.0	134.0	28.0	13517.0	511.0	29.0	22855.0	1169.0	17.0	-
Белорусы	19185.0	20819.0	12497.0	256.0	144.0	2348.0	271.0	370.0	183.0	140.0	69.0	27.0	4316.0	198.0	33.0	17549.0	1542.0	58.0	3.0
Чуваши	14091.0	15136.0	9046.0	156.0	78.0	1167.0	186.0	397.0	120.0	88.0	55.0	10.0	3721.0	112.0	19.0	13044.0	992.0	36.0	-
Немцы	7453.0	8099.0	4530.0	95.0	85.0	864.0	93.0	166.0	50.0	62.0	32.0	7.0	2067.0	48.0	8.0	6812.0	612.0	21.0	-
Коми	1306.0	1540.0	674.0	47.0	32.0	314.0	32.0	80.0	20.0	17.0	7.0	3.0	296.0	18.0	2.0	1084.0	204.0	16.0	-
Ненцы	329.0	408.0	132.0	5.0	25.0	32.0	9.0	39.0	6.0	15.0	-	-	139.0	6.0	-	256.0	67.0	6.0	-
Сельское население	130893.0	159981.0	62049.0	10089.0	702.0	16180.0	2426.0	14799.0	3732.0	2766.0	232.0	252.0	44364.0	2390.0	218.0	102857.0	26353.0	1442.0	23.0
Ханты	10330.0	14266.0	2664.0	1020.0	98.0	1184.0	271.0	2582.0	486.0	217.0	25.0	173.0	4987.0	559.0	17.0	6572.0	3536.0	198.0	7.0
Манси	5029.0	7561.0	1418.0	976.0	34.0	630.0	169.0	1418.0	364.0	155.0	6.0	4.0	2244.0	143.0	13.0	2603.0	2285.0	124.0	4.0
Русские	83220.0	101299.0	40210.0	6607.0	452.0	11132.0	1573.0	8624.0	2189.0	1675.0	126.0	47.0	27498.0	1166.0	115.0	65849.0	16328.0	918.0	10.0
Украинцы	8809.0	9786.0	5467.0	316.0	40.0	961.0	125.0	324.0	167.0	133.0	15.0	1.0	2102.0	135.0	7.0	7854.0	913.0	34.0	1.0
Татары	6376.0	7155.0	3541.0	233.0	29.0	558.0	80.0	418.0	107.0	146.0	14.0	2.0	1926.0	101.0	3.0	5612.0	740.0	21.0	-
Башкиры	2021.0	2203.0	1181.0	31.0	6.0	105.0	24.0	116.0	28.0	24.0	4.0	1.0	662.0	21.0	-	1844.0	172.0	5.0	-
Азербайджанцы	1018.0	1111.0	372.0	11.0	-	24.0	5.0	59.0	20.0	81.0	3.0	-	522.0	14.0	1.0	925.0	90.0	2.0	-
Белорусы	1333.0	1543.0	756.0	92.0	7.0	245.0	24.0	72.0	30.0	27.0	3.0	3.0	265.0	19.0	2.0	1133.0	184.0	14.0	-
Чуваши	1170.0	1332.0	731.0	77.0	5.0	120.0	14.0	48.0	26.0	12.0	1.0	1.0	278.0	19.0	1.0	1012.0	151.0	6.0	-
Немцы	839.0	987.0	451.0	64.0	3.0	126.0	10.0	48.0	30.0	17.0	3.0	-	223.0	12.0	-	700.0	130.0	9.0	-
Коми	1775.0	2335.0	767.0	129.0	4.0	399.0	27.0	358.0	97.0	7.0	5.0	-	522.0	20.0	1.0	1241.0	505.0	28.0	-
Ненцы	961.0	1369.0	286.0	89.0	8.0	143.0	22.0	264.0	43.0	17.0	1.0	12.0	442.0	42.0	1.0	588.0	336.0	35.0	1.0
Ямало-Ненецкий автономный округ																			
Все население	507006.0	554952.0	275388.0	4188.0	3725.0	41778.0	5762.0	22978.0	5440.0	8215.0	1851.0	447.0	178660.0	6520.0	7229.0	447637.0	49231.0	2784.0	125.0
Ненцы	26435.0	37808.0	7122.0	2433.0	426.0	3349.0	497.0	7495.0	598.0	2115.0	22.0	24.0	13133.0	594.0	29.0	16459.0	8561.0	1317.0	69.0
Русские	298359.0	323905.0	164982.0	695.0	2186.0	24190.0	3186.0	8534.0	2784.0	4014.0	1101.0	250.0	108655.0	3328.0	710.0	272148.0	24763.0	722.0	16.0
Украинцы	66080.0	71158.0	43641.0	111.0	308.0	6232.0	707.0	1182.0	641.0	359.0	262.0	45.0	16948.0	722.0	112.0	60885.0	4979.0	101.0	3.0
Татары	27734.0	29781.0	16095.0	40.0	225.0	2010.0	390.0	708.0	269.0	270.0	112.0	32.0	9322.0	308.0	57.0	25640.0	1971.0	65.0	1.0
Белорусы	8989.0	9689.0	6084.0	17.0	31.0	876.0	102.0	146.0	106.0	65.0	38.0	9.0	2089.0	126.0	10.0	8281.0	686.0	12.0	-
Ханты	8760.0	12430.0	2999.0	441.0	203.0	1203.0	209.0	2352.0	290.0	435.0	6.0	17.0	4107.0	168.0	7.0	5440.0	2971.0	320.0	22.0
Коми	6177.0	7741.0	2951.0	208.0	97.0	1172.0	111.0	755.0	115.0	137.0	14.0	6.0	2073.0	102.0	4.0	4717.0	1349.0	102.0	5.0
Селькупы	1797.0	2404.0	540.0	92.0	29.0	184.0	67.0	321.0	56.0	197.0	13.0	7.0	770.0	128.0	12.0	1209.0	536.0	37.0	3.0
Городское население	422826.0	450977.0	236529.0	280.0	3590.0	33108.0	4550.0	10763.0	3660.0	5712.0	1665.0	387.0	145722.0	5011.0	6627.0	382598.0	32466.0	1094.0	41.0
Ненцы	3616.0	4809.0	1197.0	12.0	392.0	295.0	87.0	571.0	45.0	357.0	12.0	7.0	1747.0	87.0	12.0	2602.0	806.0	189.0	7.0
Русские	266101.0	287876.0	146456.0	123.0	2121.0	21558.0	2847.0	6975.0	2265.0	3843.0	1005.0	229.0	97536.0	2918.0	680.0	243559.0	21286.0	560.0	16.0
Украинцы	59709.0	64209.0	39451.0	43.0	294.0	5729.0	652.0	975.0	524.0	342.0	246.0	44.0	15258.0	651.0	103.0	55095.0	4422.0	86.0	3.0
Татары	25214.0	27025.0	14593.0	14.0	223.0	1819.0	353.0	588.0	228.0	261.0	105.0	31.0	8536.0	274.0	54.0	23349.0	1758.0	52.0	1.0
Белорусы	7884.0	8506.0	5348.0	5.0	28.0	797.0	92.0	126.0	81.0	63.0	33.0	8.0	1820.0	105.0	10.0	7253.0	610.0	11.0	-
Ханты	1657.0	2120.0	638.0	13.0	196.0	137.0	26.0	174.0	23.0	172.0	6.0	8.0	696.0	31.0	1.0	1279.0	293.0	81.0	3.0
Коми	2472.0	2853.0	1256.0	11.0	94.0	468.0	44.0	96.0	36.0	72.0	9.0	5.0	728.0	34.0	2.0	2126.0	309.0	31.0	4.0
Селькупы	228.0	292.0	79.0	1.0	27.0	26.0	9.0	23.0	9.0	24.0	3.0	1.0	83.0	7.0	1.0	170.0	51.0	4.0	2.0
Сельское население	84180.0	103975.0	38859.0	3908.0	135.0	8670.0	1212.0	12215.0	1780.0	2503.0	186.0	60.0	32938.0	1509.0	602.0	65039.0	16765.0	1690.0	84.0
Ненцы	22819.0	32999.0	5925.0	2421.0	34.0	3054.0	410.0	6924.0	553.0	1758.0	10.0	17.0	11386.0	507.0	17.0	13857.0	7755.0	1128.0	62.0
Русские	32258.0	36029.0	18526.0	572.0	65.0	2632.0	339.0	1559.0	519.0	171.0	96.0	21.0	11119.0	410.0	30.0	28589.0	3477.0	162.0	-
Украинцы	6371.0	6949.0	4190.0	68.0	14.0	503.0	55.0	207.0	117.0	17.0	16.0	1.0	1690.0	71.0	9.0	5790.0	557.0	15.0	-
Татары	2520.0	2756.0	1502.0	26.0	2.0	191.0	37.0	120.0	41.0	9.0	7.0	1.0	786.0	34.0	3.0	2291.0	213.0	13.0	-
Белорусы	1105.0	1183.0	736.0	12.0	3.0	79.0	10.0	20.0	25.0	2.0	5.0	1.0	269.0	21.0	-	1028.0	76.0	1.0	-
Ханты	7103.0	10310.0	2361.0	428.0	7.0	1066.0	183.0	2178.0	267.0	263.0	-	9.0	3411.0	137.0	6.0	4161.0	2678.0	239.0	19.0
Коми	3705.0	4888.0	1695.0	197.0	3.0	704.0	67.0	659.0	79.0	65.0	5.0	1.0	1345.0	68.0	2.0	2591.0	1040.0	71.0	1.0
Селькупы	1569.0	2112.0	461.0	91.0	2.0	158.0	58.0	298.0	47.0	173.0	10.0	6.0	687.0	121.0	11.0	1039.0	485.0	33.0	1.0
Челябинская область																			
Все население	3603339.0	4610010.0	1619774.0	414157.0	72077.0	818544.0	85033.0	380503.0	23842.0	55360.0	8089.0	3981.0	1112364.0	16286.0	7745.0	2636493.0	904993.0	52939.0	1169.0
Русские	2965885.0	3775049.0	1342145.0	310727.0	61069.0	666554.0	68468.0	308667.0	19407.0	45194.0	6481.0	3155.0	930370.0	12812.0	1064.0	2197280.0	725740.0	40941.0	860.0
Татары	205087.0	265965.0	93743.0	28642.0	3884.0	49336.0	5580.0	21094.0	1712.0	3218.0	480.0	216.0	57022.0	1038.0	46.0	148600.0	52094.0	4213.0	134.0
Башкиры	166372.0	229882.0	66960.0	31885.0	4241.0	26994.0	4281.0	28688.0	1409.0	2566.0	300.0	167.0	61562.0	829.0	39.0	106395.0	56422.0	3423.0	93.0
Украинцы	76994.0	98081.0	36171.0	11517.0	592.0	31746.0	2095.0	3266.0	444.0	855.0	235.0	152.0	10712.0	296.0	22.0	57259.0	18341.0	1349.0	23.0
Казахи	36219.0	54043.0	13398.0	9498.0	787.0	4449.0	975.0	8334.0	173.0	524.0	44.0	100.0	15614.0	147.0	1.0	19167.0	16290.0	749.0	12.0
Немцы	28457.0	36417.0	13946.0	3817.0	559.0	6814.0	603.0	2418.0	184.0	329.0	82.0	56.0	7517.0	92.0	3.0	20950.0	7051.0	447.0	6.0
Белорусы	20355.0	26249.0	9169.0	3451.0	113.0	9407.0	586.0	758.0	90.0	230.0	61.0	26.0	2295.0	63.0	5.0	14842.0	5133.0	364.0	11.0
Мордва	18138.0	23899.0	8003.0	4002.0	103.0	7796.0	642.0	759.0	118.0	191.0	35.0	16.0	2180.0	54.0	5.0	12671.0	5164.0	292.0	6.0
Нагайбаки	9087.0	15345.0	3661.0	4305.0	121.0	2536.0	304.0	1519.0	36.0	28.0	8.0	7.0	2813.0	7.0	-	3292.0	5338.0	451.0	6.0
Городское население	2947742.0	3641370.0	1389264.0	234771.0	64545.0	669639.0	65650.0	245924.0	19006.0	50919.0	7050.0	2827.0	877878.0	13897.0	7622.0	2276894.0	626016.0	36426.0	784.0
Русские	2509119.0	3109206.0	1178656.0	197344.0	55616.0	562524.0	55020.0	216796.0	16015.0	41828.0	5806.0	2402.0	765966.0	11233.0	1028.0	1939315.0	537112.0	31011.0	653.0
Татары	160832.0	197842.0	78084.0	14198.0	3396.0	38228.0	4136.0	11658.0	1279.0	2862.0	376.0	156.0	42643.0	826.0	44.0	125723.0	33121.0	1899.0	45.0
Башкиры	89106.0	111256.0	43750.0	6414.0	3209.0	12337.0	1966.0	9130.0	840.0	2123.0	188.0	68.0	30752.0	479.0	30.0	68005.0	19993.0	1048.0	30.0
Украинцы	61474.0	76189.0	30258.0	6444.0	528.0	25579.0	1675.0	1996.0	329.0	799.0	205.0	72.0	8044.0	260.0	21.0	47782.0	12628.0	1022.0	21.0
Казахи	9329.0	11490.0	4441.0	421.0	529.0	794.0	220.0	869.0	58.0	445.0	26.0	8.0	3625.0	54.0	-	7253.0	1993.0	81.0	2.0
Немцы	22305.0	27695.0	11407.0	2283.0	477.0	5494.0	425.0	1418.0	126.0	296.0	63.0	18.0	5614.0	74.0	3.0	17221.0	4774.0	302.0	5.0
Белорусы	15792.0	19777.0	7594.0	1845.0	100.0	7360.0	441.0	444.0	55.0	210.0	55.0	18.0	1601.0	54.0	5.0	12104.0	3391.0	282.0	10.0
Мордва	12771.0	16142.0	6001.0	1946.0	85.0	5648.0	457.0	361.0	87.0	166.0	30.0	11.0	1308.0	42.0	2.0	9603.0	2964.0	197.0	5.0
Нагайбаки	1447.0	1872.0	686.0	212.0	67.0	440.0	45.0	48.0	11.0	16.0	1.0	3.0	337.0	6.0	-	1050.0	369.0	28.0	-
Сельское население	655597.0	968640.0	230510.0	179386.0	7532.0	148905.0	19383.0	134579.0	4836.0	4441.0	1039.0	1154.0	234486.0	2389.0	123.0	359599.0	278977.0	16513.0	385.0
Русские	456766.0	665843.0	163489.0	113383.0	5453.0	104030.0	13448.0	91871.0	3392.0	3366.0	675.0	753.0	164404.0	1579.0	36.0	257965.0	188628.0	9930.0	207.0
