3. НАСЕЛЕНИЕ ПО УРОВНЮ ОБРАЗОВАНИЯ, ПОЛУ И ВОЗРАСТНЫМ ГРУППАМ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ 												
												
												
	Всего	Имеющие образование								Не имеющие 
Возраст не указан	934.0	1.0	89.0	15.0	104.0	60.0	97.0	55.0	47.0	25.0	5.0	441.0
Из общей численности – население в возрасте:												
трудоспособном	2271310.0	5737.0	361934.0	91765.0	694719.0	352447.0	548022.0	194726.0	16113.0	5315.0	4384.0	532.0
старше трудоспособного	753062.0	1599.0	76585.0	5721.0	109750.0	55119.0	75011.0	178574.0	224687.0	25884.0	15441.0	132.0
16-29 лет	808739.0	1580.0	93240.0	66317.0	187664.0	95794.0	234415.0	122735.0	4861.0	1937.0	1580.0	196.0
Мужчины в возрасте 15 лет и более	1400888.0	3933.0	189669.0	42777.0	336562.0	230873.0	307101.0	199827.0	83397.0	6456.0	4412.0	293.0
в том числе в возрасте, лет:												
15–17	106881.0	-	-	-	1108.0	1912.0	23786.0	74573.0	5168.0	308.0	266.0	26.0
18–19 	59442.0	-	-	4746.0	7969.0	6331.0	32591.0	7302.0	296.0	197.0	162.0	10.0
20–24 	132375.0	214.0	13554.0	17280.0	33752.0	21075.0	33771.0	11525.0	781.0	389.0	326.0	34.0
25–29 	133639.0	603.0	24466.0	5731.0	38128.0	24140.0	29261.0	10220.0	735.0	326.0	274.0	29.0
30–34 	121932.0	378.0	20580.0	3730.0	41364.0	25243.0	24818.0	4876.0	582.0	326.0	282.0	35.0
35–39 	138083.0	335.0	22482.0	2762.0	45882.0	29613.0	31211.0	4684.0	697.0	385.0	330.0	32.0
40–44 	164331.0	396.0	25601.0	2471.0	49408.0	34693.0	43882.0	6564.0	895.0	383.0	327.0	38.0
45–49 	138196.0	445.0	22996.0	1840.0	39520.0	29070.0	34248.0	8463.0	1214.0	377.0	307.0	23.0
50–54 	112530.0	435.0	20232.0	1469.0	31027.0	22575.0	23927.0	10748.0	1846.0	247.0	202.0	24.0
55–59 	54362.0	285.0	10651.0	817.0	13563.0	9989.0	9357.0	7288.0	2258.0	144.0	106.0	10.0
60–64 	82706.0	336.0	12550.0	843.0	14950.0	12157.0	9910.0	19126.0	12378.0	444.0	292.0	12.0
65–69 	63747.0	242.0	8069.0	473.0	9462.0	7312.0	5303.0	14582.0	17569.0	728.0	430.0	7.0
70 и более	92664.0	264.0	8488.0	615.0	10429.0	6763.0	5036.0	19876.0	38978.0	2202.0	1108.0	13.0
Возраст не указан	404.0	-	32.0	9.0	40.0	31.0	46.0	22.0	15.0	8.0	1.0	201.0
Из общей численности – мужчины в возрасте:												
трудоспособном	1124641.0	3091.0	160562.0	40846.0	301721.0	204397.0	286848.0	113487.0	10472.0	2963.0	2482.0	254.0
старше трудоспособного	239117.0	842.0	29107.0	1931.0	34841.0	26232.0	20249.0	53584.0	68925.0	3374.0	1830.0	32.0
16-29 лет	395207.0	817.0	38020.0	27757.0	80957.0	53214.0	119405.0	70864.0	2980.0	1101.0	928.0	92.0
Женщины в возрасте 15 лет и более	1696555.0	3403.0	248850.0	54709.0	467907.0	177083.0	315939.0	238245.0	165108.0	24930.0	15560.0	381.0
в том числе в возрасте, лет:												
15–17	103477.0	-	-	1.0	1001.0	1272.0	26124.0	70132.0	4714.0	215.0	151.0	18.0
18–19 	66050.0	-	-	6913.0	9424.0	5291.0	39503.0	4601.0	164.0	134.0	112.0	20.0
20–24 	142581.0	218.0	21408.0	24269.0	44791.0	17421.0	29249.0	4576.0	343.0	280.0	212.0	26.0
25–29	137365.0	545.0	33812.0	7377.0	51491.0	18742.0	20137.0	4578.0	365.0	275.0	224.0	43.0
30–34 	125442.0	450.0	29903.0	3885.0	52646.0	17749.0	17457.0	2690.0	325.0	301.0	258.0	36.0
35–39 	143761.0	365.0	30411.0	2906.0	59614.0	21699.0	25244.0	2790.0	386.0	313.0	267.0	33.0
40–44 	174143.0	401.0	34027.0	2416.0	68574.0	26052.0	37606.0	4167.0	505.0	363.0	299.0	32.0
45–49 	157968.0	353.0	28678.0	1769.0	59462.0	23758.0	35636.0	7121.0	847.0	304.0	242.0	40.0
50–54 	131823.0	314.0	23133.0	1383.0	45995.0	16212.0	30221.0	12600.0	1697.0	235.0	184.0	33.0
55–59 	67768.0	191.0	13583.0	850.0	18855.0	6702.0	13239.0	11022.0	3106.0	206.0	149.0	14.0
60–64 	117134.0	211.0	13279.0	846.0	21640.0	8460.0	18264.0	36260.0	17452.0	699.0	433.0	23.0
65–69 	99165.0	130.0	8735.0	496.0	14315.0	5567.0	9978.0	28478.0	29516.0	1933.0	1143.0	17.0
70 и более	229878.0	225.0	11881.0	1598.0	20099.0	8158.0	13281.0	49230.0	105688.0	19672.0	11886.0	46.0
Возраст не указан	530.0	1.0	57.0	6.0	64.0	29.0	51.0	33.0	32.0	17.0	4.0	240.0
Из общей численности – женщины в возрасте:												
трудоспособном	1146669.0	2646.0	201372.0	50919.0	392998.0	148050.0	261174.0	81239.0	5641.0	2352.0	1902.0	278.0
старше трудоспособного	513945.0	757.0	47478.0	3790.0	74909.0	28887.0	54762.0	124990.0	155762.0	22510.0	13611.0	100.0
16-29 лет	413532.0	763.0	55220.0	38560.0	106707.0	42580.0	115010.0	51871.0	1881.0	836.0	652.0	104.0
Городское население в возрасте 15 лет и более	2309377.0	7028.0	384759.0	88167.0	657737.0	278188.0	471786.0	285740.0	123132.0	12186.0	7109.0	654.0
в том числе в возрасте, лет:												
15–17	164149.0	-	-	1.0	1891.0	2554.0	43529.0	109462.0	6358.0	311.0	237.0	43.0
18–19 	106741.0	-	-	10958.0	14481.0	8645.0	63066.0	9139.0	236.0	186.0	156.0	30.0
20–24 	223977.0	398.0	30977.0	38638.0	63665.0	27470.0	50567.0	11282.0	595.0	325.0	255.0	60.0
25–29 	211552.0	1096.0	51624.0	11633.0	72944.0	28458.0	34517.0	10333.0	595.0	281.0	214.0	71.0
30–34 	182808.0	796.0	43896.0	6702.0	73513.0	26414.0	26233.0	4438.0	483.0	263.0	213.0	70.0
35–39 	207147.0	665.0	45365.0	4953.0	83225.0	32440.0	35959.0	3759.0	495.0	222.0	170.0	64.0
40–44 	259888.0	764.0	52126.0	4301.0	96886.0	41070.0	58066.0	5653.0	674.0	279.0	216.0	69.0
45–49 	232549.0	756.0	45321.0	3101.0	83172.0	37528.0	52520.0	8778.0	1043.0	270.0	205.0	60.0
50–54 	192679.0	720.0	38362.0	2502.0	65272.0	28129.0	42025.0	13642.0	1799.0	173.0	125.0	55.0
55–59 	94316.0	457.0	21501.0	1421.0	27699.0	12336.0	17744.0	10464.0	2540.0	130.0	80.0	24.0
60–64 	133453.0	534.0	22907.0	1448.0	30457.0	13714.0	21214.0	29856.0	12947.0	344.0	170.0	32.0
65–69 	103693.0	361.0	14847.0	792.0	19822.0	8675.0	11723.0	25197.0	21408.0	845.0	432.0	23.0
70 и более	196425.0	481.0	17833.0	1717.0	24710.0	10755.0	14623.0	43737.0	73959.0	8557.0	4636.0	53.0
Возраст не указан	818.0	1.0	82.0	15.0	89.0	40.0	81.0	40.0	29.0	23.0	3.0	418.0
Из общей численности – население в возрасте:												
трудоспособном	1768669.0	5468.0	317065.0	83499.0	566453.0	239262.0	413864.0	131840.0	8442.0	2253.0	1740.0	523.0
старше трудоспособного	486032.0	1560.0	67694.0	4668.0	91284.0	38588.0	57915.0	104662.0	109715.0	9824.0	5285.0	122.0
16-29 лет	651743.0	1494.0	82601.0	61230.0	152981.0	66789.0	191672.0	90978.0	2809.0	994.0	778.0	195.0
Мужчины в возрасте 15 лет и более	1033635.0	3778.0	164872.0	38771.0	274227.0	146507.0	229060.0	133507.0	40182.0	2445.0	1539.0	286.0
в том числе в возрасте, лет:												
15–17	82549.0	-	-	-	983.0	1529.0	20412.0	56148.0	3262.0	190.0	163.0	25.0
18–19 	49700.0	-	-	4445.0	6652.0	4630.0	28138.0	5568.0	149.0	108.0	93.0	10.0
20–24 	106158.0	202.0	11783.0	16158.0	27817.0	14741.0	26535.0	8290.0	411.0	187.0	153.0	34.0
25–29 	103137.0	575.0	21727.0	5140.0	31635.0	15408.0	20658.0	7406.0	414.0	146.0	113.0	28.0
30–34 	88079.0	365.0	18050.0	3315.0	33084.0	14402.0	15445.0	2943.0	303.0	138.0	113.0	34.0
35–39 	97686.0	319.0	19140.0	2423.0	35941.0	17235.0	19784.0	2376.0	307.0	130.0	102.0	31.0
40–44 	121656.0	381.0	22051.0	2155.0	39983.0	21739.0	31263.0	3502.0	416.0	128.0	105.0	38.0
45–49 	105125.0	420.0	19840.0	1560.0	32593.0	19119.0	25783.0	5015.0	618.0	155.0	116.0	22.0
50–54 	86866.0	423.0	17564.0	1277.0	25831.0	15267.0	18663.0	6764.0	977.0	77.0	51.0	23.0
55–59 	41855.0	273.0	9394.0	710.0	11404.0	6892.0	7389.0	4592.0	1139.0	52.0	33.0	10.0
60–64 	54166.0	325.0	10955.0	710.0	11979.0	7003.0	7324.0	10509.0	5229.0	121.0	58.0	11.0
65–69 	39425.0	235.0	7006.0	396.0	7711.0	4193.0	3865.0	8217.0	7570.0	225.0	110.0	7.0
70 и более	57233.0	260.0	7362.0	482.0	8614.0	4349.0	3801.0	12177.0	19387.0	788.0	329.0	13.0
Возраст не указан	352.0	-	31.0	9.0	37.0	17.0	37.0	14.0	10.0	7.0	-	190.0
Из общей численности – мужчины в возрасте:												
трудоспособном	855102.0	2958.0	139549.0	37183.0	245923.0	130753.0	214066.0	77738.0	5445.0	1238.0	980.0	249.0
старше трудоспособного	150824.0	820.0	25323.0	1588.0	28304.0	15545.0	14990.0	30903.0	32186.0	1134.0	497.0	31.0
16-29 лет	313835.0	777.0	33510.0	25743.0	67087.0	36099.0	95739.0	52546.0	1685.0	558.0	460.0	91.0
Женщины в возрасте 15 лет и более	1275742.0	3250.0	219887.0	49396.0	383510.0	131681.0	242726.0	152233.0	82950.0	9741.0	5570.0	368.0
в том числе в возрасте, лет:												
15–17	81600.0	-	-	1.0	908.0	1025.0	23117.0	53314.0	3096.0	121.0	74.0	18.0
18–19 	57041.0	-	-	6513.0	7829.0	4015.0	34928.0	3571.0	87.0	78.0	63.0	20.0
20–24 	117819.0	196.0	19194.0	22480.0	35848.0	12729.0	24032.0	2992.0	184.0	138.0	102.0	26.0
25–29 	108415.0	521.0	29897.0	6493.0	41309.0	13050.0	13859.0	2927.0	181.0	135.0	101.0	43.0
30–34 	94729.0	431.0	25846.0	3387.0	40429.0	12012.0	10788.0	1495.0	180.0	125.0	100.0	36.0
35–39 	109461.0	346.0	26225.0	2530.0	47284.0	15205.0	16175.0	1383.0	188.0	92.0	68.0	33.0
40–44 	138232.0	383.0	30075.0	2146.0	56903.0	19331.0	26803.0	2151.0	258.0	151.0	111.0	31.0
45–49 	127424.0	336.0	25481.0	1541.0	50579.0	18409.0	26737.0	3763.0	425.0	115.0	89.0	38.0
50–54 	105813.0	297.0	20798.0	1225.0	39441.0	12862.0	23362.0	6878.0	822.0	96.0	74.0	32.0
55–59 	52461.0	184.0	12107.0	711.0	16295.0	5444.0	10355.0	5872.0	1401.0	78.0	47.0	14.0
60–64 	79287.0	209.0	11952.0	738.0	18478.0	6711.0	13890.0	19347.0	7718.0	223.0	112.0	21.0
65–69 	64268.0	126.0	7841.0	396.0	12111.0	4482.0	7858.0	16980.0	13838.0	620.0	322.0	16.0
70 и более	139192.0	221.0	10471.0	1235.0	16096.0	6406.0	10822.0	31560.0	54572.0	7769.0	4307.0	40.0
Возраст не указан	466.0	1.0	51.0	6.0	52.0	23.0	44.0	26.0	19.0	16.0	3.0	228.0
Из общей численности – женщины в возрасте:												
трудоспособном	913567.0	2510.0	177516.0	46316.0	320530.0	108509.0	199798.0	54102.0	2997.0	1015.0	760.0	274.0
старше трудоспособного	335208.0	740.0	42371.0	3080.0	62980.0	23043.0	42925.0	73759.0	77529.0	8690.0	4788.0	91.0
16-29 лет	337908.0	717.0	49091.0	35487.0	85894.0	30690.0	95933.0	38432.0	1124.0	436.0	318.0	104.0
Сельское население в возрасте 15 лет и более	788066.0	308.0	53760.0	9319.0	146732.0	129768.0	151254.0	152332.0	125373.0	19200.0	12863.0	20.0
в том числе в возрасте, лет:												
15–17	46209.0	-	-	-	218.0	630.0	6381.0	35243.0	3524.0	212.0	180.0	1.0
18–19 	18751.0	-	-	701.0	2912.0	2977.0	9028.0	2764.0	224.0	145.0	118.0	-
20–24 	50979.0	34.0	3985.0	2911.0	14878.0	11026.0	12453.0	4819.0	529.0	344.0	283.0	-
25–29 	59452.0	52.0	6654.0	1475.0	16675.0	14424.0	14881.0	4465.0	505.0	320.0	284.0	1.0
30–34 	64566.0	32.0	6587.0	913.0	20497.0	16578.0	16042.0	3128.0	424.0	364.0	327.0	1.0
35–39 	74697.0	35.0	7528.0	715.0	22271.0	18872.0	20496.0	3715.0	588.0	476.0	427.0	1.0
40–44 	78586.0	33.0	7502.0	586.0	21096.0	19675.0	23422.0	5078.0	726.0	467.0	410.0	1.0
45–49 	63615.0	42.0	6353.0	508.0	15810.0	15300.0	17364.0	6806.0	1018.0	411.0	344.0	3.0
50–54 	51674.0	29.0	5003.0	350.0	11750.0	10658.0	12123.0	9706.0	1744.0	309.0	261.0	2.0
55–59 	27814.0	19.0	2733.0	246.0	4719.0	4355.0	4852.0	7846.0	2824.0	220.0	175.0	-
60–64 	66387.0	13.0	2922.0	241.0	6133.0	6903.0	6960.0	25530.0	16883.0	799.0	555.0	3.0
65–69 	59219.0	11.0	1957.0	177.0	3955.0	4204.0	3558.0	17863.0	25677.0	1816.0	1141.0	1.0
70 и более	126117.0	8.0	2536.0	496.0	5818.0	4166.0	3694.0	25369.0	70707.0	13317.0	8358.0	6.0
Возраст не указан	116.0	-	7.0	-	15.0	20.0	16.0	15.0	18.0	2.0	2.0	23.0
Из общей численности – население в возрасте:												
трудоспособном	502641.0	269.0	44869.0	8266.0	128266.0	113185.0	134158.0	62886.0	7671.0	3062.0	2644.0	9.0
старше трудоспособного	267030.0	39.0	8891.0	1053.0	18466.0	16531.0	17096.0	73912.0	114972.0	16060.0	10156.0	10.0
16-29 лет	156996.0	86.0	10639.0	5087.0	34683.0	29005.0	42743.0	31757.0	2052.0	943.0	802.0	1.0
Мужчины в возрасте 15 лет и более	367253.0	155.0	24797.0	4006.0	62335.0	84366.0	78041.0	66320.0	43215.0	4011.0	2873.0	7.0
в том числе в возрасте, лет:												
15–17	24332.0	-	-	-	125.0	383.0	3374.0	18425.0	1906.0	118.0	103.0	1.0
18–19 	9742.0	-	-	301.0	1317.0	1701.0	4453.0	1734.0	147.0	89.0	69.0	-
20–24 	26217.0	12.0	1771.0	1122.0	5935.0	6334.0	7236.0	3235.0	370.0	202.0	173.0	-
25–29 	30502.0	28.0	2739.0	591.0	6493.0	8732.0	8603.0	2814.0	321.0	180.0	161.0	1.0
30–34 	33853.0	13.0	2530.0	415.0	8280.0	10841.0	9373.0	1933.0	279.0	188.0	169.0	1.0
35–39 	40397.0	16.0	3342.0	339.0	9941.0	12378.0	11427.0	2308.0	390.0	255.0	228.0	1.0
40–44 	42675.0	15.0	3550.0	316.0	9425.0	12954.0	12619.0	3062.0	479.0	255.0	222.0	-
45–49 	33071.0	25.0	3156.0	280.0	6927.0	9951.0	8465.0	3448.0	596.0	222.0	191.0	1.0
50–54 	25664.0	12.0	2668.0	192.0	5196.0	7308.0	5264.0	3984.0	869.0	170.0	151.0	1.0
55–59 	12507.0	12.0	1257.0	107.0	2159.0	3097.0	1968.0	2696.0	1119.0	92.0	73.0	-
60–64 	28540.0	11.0	1595.0	133.0	2971.0	5154.0	2586.0	8617.0	7149.0	323.0	234.0	1.0
65–69 	24322.0	7.0	1063.0	77.0	1751.0	3119.0	1438.0	6365.0	9999.0	503.0	320.0	-
70 и более	35431.0	4.0	1126.0	133.0	1815.0	2414.0	1235.0	7699.0	19591.0	1414.0	779.0	-
Возраст не указан	52.0	-	1.0	-	3.0	14.0	9.0	8.0	5.0	1.0	1.0	11.0
Из общей численности – мужчины в возрасте:												
трудоспособном	269539.0	133.0	21013.0	3663.0	55798.0	73644.0	72782.0	35749.0	5027.0	1725.0	1502.0	5.0
старше трудоспособного	88293.0	22.0	3784.0	343.0	6537.0	10687.0	5259.0	22681.0	36739.0	2240.0	1333.0	1.0
16-29 лет	81372.0	40.0	4510.0	2014.0	13870.0	17115.0	23666.0	18318.0	1295.0	543.0	468.0	1.0
Женщины в возрасте 15 лет и более	420813.0	153.0	28963.0	5313.0	84397.0	45402.0	73213.0	86012.0	82158.0	15189.0	9990.0	13.0
в том числе в возрасте, лет:												
15–17	21877.0	-	-	-	93.0	247.0	3007.0	16818.0	1618.0	94.0	77.0	-
18–19 	9009.0	-	-	400.0	1595.0	1276.0	4575.0	1030.0	77.0	56.0	49.0	-
20–24 	24762.0	22.0	2214.0	1789.0	8943.0	4692.0	5217.0	1584.0	159.0	142.0	110.0	-
25–29 	28950.0	24.0	3915.0	884.0	10182.0	5692.0	6278.0	1651.0	184.0	140.0	123.0	-
30–34 	30713.0	19.0	4057.0	498.0	12217.0	5737.0	6669.0	1195.0	145.0	176.0	158.0	-
35–39 	34300.0	19.0	4186.0	376.0	12330.0	6494.0	9069.0	1407.0	198.0	221.0	199.0	-
40–44 	35911.0	18.0	3952.0	270.0	11671.0	6721.0	10803.0	2016.0	247.0	212.0	188.0	1.0
45–49 	30544.0	17.0	3197.0	228.0	8883.0	5349.0	8899.0	3358.0	422.0	189.0	153.0	2.0
50–54 	26010.0	17.0	2335.0	158.0	6554.0	3350.0	6859.0	5722.0	875.0	139.0	110.0	1.0
55–59 	15307.0	7.0	1476.0	139.0	2560.0	1258.0	2884.0	5150.0	1705.0	128.0	102.0	-
60–64 	37847.0	2.0	1327.0	108.0	3162.0	1749.0	4374.0	16913.0	9734.0	476.0	321.0	2.0
65–69 	34897.0	4.0	894.0	100.0	2204.0	1085.0	2120.0	11498.0	15678.0	1313.0	821.0	1.0
70 и более	90686.0	4.0	1410.0	363.0	4003.0	1752.0	2459.0	17670.0	51116.0	11903.0	7579.0	6.0
Возраст не указан	64.0	-	6.0	-	12.0	6.0	7.0	7.0	13.0	1.0	1.0	12.0
Из общей численности – женщины в возрасте:												
трудоспособном	233102.0	136.0	23856.0	4603.0	72468.0	39541.0	61376.0	27137.0	2644.0	1337.0	1142.0	4.0
старше трудоспособного	178737.0	17.0	5107.0	710.0	11929.0	5844.0	11837.0	51231.0	78233.0	13820.0	8823.0	9.0
16-29 лет	75624.0	46.0	6129.0	3073.0	20813.0	11890.0	19077.0	13439.0	757.0	400.0	334.0	-
Удмуртская Республика												
Все население в возрасте 15 лет и более	1288797.0	2228.0	173306.0	28542.0	321949.0	192754.0	268865.0	188386.0	97222.0	13071.0	7358.0	2474.0
в том числе в возрасте, лет:												
15–17	88876.0	-	-	-	691.0	1840.0	17901.0	61079.0	6883.0	407.0	316.0	75.0
18–19 	54128.0	-	-	2094.0	8838.0	7479.0	26986.0	7886.0	504.0	253.0	202.0	88.0
20–24 	124546.0	138.0	12596.0	11960.0	37141.0	21808.0	27931.0	11111.0	1053.0	574.0	446.0	234.0
25–29 	118337.0	323.0	22051.0	3903.0	36554.0	21019.0	22894.0	9969.0	833.0	538.0	423.0	253.0
30–34 	102531.0	274.0	18805.0	2558.0	36820.0	19308.0	19426.0	4276.0	439.0	368.0	288.0	257.0
35–39 	112489.0	243.0	20922.0	1826.0	37134.0	20420.0	27578.0	3362.0	420.0	332.0	277.0	252.0
40–44 	143805.0	276.0	24280.0	1650.0	43715.0	27595.0	39640.0	5440.0	602.0	353.0	282.0	254.0
45–49 	132020.0	258.0	22054.0	1248.0	38883.0	26519.0	32562.0	8987.0	938.0	298.0	226.0	273.0
50–54 	107357.0	206.0	17949.0	944.0	31258.0	19030.0	23552.0	12558.0	1374.0	264.0	198.0	222.0
55–59 	51886.0	129.0	9651.0	550.0	13703.0	7981.0	9306.0	8156.0	2118.0	169.0	123.0	123.0
60–64 	73806.0	152.0	10676.0	538.0	14606.0	8149.0	10118.0	18117.0	10772.0	530.0	313.0	148.0
65–69 	63301.0	94.0	6948.0	353.0	10023.0	5370.0	5041.0	14609.0	19532.0	1213.0	584.0	118.0
70 и более	115715.0	135.0	7374.0	918.0	12583.0	6236.0	5930.0	22836.0	51754.0	7772.0	3680.0	177.0
Возраст не указан	211.0	1.0	8.0	4.0	17.0	8.0	19.0	6.0	11.0	1.0	-	136.0
Из общей численности – население в возрасте:												
трудоспособном	976352.0	1794.0	142867.0	26484.0	276106.0	169698.0	242527.0	102732.0	8857.0	3342.0	2627.0	1945.0
старше трудоспособного	281497.0	434.0	30439.0	2058.0	45843.0	22890.0	26338.0	60122.0	83268.0	9602.0	4636.0	503.0
16-29 лет	354939.0	461.0	34647.0	17957.0	83224.0	51980.0	95712.0	64513.0	4176.0	1645.0	1292.0	624.0
Мужчины в возрасте 15 лет и более	583463.0	1182.0	71909.0	12201.0	125072.0	111279.0	135305.0	89998.0	32279.0	3061.0	2134.0	1177.0
в том числе в возрасте, лет:												
15–17	45021.0	-	-	-	360.0	1203.0	7867.0	31493.0	3818.0	239.0	183.0	41.0
18–19 	25620.0	-	-	837.0	3921.0	4328.0	11185.0	4760.0	381.0	154.0	129.0	54.0
20–24 	61197.0	66.0	5068.0	4624.0	15881.0	12916.0	13899.0	7504.0	786.0	332.0	258.0	121.0
25–29 	59030.0	168.0	8824.0	1684.0	15541.0	12285.0	12812.0	6707.0	595.0	297.0	241.0	117.0
30–34 	50652.0	122.0	7041.0	1184.0	15645.0	11231.0	11915.0	2881.0	295.0	211.0	176.0	127.0
35–39 	55152.0	126.0	8318.0	881.0	14653.0	11557.0	16911.0	2138.0	267.0	171.0	141.0	130.0
40–44 	69117.0	133.0	9742.0	807.0	16128.0	15669.0	22532.0	3378.0	404.0	193.0	159.0	131.0
45–49 	62383.0	130.0	9479.0	689.0	14317.0	15492.0	16597.0	4830.0	549.0	158.0	120.0	142.0
50–54 	49540.0	124.0	8154.0	528.0	11400.0	11413.0	10914.0	6058.0	705.0	142.0	111.0	102.0
55–59 	23211.0	76.0	4210.0	301.0	5072.0	4846.0	4057.0	3596.0	908.0	82.0	64.0	63.0
60–64 	29855.0	93.0	5160.0	298.0	5126.0	4763.0	3504.0	6430.0	4253.0	171.0	118.0	57.0
65–69 	23176.0	67.0	3108.0	157.0	3359.0	3003.0	1655.0	4545.0	6960.0	269.0	140.0	53.0
70 и более	29509.0	77.0	2805.0	211.0	3669.0	2573.0	1457.0	5678.0	12358.0	642.0	294.0	39.0
Возраст не указан	106.0	1.0	2.0	3.0	7.0	5.0	7.0	5.0	5.0	-	-	71.0
Из общей численности – мужчины в возрасте:												
трудоспособном	485264.0	945.0	60836.0	11535.0	112918.0	100834.0	128689.0	60629.0	5960.0	1902.0	1525.0	1016.0
старше трудоспособного	82540.0	237.0	11073.0	666.0	12154.0	10339.0	6616.0	16653.0	23571.0	1082.0	552.0	149.0
16-29 лет	175209.0	234.0	13892.0	7145.0	35703.0	30626.0	45763.0	37748.0	2832.0	945.0	754.0	321.0
Женщины в возрасте 15 лет и более	705334.0	1046.0	101397.0	16341.0	196877.0	81475.0	133560.0	98388.0	64943.0	10010.0	5224.0	1297.0
в том числе в возрасте, лет:												
15–17	43855.0	-	-	-	331.0	637.0	10034.0	29586.0	3065.0	168.0	133.0	34.0
18–19 	28508.0	-	-	1257.0	4917.0	3151.0	15801.0	3126.0	123.0	99.0	73.0	34.0
20–24 	63349.0	72.0	7528.0	7336.0	21260.0	8892.0	14032.0	3607.0	267.0	242.0	188.0	113.0
25–29	59307.0	155.0	13227.0	2219.0	21013.0	8734.0	10082.0	3262.0	238.0	241.0	182.0	136.0
30–34 	51879.0	152.0	11764.0	1374.0	21175.0	8077.0	7511.0	1395.0	144.0	157.0	112.0	130.0
35–39 	57337.0	117.0	12604.0	945.0	22481.0	8863.0	10667.0	1224.0	153.0	161.0	136.0	122.0
40–44 	74688.0	143.0	14538.0	843.0	27587.0	11926.0	17108.0	2062.0	198.0	160.0	123.0	123.0
45–49 	69637.0	128.0	12575.0	559.0	24566.0	11027.0	15965.0	4157.0	389.0	140.0	106.0	131.0
50–54 	57817.0	82.0	9795.0	416.0	19858.0	7617.0	12638.0	6500.0	669.0	122.0	87.0	120.0
55–59 	28675.0	53.0	5441.0	249.0	8631.0	3135.0	5249.0	4560.0	1210.0	87.0	59.0	60.0
60–64 	43951.0	59.0	5516.0	240.0	9480.0	3386.0	6614.0	11687.0	6519.0	359.0	195.0	91.0
65–69 	40125.0	27.0	3840.0	196.0	6664.0	2367.0	3386.0	10064.0	12572.0	944.0	444.0	65.0
70 и более	86206.0	58.0	4569.0	707.0	8914.0	3663.0	4473.0	17158.0	39396.0	7130.0	3386.0	138.0
Возраст не указан	105.0	-	6.0	1.0	10.0	3.0	12.0	1.0	6.0	1.0	-	65.0
Из общей численности – женщины в возрасте:												
трудоспособном	491088.0	849.0	82031.0	14949.0	163188.0	68864.0	113838.0	42103.0	2897.0	1440.0	1102.0	929.0
старше трудоспособного	198957.0	197.0	19366.0	1392.0	33689.0	12551.0	19722.0	43469.0	59697.0	8520.0	4084.0	354.0
16-29 лет	179730.0	227.0	20755.0	10812.0	47521.0	21354.0	49949.0	26765.0	1344.0	700.0	538.0	303.0
Городское население в возрасте 15 лет и более	912323.0	2061.0	145882.0	24725.0	246438.0	125645.0	192363.0	117724.0	49406.0	5641.0	2852.0	2438.0
в том числе в возрасте, лет:												
15–17	63599.0	-	-	-	591.0	1412.0	14764.0	42731.0	3866.0	162.0	124.0	73.0
18–19 	41835.0	-	-	1971.0	7005.0	5192.0	22116.0	5124.0	229.0	111.0	85.0	87.0
20–24 	92884.0	126.0	11084.0	10938.0	28724.0	15336.0	20186.0	5615.0	390.0	252.0	182.0	233.0
25–29 	87022.0	305.0	19287.0	3394.0	28605.0	14601.0	14976.0	5022.0	368.0	212.0	138.0	252.0
