3. ЖЕНЩИНЫ, ЗАНЯТЫЕ В ЭКОНОМИКЕ, ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
65 – 69	589.0	585.0	96.0	180.0	252.0	53.0	-	4.0	-	-	863.0	1475.0	4.0
70 и более	167.0	162.0	38.0	52.0	48.0	19.0	-	5.0	-	-	230.0	1420.0	5.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	85030.0	85006.0	11577.0	14196.0	34141.0	17606.0	4025.0	2388.0	605.0	468.0	170669.0	2008.0	24.0
в том числе в возрасте, лет:													
15 – 17	196.0	196.0	184.0	3.0	6.0	3.0	-	-	-	-	24.0	122.0	-
18 – 19	1337.0	1337.0	1253.0	75.0	9.0	-	-	-	-	-	93.0	70.0	-
20 – 24	7627.0	7627.0	4774.0	2261.0	549.0	39.0	-	4.0	-	-	3496.0	458.0	-
25 – 29	10627.0	10611.0	2198.0	4095.0	3609.0	610.0	70.0	21.0	-	8.0	13592.0	1281.0	16.0
30 – 34	12125.0	12121.0	867.0	2477.0	6835.0	1545.0	245.0	94.0	29.0	29.0	22621.0	1866.0	4.0
35 – 39	13819.0	13819.0	518.0	1695.0	7637.0	3122.0	531.0	226.0	49.0	41.0	30190.0	2185.0	-
40 – 44	15222.0	15218.0	625.0	1306.0	6822.0	4717.0	985.0	514.0	138.0	111.0	37300.0	2451.0	4.0
45 – 49	12761.0	12761.0	479.0	1104.0	4719.0	4056.0	1070.0	937.0	237.0	159.0	34373.0	2694.0	-
50 – 54	9008.0	9008.0	463.0	926.0	3287.0	2889.0	848.0	406.0	107.0	82.0	22895.0	2542.0	-
55 – 59	1469.0	1469.0	104.0	168.0	445.0	454.0	186.0	78.0	30.0	4.0	3794.0	2583.0	-
60 – 64	495.0	495.0	59.0	38.0	174.0	102.0	59.0	51.0	4.0	8.0	1271.0	2568.0	-
65 – 69	223.0	223.0	10.0	30.0	31.0	51.0	25.0	51.0	5.0	20.0	780.0	3498.0	-
70 и более	121.0	121.0	43.0	18.0	18.0	18.0	6.0	6.0	6.0	6.0	240.0	1983.0	-
Кировская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	342325.0	341882.0	59413.0	112568.0	137012.0	26392.0	3873.0	1520.0	485.0	619.0	496718.0	1453.0	443.0
в том числе в возрасте, лет:													
15 – 17	956.0	955.0	923.0	25.0	7.0	-	-	-	-	-	39.0	41.0	1.0
18 – 19	7320.0	7304.0	6822.0	446.0	32.0	4.0	-	-	-	-	522.0	71.0	16.0
20 – 24	35698.0	35603.0	23965.0	10527.0	1012.0	51.0	16.0	4.0	16.0	12.0	12968.0	364.0	95.0
25 – 29	40543.0	40488.0	11055.0	23099.0	5770.0	453.0	71.0	-	4.0	36.0	36602.0	904.0	55.0
30 – 34	37149.0	37110.0	4032.0	18365.0	12897.0	1480.0	238.0	40.0	19.0	39.0	50214.0	1353.0	39.0
35 – 39	43126.0	43079.0	2642.0	14928.0	21198.0	3408.0	594.0	209.0	36.0	64.0	71697.0	1664.0	47.0
40 – 44	60129.0	60075.0	3105.0	14459.0	33835.0	7041.0	992.0	387.0	118.0	138.0	110961.0	1847.0	54.0
45 – 49	56640.0	56563.0	2989.0	13155.0	30899.0	7518.0	1039.0	609.0	168.0	186.0	107189.0	1895.0	77.0
50 – 54	43579.0	43549.0	2636.0	11649.0	22990.0	5054.0	803.0	217.0	104.0	96.0	78473.0	1802.0	30.0
55 – 59	10469.0	10447.0	790.0	3410.0	5222.0	889.0	70.0	27.0	12.0	27.0	17205.0	1647.0	22.0
60 – 64	4630.0	4627.0	261.0	1735.0	2237.0	318.0	32.0	23.0	4.0	17.0	7556.0	1633.0	3.0
65 – 69	1576.0	1576.0	158.0	584.0	707.0	109.0	14.0	4.0	-	-	2401.0	1523.0	-
70 и более	510.0	506.0	35.0	186.0	206.0	67.0	4.0	-	4.0	4.0	891.0	1761.0	4.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	263776.0	263393.0	50315.0	95567.0	101104.0	13796.0	1509.0	525.0	191.0	386.0	352051.0	1337.0	383.0
в том числе в возрасте, лет:													
15 – 17	749.0	749.0	727.0	18.0	4.0	-	-	-	-	-	26.0	35.0	-
18 – 19	5803.0	5795.0	5445.0	314.0	32.0	4.0	-	-	-	-	390.0	67.0	8.0
20 – 24	28822.0	28754.0	20097.0	8037.0	560.0	16.0	12.0	4.0	16.0	12.0	9453.0	329.0	68.0
25 – 29	32468.0	32413.0	9697.0	19089.0	3416.0	156.0	19.0	-	4.0	32.0	26757.0	826.0	55.0
30 – 34	28288.0	28253.0	3541.0	15678.0	8290.0	602.0	88.0	4.0	15.0	35.0	34843.0	1233.0	35.0
35 – 39	31440.0	31405.0	2254.0	12905.0	14448.0	1500.0	189.0	70.0	15.0	24.0	47701.0	1519.0	35.0
40 – 44	44429.0	44379.0	2673.0	12413.0	25078.0	3545.0	399.0	139.0	42.0	90.0	76437.0	1722.0	50.0
45 – 49	42754.0	42681.0	2506.0	11434.0	23816.0	4157.0	414.0	211.0	54.0	89.0	75262.0	1763.0	73.0
50 – 54	34117.0	34087.0	2221.0	10274.0	18234.0	2869.0	309.0	75.0	37.0	68.0	57727.0	1694.0	30.0
55 – 59	8927.0	8905.0	724.0	3116.0	4391.0	595.0	41.0	15.0	4.0	19.0	14083.0	1581.0	22.0
60 – 64	4121.0	4118.0	245.0	1581.0	2023.0	225.0	24.0	7.0	-	13.0	6527.0	1585.0	3.0
65 – 69	1410.0	1410.0	154.0	534.0	635.0	77.0	10.0	-	-	-	2075.0	1472.0	-
70 и более	448.0	444.0	31.0	174.0	177.0	50.0	4.0	-	4.0	4.0	770.0	1734.0	4.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	78549.0	78489.0	9098.0	17001.0	35908.0	12596.0	2364.0	995.0	294.0	233.0	144667.0	1843.0	60.0
в том числе в возрасте, лет:													
15 – 17	207.0	206.0	196.0	7.0	3.0	-	-	-	-	-	13.0	63.0	1.0
18 – 19	1517.0	1509.0	1377.0	132.0	-	-	-	-	-	-	132.0	87.0	8.0
20 – 24	6876.0	6849.0	3868.0	2490.0	452.0	35.0	4.0	-	-	-	3515.0	513.0	27.0
25 – 29	8075.0	8075.0	1358.0	4010.0	2354.0	297.0	52.0	-	-	4.0	9845.0	1219.0	-
30 – 34	8861.0	8857.0	491.0	2687.0	4607.0	878.0	150.0	36.0	4.0	4.0	15371.0	1735.0	4.0
35 – 39	11686.0	11674.0	388.0	2023.0	6750.0	1908.0	405.0	139.0	21.0	40.0	23996.0	2056.0	12.0
40 – 44	15700.0	15696.0	432.0	2046.0	8757.0	3496.0	593.0	248.0	76.0	48.0	34524.0	2200.0	4.0
45 – 49	13886.0	13882.0	483.0	1721.0	7083.0	3361.0	625.0	398.0	114.0	97.0	31927.0	2300.0	4.0
50 – 54	9462.0	9462.0	415.0	1375.0	4756.0	2185.0	494.0	142.0	67.0	28.0	20746.0	2193.0	-
55 – 59	1542.0	1542.0	66.0	294.0	831.0	294.0	29.0	12.0	8.0	8.0	3122.0	2025.0	-
60 – 64	509.0	509.0	16.0	154.0	214.0	93.0	8.0	16.0	4.0	4.0	1029.0	2022.0	-
65 – 69	166.0	166.0	4.0	50.0	72.0	32.0	4.0	4.0	-	-	326.0	1964.0	-
70 и более	62.0	62.0	4.0	12.0	29.0	17.0	-	-	-	-	121.0	1952.0	-
Нижегородская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	810275.0	809160.0	145797.0	316694.0	297935.0	38127.0	5952.0	1769.0	883.0	2003.0	1081027.0	1336.0	1115.0
в том числе в возрасте, лет:													
15 – 17	2980.0	2961.0	2902.0	39.0	20.0	-	-	-	-	-	79.0	27.0	19.0
18 – 19	17544.0	17496.0	16541.0	862.0	85.0	8.0	-	-	-	-	1056.0	60.0	48.0
20 – 24	79404.0	79174.0	53785.0	23265.0	1906.0	91.0	45.0	-	57.0	25.0	28047.0	354.0	230.0
25 – 29	93412.0	93246.0	26683.0	54114.0	11350.0	635.0	146.0	24.0	56.0	238.0	81734.0	877.0	166.0
30 – 34	92664.0	92519.0	10977.0	51720.0	26654.0	2472.0	326.0	94.0	61.0	215.0	116354.0	1258.0	145.0
35 – 39	102217.0	102109.0	7145.0	43112.0	45625.0	4823.0	812.0	196.0	116.0	280.0	156063.0	1528.0	108.0
40 – 44	135686.0	135522.0	8067.0	44326.0	70757.0	9878.0	1477.0	426.0	182.0	409.0	227835.0	1681.0	164.0
45 – 49	129378.0	129306.0	7986.0	41933.0	66736.0	10110.0	1471.0	495.0	195.0	380.0	218311.0	1688.0	72.0
50 – 54	103171.0	103067.0	7240.0	36387.0	50282.0	7158.0	1177.0	371.0	140.0	312.0	168316.0	1633.0	104.0
55 – 59	30129.0	30105.0	2579.0	11500.0	13932.0	1609.0	245.0	91.0	49.0	100.0	46693.0	1551.0	24.0
60 – 64	15262.0	15243.0	1194.0	6266.0	6817.0	752.0	132.0	40.0	15.0	27.0	23187.0	1521.0	19.0
65 – 69	6208.0	6200.0	480.0	2420.0	2791.0	408.0	54.0	27.0	8.0	12.0	9741.0	1571.0	8.0
70 и более	2220.0	2212.0	218.0	750.0	980.0	183.0	67.0	5.0	4.0	5.0	3611.0	1632.0	8.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	680763.0	679757.0	129580.0	282229.0	237543.0	24329.0	3190.0	835.0	541.0	1510.0	862738.0	1269.0	1006.0
в том числе в возрасте, лет:													
15 – 17	2510.0	2495.0	2440.0	39.0	16.0	-	-	-	-	-	71.0	28.0	15.0
18 – 19	14782.0	14742.0	14019.0	650.0	65.0	8.0	-	-	-	-	804.0	55.0	40.0
20 – 24	67609.0	67396.0	46933.0	19016.0	1283.0	45.0	37.0	-	57.0	25.0	22382.0	332.0	213.0
25 – 29	79784.0	79642.0	24270.0	46684.0	7981.0	364.0	89.0	12.0	44.0	198.0	66037.0	829.0	142.0
30 – 34	77015.0	76882.0	10075.0	46011.0	19006.0	1369.0	170.0	45.0	49.0	157.0	90664.0	1179.0	133.0
35 – 39	82672.0	82576.0	6475.0	38687.0	34013.0	2664.0	401.0	88.0	52.0	196.0	118717.0	1438.0	96.0
40 – 44	110747.0	110603.0	7325.0	40014.0	55926.0	6077.0	702.0	183.0	76.0	300.0	176668.0	1597.0	144.0
45 – 49	108179.0	108111.0	7172.0	37957.0	54950.0	6637.0	800.0	229.0	105.0	261.0	174818.0	1617.0	68.0
50 – 54	88367.0	88267.0	6675.0	33313.0	42301.0	4760.0	657.0	203.0	99.0	259.0	138525.0	1569.0	100.0
55 – 59	27173.0	27153.0	2405.0	10866.0	12290.0	1290.0	143.0	40.0	36.0	83.0	40949.0	1508.0	20.0
60 – 64	14113.0	14094.0	1148.0	5980.0	6199.0	603.0	111.0	23.0	11.0	19.0	20961.0	1487.0	19.0
65 – 69	5779.0	5771.0	446.0	2293.0	2601.0	355.0	44.0	12.0	8.0	12.0	8960.0	1553.0	8.0
70 и более	2033.0	2025.0	197.0	719.0	912.0	157.0	36.0	-	4.0	-	3182.0	1571.0	8.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	129512.0	129403.0	16217.0	34465.0	60392.0	13798.0	2762.0	934.0	342.0	493.0	218289.0	1687.0	109.0
в том числе в возрасте, лет:													
15 – 17	470.0	466.0	462.0	-	4.0	-	-	-	-	-	8.0	17.0	4.0
18 – 19	2762.0	2754.0	2522.0	212.0	20.0	-	-	-	-	-	252.0	92.0	8.0
20 – 24	11795.0	11778.0	6852.0	4249.0	623.0	46.0	8.0	-	-	-	5665.0	481.0	17.0
25 – 29	13628.0	13604.0	2413.0	7430.0	3369.0	271.0	57.0	12.0	12.0	40.0	15697.0	1154.0	24.0
30 – 34	15649.0	15637.0	902.0	5709.0	7648.0	1103.0	156.0	49.0	12.0	58.0	25690.0	1643.0	12.0
35 – 39	19545.0	19533.0	670.0	4425.0	11612.0	2159.0	411.0	108.0	64.0	84.0	37346.0	1912.0	12.0
40 – 44	24939.0	24919.0	742.0	4312.0	14831.0	3801.0	775.0	243.0	106.0	109.0	51167.0	2053.0	20.0
45 – 49	21199.0	21195.0	814.0	3976.0	11786.0	3473.0	671.0	266.0	90.0	119.0	43493.0	2052.0	4.0
50 – 54	14804.0	14800.0	565.0	3074.0	7981.0	2398.0	520.0	168.0	41.0	53.0	29791.0	2013.0	4.0
55 – 59	2956.0	2952.0	174.0	634.0	1642.0	319.0	102.0	51.0	13.0	17.0	5744.0	1946.0	4.0
60 – 64	1149.0	1149.0	46.0	286.0	618.0	149.0	21.0	17.0	4.0	8.0	2226.0	1937.0	-
65 – 69	429.0	429.0	34.0	127.0	190.0	53.0	10.0	15.0	-	-	781.0	1821.0	-
70 и более	187.0	187.0	21.0	31.0	68.0	26.0	31.0	5.0	-	5.0	429.0	2294.0	-
Оренбургская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	425342.0	423111.0	67401.0	128978.0	176850.0	39401.0	6707.0	1988.0	762.0	1024.0	650330.0	1537.0	2231.0
в том числе в возрасте, лет:													
15 – 17	1060.0	1038.0	1010.0	28.0	-	-	-	-	-	-	28.0	27.0	22.0
18 – 19	7379.0	7266.0	6816.0	429.0	17.0	4.0	-	-	-	-	475.0	65.0	113.0
20 – 24	43811.0	43298.0	28587.0	13193.0	1399.0	66.0	16.0	-	25.0	12.0	16487.0	381.0	513.0
25 – 29	51962.0	51607.0	13129.0	28473.0	9141.0	637.0	110.0	12.0	29.0	76.0	49980.0	968.0	355.0
30 – 34	51249.0	51019.0	5004.0	23454.0	19589.0	2441.0	333.0	83.0	29.0	86.0	72543.0	1422.0	230.0
35 – 39	60067.0	59885.0	3236.0	17775.0	31838.0	5759.0	831.0	244.0	85.0	117.0	104705.0	1748.0	182.0
40 – 44	76422.0	76199.0	3330.0	16955.0	42695.0	10521.0	1840.0	427.0	154.0	277.0	146450.0	1922.0	223.0
45 – 49	65403.0	65191.0	2849.0	13143.0	35774.0	10446.0	1750.0	676.0	258.0	295.0	130330.0	1999.0	212.0
50 – 54	48387.0	48136.0	2337.0	10566.0	25996.0	7173.0	1401.0	397.0	145.0	121.0	93523.0	1943.0	251.0
55 – 59	11873.0	11804.0	661.0	2832.0	6453.0	1494.0	251.0	77.0	16.0	20.0	21873.0	1853.0	69.0
60 – 64	5369.0	5326.0	321.0	1441.0	2799.0	604.0	102.0	39.0	12.0	8.0	9586.0	1800.0	43.0
65 – 69	1812.0	1804.0	89.0	506.0	947.0	182.0	36.0	28.0	4.0	12.0	3338.0	1850.0	8.0
70 и более	548.0	538.0	32.0	183.0	202.0	74.0	37.0	5.0	5.0	-	1012.0	1881.0	10.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	276990.0	275594.0	50623.0	96215.0	109282.0	16382.0	1827.0	513.0	239.0	513.0	379287.0	1376.0	1396.0
в том числе в возрасте, лет:													
15 – 17	698.0	690.0	671.0	19.0	-	-	-	-	-	-	19.0	28.0	8.0
18 – 19	5242.0	5163.0	4889.0	266.0	4.0	4.0	-	-	-	-	286.0	55.0	79.0
20 – 24	30825.0	30501.0	21414.0	8460.0	573.0	13.0	12.0	-	21.0	8.0	9875.0	324.0	324.0
25 – 29	35378.0	35153.0	10376.0	20290.0	4189.0	184.0	21.0	-	29.0	64.0	30010.0	854.0	225.0
30 – 34	31964.0	31843.0	3754.0	17429.0	9791.0	687.0	85.0	33.0	16.0	48.0	40033.0	1257.0	121.0
35 – 39	35554.0	35429.0	2352.0	13294.0	17520.0	1886.0	227.0	53.0	16.0	81.0	55896.0	1578.0	125.0
40 – 44	47441.0	47320.0	2387.0	13073.0	26885.0	4240.0	482.0	85.0	28.0	140.0	83140.0	1757.0	121.0
45 – 49	42228.0	42103.0	2085.0	10430.0	24200.0	4600.0	459.0	149.0	68.0	112.0	76531.0	1818.0	125.0
50 – 54	32678.0	32524.0	1770.0	8631.0	18206.0	3363.0	332.0	134.0	44.0	44.0	57762.0	1776.0	154.0
55 – 59	8695.0	8642.0	556.0	2429.0	4682.0	845.0	102.0	20.0	4.0	4.0	14912.0	1726.0	53.0
60 – 64	4320.0	4277.0	273.0	1279.0	2269.0	359.0	70.0	19.0	4.0	4.0	7321.0	1712.0	43.0
65 – 69	1517.0	1509.0	72.0	462.0	791.0	134.0	23.0	15.0	4.0	8.0	2693.0	1785.0	8.0
70 и более	450.0	440.0	24.0	153.0	172.0	67.0	14.0	5.0	5.0	-	809.0	1839.0	10.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	148352.0	147517.0	16778.0	32763.0	67568.0	23019.0	4880.0	1475.0	523.0	511.0	271043.0	1837.0	835.0
в том числе в возрасте, лет:													
15 – 17	362.0	348.0	339.0	9.0	-	-	-	-	-	-	9.0	26.0	14.0
18 – 19	2137.0	2103.0	1927.0	163.0	13.0	-	-	-	-	-	189.0	90.0	34.0
20 – 24	12986.0	12797.0	7173.0	4733.0	826.0	53.0	4.0	-	4.0	4.0	6612.0	517.0	189.0
25 – 29	16584.0	16454.0	2753.0	8183.0	4952.0	453.0	89.0	12.0	-	12.0	19970.0	1214.0	130.0
30 – 34	19285.0	19176.0	1250.0	6025.0	9798.0	1754.0	248.0	50.0	13.0	38.0	32510.0	1695.0	109.0
35 – 39	24513.0	24456.0	884.0	4481.0	14318.0	3873.0	604.0	191.0	69.0	36.0	48809.0	1996.0	57.0
40 – 44	28981.0	28879.0	943.0	3882.0	15810.0	6281.0	1358.0	342.0	126.0	137.0	63310.0	2192.0	102.0
45 – 49	23175.0	23088.0	764.0	2713.0	11574.0	5846.0	1291.0	527.0	190.0	183.0	53799.0	2330.0	87.0
50 – 54	15709.0	15612.0	567.0	1935.0	7790.0	3810.0	1069.0	263.0	101.0	77.0	35761.0	2291.0	97.0
55 – 59	3178.0	3162.0	105.0	403.0	1771.0	649.0	149.0	57.0	12.0	16.0	6961.0	2201.0	16.0
60 – 64	1049.0	1049.0	48.0	162.0	530.0	245.0	32.0	20.0	8.0	4.0	2265.0	2159.0	-
65 – 69	295.0	295.0	17.0	44.0	156.0	48.0	13.0	13.0	-	4.0	645.0	2186.0	-
70 и более	98.0	98.0	8.0	30.0	30.0	7.0	23.0	-	-	-	203.0	2071.0	-
Пензенская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	283954.0	279119.0	43505.0	106833.0	110414.0	14775.0	2144.0	660.0	286.0	502.0	389563.0	1396.0	4835.0
в том числе в возрасте, лет:													
15 – 17	539.0	495.0	470.0	25.0	-	-	-	-	-	-	25.0	51.0	44.0
18 – 19	4042.0	3706.0	3484.0	214.0	8.0	-	-	-	-	-	230.0	62.0	336.0
20 – 24	25006.0	23625.0	16447.0	6660.0	485.0	8.0	-	-	25.0	-	7804.0	330.0	1381.0
25 – 29	32186.0	31450.0	8345.0	19078.0	3680.0	248.0	45.0	-	4.0	50.0	27790.0	884.0	736.0
30 – 34	34069.0	33556.0	3820.0	18867.0	9899.0	718.0	131.0	33.0	36.0	52.0	42172.0	1257.0	513.0
35 – 39	39250.0	38830.0	2463.0	16075.0	17889.0	1967.0	265.0	99.0	24.0	48.0	59857.0	1542.0	420.0
40 – 44	49342.0	48936.0	2625.0	15042.0	26811.0	3615.0	491.0	146.0	74.0	132.0	83682.0	1710.0	406.0
45 – 49	47242.0	46784.0	2546.0	13732.0	25417.0	4133.0	566.0	213.0	74.0	103.0	81532.0	1743.0	458.0
50 – 54	38600.0	38234.0	2358.0	12109.0	19708.0	3293.0	534.0	130.0	41.0	61.0	64920.0	1698.0	366.0
55 – 59	8851.0	8743.0	578.0	3257.0	4285.0	515.0	51.0	17.0	-	40.0	13961.0	1597.0	108.0
60 – 64	3473.0	3425.0	263.0	1270.0	1655.0	169.0	36.0	12.0	8.0	12.0	5427.0	1585.0	48.0
65 – 69	1039.0	1024.0	56.0	415.0	446.0	84.0	17.0	6.0	-	-	1657.0	1618.0	15.0
70 и более	315.0	311.0	50.0	89.0	131.0	25.0	8.0	4.0	-	4.0	506.0	1627.0	4.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	212512.0	209217.0	36412.0	88370.0	75828.0	7103.0	835.0	204.0	150.0	315.0	269143.0	1286.0	3295.0
в том числе в возрасте, лет:													
15 – 17	393.0	366.0	358.0	8.0	-	-	-	-	-	-	8.0	22.0	27.0
18 – 19	3047.0	2788.0	2677.0	107.0	4.0	-	-	-	-	-	115.0	41.0	259.0
20 – 24	19335.0	18480.0	13330.0	4905.0	228.0	4.0	-	-	13.0	-	5451.0	295.0	855.0
25 – 29	24633.0	24119.0	7175.0	14959.0	1823.0	104.0	8.0	-	4.0	46.0	19349.0	802.0	514.0
30 – 34	25189.0	24832.0	3400.0	15414.0	5574.0	319.0	61.0	4.0	32.0	28.0	28207.0	1136.0	357.0
35 – 39	28362.0	28071.0	2131.0	13581.0	11337.0	805.0	145.0	24.0	12.0	36.0	39762.0	1416.0	291.0
40 – 44	35793.0	35514.0	2203.0	12714.0	18572.0	1722.0	166.0	49.0	28.0	60.0	56593.0	1594.0	279.0
45 – 49	34734.0	34389.0	2211.0	11544.0	18270.0	2020.0	227.0	45.0	24.0	48.0	55797.0	1623.0	345.0
50 – 54	29189.0	28956.0	2048.0	10466.0	14541.0	1581.0	172.0	66.0	33.0	49.0	45903.0	1585.0	233.0
55 – 59	7520.0	7444.0	546.0	2995.0	3497.0	334.0	28.0	8.0	-	36.0	11411.0	1533.0	76.0
60 – 64	3105.0	3065.0	235.0	1197.0	1457.0	140.0	20.0	4.0	4.0	8.0	4715.0	1538.0	40.0
65 – 69	935.0	920.0	56.0	404.0	411.0	49.0	-	-	-	-	1373.0	1492.0	15.0
70 и более	277.0	273.0	42.0	76.0	114.0	25.0	8.0	4.0	-	4.0	459.0	1681.0	4.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	71442.0	69902.0	7093.0	18463.0	34586.0	7672.0	1309.0	456.0	136.0	187.0	120420.0	1723.0	1540.0
в том числе в возрасте, лет:													
15 – 17	146.0	129.0	112.0	17.0	-	-	-	-	-	-	17.0	132.0	17.0
18 – 19	995.0	918.0	807.0	107.0	4.0	-	-	-	-	-	115.0	125.0	77.0
20 – 24	5671.0	5145.0	3117.0	1755.0	257.0	4.0	-	-	12.0	-	2353.0	457.0	526.0
25 – 29	7553.0	7331.0	1170.0	4119.0	1857.0	144.0	37.0	-	-	4.0	8441.0	1151.0	222.0
30 – 34	8880.0	8724.0	420.0	3453.0	4325.0	399.0	70.0	29.0	4.0	24.0	13965.0	1601.0	156.0
35 – 39	10888.0	10759.0	332.0	2494.0	6552.0	1162.0	120.0	75.0	12.0	12.0	20095.0	1868.0	129.0
40 – 44	13549.0	13422.0	422.0	2328.0	8239.0	1893.0	325.0	97.0	46.0	72.0	27089.0	2018.0	127.0
45 – 49	12508.0	12395.0	335.0	2188.0	7147.0	2113.0	339.0	168.0	50.0	55.0	25735.0	2076.0	113.0
50 – 54	9411.0	9278.0	310.0	1643.0	5167.0	1712.0	362.0	64.0	8.0	12.0	19017.0	2050.0	133.0
55 – 59	1331.0	1299.0	32.0	262.0	788.0	181.0	23.0	9.0	-	4.0	2550.0	1963.0	32.0
60 – 64	368.0	360.0	28.0	73.0	198.0	29.0	16.0	8.0	4.0	4.0	712.0	1978.0	8.0
65 – 69	104.0	104.0	-	11.0	35.0	35.0	17.0	6.0	-	-	284.0	2731.0	-
70 и более	38.0	38.0	8.0	13.0	17.0	-	-	-	-	-	47.0	1237.0	-
Пермская область													
Городские и сельские населенные пункты													
Женщины в возрасте 15 лет и более	626058.0	618763.0	111213.0	206552.0	232150.0	53211.0	9070.0	3547.0	1121.0	1899.0	906536.0	1465.0	7295.0
в том числе в возрасте, лет:													
15 – 17	1906.0	1832.0	1776.0	48.0	8.0	-	-	-	-	-	64.0	35.0	74.0
18 – 19	13797.0	13386.0	12359.0	982.0	41.0	4.0	-	-	-	-	1076.0	80.0	411.0
20 – 24	65422.0	63619.0	41452.0	19671.0	2266.0	165.0	37.0	-	20.0	8.0	25022.0	393.0	1803.0
25 – 29	80841.0	79610.0	22977.0	42297.0	12530.0	1297.0	262.0	19.0	38.0	190.0	74182.0	932.0	1231.0
30 – 34	74902.0	74165.0	8766.0	35732.0	25062.0	3586.0	611.0	159.0	50.0	199.0	101802.0	1373.0	737.0
35 – 39	79034.0	78422.0	5286.0	27150.0	36745.0	7368.0	1166.0	389.0	127.0	191.0	131568.0	1678.0	612.0
40 – 44	100392.0	99713.0	5417.0	25744.0	51486.0	13352.0	2240.0	823.0	307.0	344.0	186345.0	1869.0	679.0
45 – 49	95900.0	95138.0	5272.0	22789.0	48160.0	14369.0	2437.0	1297.0	362.0	452.0	184269.0	1937.0	762.0
50 – 54	75538.0	74876.0	4746.0	19952.0	37748.0	9591.0	1698.0	646.0	159.0	336.0	137961.0	1843.0	662.0
55 – 59	21491.0	21335.0	1722.0	6516.0	10413.0	2064.0	358.0	108.0	31.0	123.0	36726.0	1721.0	156.0
60 – 64	11452.0	11337.0	955.0	3799.0	5375.0	973.0	141.0	48.0	16.0	30.0	18615.0	1642.0	115.0
65 – 69	4009.0	3960.0	319.0	1379.0	1799.0	336.0	65.0	37.0	7.0	18.0	6651.0	1680.0	49.0
70 и более	1374.0	1370.0	166.0	493.0	517.0	106.0	55.0	21.0	4.0	8.0	2255.0	1646.0	4.0
Городские населенные пункты													
Женщины в возрасте 15 лет и более	504261.0	498042.0	96381.0	180366.0	182964.0	30851.0	4334.0	1416.0	450.0	1280.0	676354.0	1358.0	6219.0
в том числе в возрасте, лет:													
15 – 17	1475.0	1419.0	1379.0	32.0	8.0	-	-	-	-	-	48.0	34.0	56.0
18 – 19	11030.0	10720.0	10058.0	631.0	27.0	4.0	-	-	-	-	697.0	65.0	310.0
20 – 24	52949.0	51465.0	34980.0	15059.0	1342.0	47.0	21.0	-	12.0	4.0	18068.0	351.0	1484.0
25 – 29	65656.0	64609.0	20529.0	35245.0	8010.0	517.0	117.0	5.0	27.0	159.0	54790.0	848.0	1047.0
30 – 34	59253.0	58603.0	7926.0	31369.0	17182.0	1666.0	228.0	40.0	31.0	161.0	73410.0	1253.0	650.0
35 – 39	61118.0	60584.0	4678.0	24282.0	27245.0	3596.0	443.0	158.0	57.0	125.0	93406.0	1542.0	534.0
40 – 44	78250.0	77658.0	4787.0	23173.0	40604.0	7455.0	1035.0	283.0	111.0	210.0	134589.0	1733.0	592.0
45 – 49	76992.0	76331.0	4714.0	20689.0	40007.0	8797.0	1240.0	511.0	128.0	245.0	137324.0	1799.0	661.0
50 – 54	62657.0	62077.0	4331.0	18269.0	31930.0	6081.0	871.0	296.0	59.0	240.0	107679.0	1735.0	580.0
55 – 59	19205.0	19055.0	1636.0	6150.0	9392.0	1516.0	192.0	61.0	11.0	97.0	31445.0	1650.0	150.0
60 – 64	10642.0	10536.0	902.0	3658.0	5028.0	802.0	91.0	26.0	7.0	22.0	16835.0	1598.0	106.0
65 – 69	3750.0	3705.0	305.0	1332.0	1700.0	283.0	48.0	21.0	3.0	13.0	6028.0	1627.0	45.0
70 и более	1284.0	1280.0	156.0	477.0	489.0	87.0	48.0	15.0	4.0	4.0	2035.0	1590.0	4.0
Сельские населенные пункты													
Женщины в возрасте 15 лет и более	121797.0	120721.0	14832.0	26186.0	49186.0	22360.0	4736.0	2131.0	671.0	619.0	230182.0	1907.0	1076.0
в том числе в возрасте, лет:													
15 – 17	431.0	413.0	397.0	16.0	-	-	-	-	-	-	16.0	39.0	18.0
