5. ЖЕНЩИНЫ НАИБОЛЕЕ МНОГОЧИСЛЕННЫХ НАЦИОНАЛЬНОСТЕЙ ПО ВОЗРАСТНЫМ ГРУППАМ И ЧИСЛУ РОЖДЕННЫХ ДЕТЕЙ													
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ													
													
	Всего	Женщины, указавшие число рожденных детей	из них женщины с числом рожденных детей								Общее число рожденных детей	Среднее число рожденных детей (на 1000 женщин)	Женщины, не указавшие число рожденных детей
15 – 17	70838.0	69036.0	68198.0	732.0	106.0	-	-	-	-	-	944.0	14.0	1802.0
18 – 19	48587.0	47468.0	44491.0	2782.0	171.0	24.0	-	-	-	-	3196.0	67.0	1119.0
20 – 24	109327.0	106737.0	72566.0	30982.0	2814.0	168.0	68.0	4.0	92.0	43.0	38259.0	358.0	2590.0
25 – 29	106252.0	104177.0	31867.0	57152.0	13741.0	921.0	196.0	8.0	51.0	241.0	90495.0	869.0	2075.0
30 – 34	94856.0	93462.0	13502.0	50190.0	26763.0	2342.0	334.0	83.0	59.0	189.0	114399.0	1224.0	1394.0
35 – 39	91624.0	90611.0	8108.0	38111.0	38482.0	4740.0	712.0	176.0	72.0	210.0	135178.0	1492.0	1013.0
40 – 44	114286.0	113049.0	8379.0	36557.0	57361.0	8616.0	1192.0	300.0	181.0	463.0	188234.0	1665.0	1237.0
45 – 49	115457.0	114193.0	8003.0	35120.0	58684.0	9765.0	1565.0	514.0	169.0	373.0	194660.0	1705.0	1264.0
50 – 54	111966.0	110571.0	7835.0	35140.0	56224.0	8941.0	1270.0	555.0	223.0	383.0	186710.0	1689.0	1395.0
55 – 59	63908.0	63000.0	4952.0	21026.0	30828.0	4738.0	821.0	285.0	77.0	273.0	104307.0	1656.0	908.0
60 – 64	95684.0	94325.0	7320.0	29129.0	46132.0	8905.0	1593.0	672.0	191.0	383.0	162096.0	1718.0	1359.0
65 – 69	70902.0	69768.0	5356.0	20371.0	33240.0	7966.0	1769.0	667.0	181.0	218.0	123981.0	1777.0	1134.0
70 и более	164795.0	161998.0	15285.0	41349.0	62649.0	25328.0	9231.0	4139.0	1712.0	2305.0	329455.0	2034.0	2797.0
Татары													
Женщины в возрасте 15 лет и более	58494.0	57732.0	13399.0	14597.0	19928.0	6118.0	1754.0	985.0	442.0	509.0	91541.0	1586.0	762.0
в том числе в возрасте, лет:													
15 – 17	3397.0	3304.0	3273.0	22.0	9.0	-	-	-	-	-	40.0	12.0	93.0
18 – 19	2284.0	2238.0	2146.0	84.0	8.0	-	-	-	-	-	100.0	45.0	46.0
20 – 24	4800.0	4690.0	3273.0	1284.0	125.0	-	4.0	-	-	4.0	1578.0	336.0	110.0
25 – 29	4628.0	4555.0	1371.0	2404.0	708.0	52.0	8.0	-	4.0	8.0	4100.0	900.0	73.0
30 – 34	4475.0	4424.0	576.0	2064.0	1598.0	162.0	12.0	-	-	12.0	5890.0	1331.0	51.0
35 – 39	5785.0	5719.0	457.0	1915.0	2928.0	344.0	47.0	12.0	-	16.0	9183.0	1606.0	66.0
40 – 44	7110.0	7039.0	418.0	1671.0	3970.0	788.0	130.0	37.0	13.0	12.0	12858.0	1827.0	71.0
45 – 49	5847.0	5796.0	319.0	1334.0	3165.0	783.0	132.0	51.0	8.0	4.0	10880.0	1877.0	51.0
50 – 54	4532.0	4487.0	316.0	1010.0	2207.0	739.0	125.0	60.0	14.0	16.0	8653.0	1928.0	45.0
55 – 59	2354.0	2336.0	195.0	499.0	1065.0	416.0	87.0	44.0	16.0	14.0	4654.0	1992.0	18.0
60 – 64	3942.0	3904.0	285.0	671.0	1599.0	918.0	263.0	114.0	31.0	23.0	8604.0	2204.0	38.0
65 – 69	2995.0	2970.0	206.0	470.0	1082.0	716.0	258.0	146.0	50.0	42.0	7165.0	2412.0	25.0
70 и более	6345.0	6270.0	564.0	1169.0	1464.0	1200.0	688.0	521.0	306.0	358.0	17836.0	2845.0	75.0
Чуваши													
Женщины в возрасте 15 лет и более	49166.0	48739.0	8203.0	10685.0	17374.0	6869.0	2314.0	1778.0	727.0	789.0	94832.0	1946.0	427.0
в том числе в возрасте, лет:													
15 – 17	1912.0	1871.0	1845.0	26.0	-	-	-	-	-	-	26.0	14.0	41.0
18 – 19	1266.0	1254.0	1149.0	97.0	8.0	-	-	-	-	-	113.0	90.0	12.0
20 – 24	2876.0	2831.0	1650.0	968.0	188.0	21.0	-	-	4.0	-	1431.0	505.0	45.0
25 – 29	3261.0	3221.0	701.0	1581.0	822.0	80.0	28.0	-	-	9.0	3640.0	1130.0	40.0
30 – 34	3630.0	3592.0	323.0	1302.0	1559.0	314.0	57.0	8.0	21.0	8.0	5816.0	1619.0	38.0
35 – 39	4882.0	4847.0	256.0	1262.0	2617.0	563.0	82.0	35.0	8.0	24.0	8920.0	1840.0	35.0
40 – 44	5952.0	5924.0	297.0	1140.0	3214.0	1001.0	175.0	65.0	20.0	12.0	11816.0	1995.0	28.0
45 – 49	5005.0	4970.0	253.0	866.0	2533.0	951.0	195.0	123.0	17.0	32.0	10530.0	2119.0	35.0
50 – 54	4355.0	4328.0	238.0	795.0	2019.0	865.0	191.0	140.0	60.0	20.0	9408.0	2174.0	27.0
55 – 59	2176.0	2155.0	128.0	387.0	795.0	469.0	181.0	126.0	34.0	35.0	5204.0	2415.0	21.0
60 – 64	3885.0	3849.0	250.0	510.0	1375.0	814.0	404.0	295.0	123.0	78.0	10186.0	2646.0	36.0
65 – 69	3048.0	3032.0	279.0	477.0	828.0	617.0	321.0	306.0	90.0	114.0	8241.0	2718.0	16.0
70 и более	6918.0	6865.0	834.0	1274.0	1416.0	1174.0	680.0	680.0	350.0	457.0	19501.0	2841.0	53.0
Мордва													
Женщины в возрасте 15 лет и более	44519.0	44138.0	6061.0	9960.0	18220.0	5912.0	1935.0	1160.0	429.0	461.0	83968.0	1902.0	381.0
в том числе в возрасте, лет:													
15 – 17	1064.0	1033.0	1024.0	4.0	5.0	-	-	-	-	-	14.0	14.0	31.0
18 – 19	774.0	762.0	731.0	31.0	-	-	-	-	-	-	31.0	41.0	12.0
20 – 24	1907.0	1871.0	1176.0	620.0	58.0	17.0	-	-	-	-	787.0	421.0	36.0
25 – 29	2090.0	2068.0	523.0	1095.0	420.0	18.0	8.0	4.0	-	-	2041.0	987.0	22.0
30 – 34	2355.0	2344.0	286.0	1030.0	935.0	81.0	8.0	4.0	-	-	3195.0	1363.0	11.0
35 – 39	3689.0	3655.0	225.0	1131.0	1945.0	302.0	23.0	17.0	4.0	8.0	6192.0	1694.0	34.0
40 – 44	5051.0	5015.0	287.0	1124.0	3046.0	442.0	96.0	4.0	-	16.0	9090.0	1813.0	36.0
45 – 49	5039.0	5011.0	251.0	1094.0	2859.0	627.0	129.0	31.0	4.0	16.0	9532.0	1902.0	28.0
50 – 54	4483.0	4472.0	243.0	998.0	2313.0	669.0	159.0	62.0	20.0	8.0	8765.0	1960.0	11.0
55 – 59	2114.0	2114.0	122.0	387.0	1102.0	330.0	53.0	78.0	17.0	25.0	4494.0	2126.0	-
60 – 64	4296.0	4256.0	240.0	634.0	1941.0	947.0	286.0	155.0	41.0	12.0	9614.0	2259.0	40.0
65 – 69	3419.0	3387.0	261.0	534.0	1321.0	706.0	301.0	171.0	65.0	28.0	7983.0	2357.0	32.0
70 и более	8238.0	8150.0	692.0	1278.0	2275.0	1773.0	872.0	634.0	278.0	348.0	22230.0	2728.0	88.0
Саратовская область													
Русские													
Женщины в возрасте 15 лет и более	1068878.0	1033419.0	213268.0	341836.0	364537.0	78784.0	19028.0	7844.0	3318.0	4804.0	1480457.0	1433.0	35459.0
в том числе в возрасте, лет:													
15 – 17	59831.0	53365.0	52684.0	652.0	25.0	4.0	-	-	-	-	714.0	13.0	6466.0
18 – 19	41620.0	37743.0	34631.0	2989.0	115.0	8.0	-	-	-	-	3243.0	86.0	3877.0
20 – 24	89799.0	83473.0	51200.0	28873.0	3050.0	185.0	66.0	8.0	70.0	21.0	36399.0	436.0	6326.0
25 – 29	82533.0	79255.0	19520.0	45173.0	12971.0	1057.0	301.0	33.0	44.0	156.0	77155.0	974.0	3278.0
30 – 34	77194.0	75281.0	8569.0	40111.0	23257.0	2599.0	469.0	44.0	45.0	187.0	98222.0	1305.0	1913.0
35 – 39	81604.0	80153.0	5641.0	32612.0	34845.0	5280.0	1029.0	305.0	175.0	266.0	127008.0	1585.0	1451.0
40 – 44	96674.0	95134.0	5487.0	31095.0	47853.0	8147.0	1464.0	496.0	199.0	393.0	163842.0	1722.0	1540.0
45 – 49	94272.0	92916.0	4945.0	28545.0	47394.0	9193.0	1485.0	634.0	261.0	459.0	165167.0	1778.0	1356.0
50 – 54	87605.0	86145.0	5049.0	28043.0	42417.0	7853.0	1473.0	616.0	254.0	440.0	150388.0	1746.0	1460.0
55 – 59	53854.0	52902.0	3343.0	18187.0	25136.0	4650.0	846.0	364.0	125.0	251.0	90251.0	1706.0	952.0
60 – 64	89324.0	87457.0	5420.0	27732.0	41764.0	9303.0	1869.0	783.0	195.0	391.0	154900.0	1771.0	1867.0
65 – 69	63910.0	62601.0	4117.0	18244.0	29542.0	7567.0	1889.0	715.0	232.0	295.0	114842.0	1835.0	1309.0
70 и более	150658.0	146994.0	12662.0	39580.0	56168.0	22938.0	8137.0	3846.0	1718.0	1945.0	298326.0	2030.0	3664.0
Казахи													
Женщины в возрасте 15 лет и более	31216.0	30026.0	7027.0	5804.0	8535.0	4052.0	1647.0	1260.0	681.0	1020.0	60487.0	2014.0	1190.0
в том числе в возрасте, лет:													
15 – 17	2462.0	2230.0	2221.0	9.0	-	-	-	-	-	-	9.0	4.0	232.0
18 – 19	1598.0	1476.0	1341.0	122.0	13.0	-	-	-	-	-	148.0	100.0	122.0
20 – 24	3215.0	2983.0	1642.0	1079.0	241.0	17.0	4.0	-	-	-	1628.0	546.0	232.0
25 – 29	2830.0	2687.0	606.0	1184.0	778.0	98.0	9.0	-	4.0	8.0	3158.0	1175.0	143.0
30 – 34	3314.0	3220.0	319.0	999.0	1472.0	341.0	73.0	16.0	-	-	5338.0	1658.0	94.0
35 – 39	3894.0	3824.0	243.0	846.0	1911.0	622.0	147.0	39.0	8.0	8.0	7429.0	1943.0	70.0
40 – 44	3911.0	3824.0	195.0	633.0	1818.0	772.0	249.0	101.0	24.0	32.0	8466.0	2214.0	87.0
45 – 49	2652.0	2581.0	148.0	386.0	1009.0	628.0	242.0	86.0	45.0	37.0	6244.0	2419.0	71.0
50 – 54	1855.0	1823.0	76.0	194.0	597.0	594.0	152.0	143.0	23.0	44.0	4979.0	2731.0	32.0
55 – 59	1000.0	983.0	31.0	66.0	228.0	270.0	146.0	127.0	69.0	46.0	3348.0	3406.0	17.0
60 – 64	1597.0	1552.0	73.0	69.0	195.0	325.0	248.0	244.0	162.0	236.0	6539.0	4213.0	45.0
65 – 69	1112.0	1100.0	54.0	53.0	103.0	155.0	162.0	222.0	139.0	212.0	5086.0	4624.0	12.0
70 и более	1776.0	1743.0	78.0	164.0	170.0	230.0	215.0	282.0	207.0	397.0	8115.0	4656.0	33.0
Украинцы													
Женщины в возрасте 15 лет и более	35059.0	34221.0	3143.0	9450.0	15018.0	4403.0	1144.0	604.0	215.0	244.0	63574.0	1858.0	838.0
в том числе в возрасте, лет:													
15 – 17	594.0	512.0	500.0	8.0	4.0	-	-	-	-	-	16.0	31.0	82.0
18 – 19	385.0	344.0	296.0	42.0	6.0	-	-	-	-	-	54.0	157.0	41.0
20 – 24	1145.0	1034.0	542.0	420.0	64.0	4.0	-	-	4.0	-	584.0	565.0	111.0
25 – 29	1590.0	1550.0	248.0	921.0	345.0	20.0	8.0	4.0	-	4.0	1751.0	1130.0	40.0
30 – 34	2110.0	2066.0	166.0	895.0	855.0	125.0	13.0	4.0	4.0	4.0	3108.0	1504.0	44.0
35 – 39	2564.0	2519.0	135.0	884.0	1221.0	186.0	68.0	13.0	4.0	8.0	4305.0	1709.0	45.0
40 – 44	3176.0	3132.0	115.0	844.0	1701.0	318.0	81.0	41.0	8.0	24.0	5969.0	1906.0	44.0
45 – 49	3166.0	3147.0	130.0	776.0	1634.0	464.0	85.0	26.0	12.0	20.0	6142.0	1952.0	19.0
50 – 54	3372.0	3326.0	126.0	866.0	1763.0	388.0	93.0	54.0	16.0	20.0	6446.0	1938.0	46.0
55 – 59	2588.0	2542.0	104.0	614.0	1339.0	372.0	65.0	24.0	4.0	20.0	4956.0	1950.0	46.0
60 – 64	4137.0	4070.0	219.0	977.0	2041.0	607.0	112.0	61.0	33.0	20.0	7983.0	1961.0	67.0
65 – 69	2994.0	2914.0	192.0	682.0	1284.0	495.0	130.0	79.0	36.0	16.0	6042.0	2073.0	80.0
70 и более	7238.0	7065.0	370.0	1521.0	2761.0	1424.0	489.0	298.0	94.0	108.0	16218.0	2296.0	173.0
Татары													
Женщины в возрасте 15 лет и более	26049.0	25024.0	5090.0	6190.0	8918.0	2831.0	939.0	528.0	226.0	302.0	42721.0	1707.0	1025.0
в том числе в возрасте, лет:													
15 – 17	1522.0	1357.0	1357.0	-	-	-	-	-	-	-	0.0	0.0	165.0
18 – 19	1036.0	949.0	916.0	29.0	4.0	-	-	-	-	-	37.0	39.0	87.0
20 – 24	2036.0	1852.0	1200.0	565.0	83.0	-	4.0	-	-	-	747.0	403.0	184.0
25 – 29	1808.0	1719.0	457.0	867.0	354.0	25.0	8.0	-	-	8.0	1746.0	1016.0	89.0
30 – 34	1974.0	1918.0	175.0	788.0	891.0	64.0	-	-	-	-	2762.0	1440.0	56.0
35 – 39	2656.0	2590.0	148.0	844.0	1289.0	247.0	31.0	15.0	4.0	12.0	4478.0	1729.0	66.0
40 – 44	3199.0	3127.0	137.0	806.0	1695.0	396.0	61.0	16.0	8.0	8.0	5816.0	1860.0	72.0
45 – 49	2517.0	2446.0	122.0	534.0	1318.0	354.0	74.0	24.0	4.0	16.0	4792.0	1959.0	71.0
50 – 54	1998.0	1947.0	98.0	458.0	969.0	338.0	52.0	24.0	-	8.0	3802.0	1953.0	51.0
55 – 59	1124.0	1099.0	71.0	278.0	484.0	167.0	58.0	29.0	8.0	4.0	2208.0	2009.0	25.0
60 – 64	1979.0	1923.0	122.0	377.0	708.0	448.0	138.0	65.0	25.0	40.0	4500.0	2340.0	56.0
65 – 69	1460.0	1428.0	85.0	239.0	495.0	310.0	142.0	95.0	42.0	20.0	3618.0	2534.0	32.0
70 и более	2740.0	2669.0	202.0	405.0	628.0	482.0	371.0	260.0	135.0	186.0	8215.0	3078.0	71.0
Ульяновская область													
Русские													
Женщины в возрасте 15 лет и более	463365.0	453948.0	98186.0	137222.0	166379.0	35642.0	9029.0	3777.0	1590.0	2123.0	658625.0	1451.0	9417.0
в том числе в возрасте, лет:													
15 – 17	27096.0	25397.0	25178.0	207.0	12.0	-	-	-	-	-	231.0	9.0	1699.0
18 – 19	17614.0	16743.0	15528.0	1162.0	45.0	8.0	-	-	-	-	1276.0	76.0	871.0
20 – 24	37580.0	35693.0	22738.0	11709.0	1151.0	63.0	12.0	-	12.0	8.0	14376.0	403.0	1887.0
25 – 29	34548.0	33688.0	8778.0	18998.0	5338.0	406.0	80.0	4.0	12.0	72.0	31880.0	946.0	860.0
30 – 34	32397.0	31895.0	3809.0	16661.0	9999.0	1080.0	230.0	48.0	20.0	48.0	41539.0	1302.0	502.0
35 – 39	34345.0	34006.0	2534.0	13268.0	15708.0	1990.0	290.0	98.0	32.0	86.0	53157.0	1563.0	339.0
40 – 44	43358.0	42942.0	2638.0	12478.0	23359.0	3549.0	552.0	184.0	76.0	106.0	74352.0	1731.0	416.0
45 – 49	42763.0	42351.0	2712.0	11563.0	22760.0	4113.0	686.0	235.0	87.0	195.0	75452.0	1782.0	412.0
50 – 54	39881.0	39506.0	2491.0	11868.0	20759.0	3410.0	505.0	249.0	99.0	125.0	68461.0	1733.0	375.0
55 – 59	21720.0	21535.0	1323.0	6719.0	11037.0	1914.0	313.0	133.0	24.0	72.0	37196.0	1727.0	185.0
60 – 64	35246.0	34864.0	2247.0	9652.0	17800.0	3902.0	732.0	290.0	96.0	145.0	63022.0	1808.0	382.0
65 – 69	27571.0	27205.0	2025.0	6889.0	13144.0	3719.0	951.0	248.0	130.0	99.0	50969.0	1874.0	366.0
70 и более	69246.0	68123.0	6185.0	16048.0	25267.0	11488.0	4678.0	2288.0	1002.0	1167.0	146714.0	2154.0	1123.0
Татары													
Женщины в возрасте 15 лет и более	75311.0	73704.0	15877.0	16668.0	26095.0	8298.0	2841.0	2007.0	863.0	1055.0	128843.0	1748.0	1607.0
в том числе в возрасте, лет:													
15 – 17	4778.0	4487.0	4487.0	-	-	-	-	-	-	-	0.0	0.0	291.0
18 – 19	2914.0	2762.0	2668.0	90.0	4.0	-	-	-	-	-	98.0	35.0	152.0
20 – 24	5459.0	5126.0	3403.0	1514.0	205.0	4.0	-	-	-	-	1936.0	378.0	333.0
25 – 29	5164.0	5021.0	1297.0	2716.0	946.0	42.0	8.0	-	-	12.0	4870.0	970.0	143.0
30 – 34	5993.0	5873.0	636.0	2638.0	2329.0	194.0	48.0	16.0	-	12.0	8242.0	1403.0	120.0
35 – 39	8125.0	8042.0	602.0	2334.0	4485.0	527.0	43.0	23.0	16.0	12.0	13352.0	1660.0	83.0
40 – 44	9109.0	9034.0	553.0	1931.0	5316.0	1078.0	113.0	27.0	-	16.0	16504.0	1827.0	75.0
45 – 49	7574.0	7496.0	362.0	1463.0	4319.0	1114.0	154.0	63.0	9.0	12.0	14536.0	1939.0	78.0
50 – 54	5568.0	5511.0	298.0	1118.0	2805.0	973.0	198.0	70.0	16.0	33.0	11136.0	2021.0	57.0
55 – 59	2948.0	2928.0	215.0	565.0	1223.0	703.0	125.0	69.0	20.0	8.0	6145.0	2099.0	20.0
60 – 64	5128.0	5080.0	328.0	686.0	1855.0	1231.0	512.0	349.0	62.0	57.0	12690.0	2498.0	48.0
65 – 69	4013.0	3945.0	262.0	510.0	1105.0	981.0	529.0	375.0	114.0	69.0	10853.0	2751.0	68.0
70 и более	8538.0	8399.0	766.0	1103.0	1503.0	1451.0	1111.0	1015.0	626.0	824.0	28481.0	3391.0	139.0
Чуваши													
Женщины в возрасте 15 лет и более	52461.0	51508.0	9984.0	12049.0	18469.0	6134.0	2033.0	1402.0	722.0	715.0	92565.0	1797.0	953.0
в том числе в возрасте, лет:													
15 – 17	2896.0	2744.0	2736.0	8.0	-	-	-	-	-	-	8.0	3.0	152.0
18 – 19	1809.0	1733.0	1601.0	132.0	-	-	-	-	-	-	132.0	76.0	76.0
20 – 24	3638.0	3458.0	2164.0	1151.0	123.0	8.0	8.0	-	4.0	-	1477.0	427.0	180.0
25 – 29	3899.0	3801.0	865.0	1933.0	888.0	64.0	30.0	-	4.0	17.0	4176.0	1099.0	98.0
30 – 34	4780.0	4718.0	486.0	1902.0	1983.0	272.0	46.0	21.0	4.0	4.0	7025.0	1489.0	62.0
35 – 39	6508.0	6420.0	361.0	1849.0	3415.0	650.0	93.0	32.0	8.0	12.0	11305.0	1761.0	88.0
40 – 44	7172.0	7114.0	342.0	1364.0	4055.0	1034.0	177.0	80.0	30.0	32.0	14100.0	1982.0	58.0
45 – 49	5414.0	5382.0	193.0	998.0	2796.0	1012.0	210.0	118.0	39.0	16.0	11418.0	2122.0	32.0
50 – 54	4052.0	4023.0	201.0	813.0	1742.0	875.0	178.0	138.0	56.0	20.0	8820.0	2192.0	29.0
55 – 59	1747.0	1724.0	65.0	284.0	785.0	323.0	118.0	92.0	15.0	42.0	4174.0	2421.0	23.0
60 – 64	2975.0	2935.0	189.0	488.0	1039.0	640.0	282.0	205.0	52.0	40.0	7271.0	2477.0	40.0
65 – 69	2477.0	2439.0	176.0	355.0	679.0	535.0	247.0	204.0	118.0	125.0	7063.0	2896.0	38.0
70 и более	5094.0	5017.0	605.0	772.0	964.0	721.0	644.0	512.0	392.0	407.0	15596.0	3109.0	77.0
Мордва													
Женщины в возрасте 15 лет и более	24689.0	24273.0	3346.0	4915.0	9501.0	3408.0	1334.0	895.0	413.0	461.0	50066.0	2063.0	416.0
в том числе в возрасте, лет:													
15 – 17	808.0	780.0	780.0	-	-	-	-	-	-	-	0.0	0.0	28.0
18 – 19	464.0	446.0	406.0	40.0	-	-	-	-	-	-	40.0	90.0	18.0
20 – 24	964.0	899.0	506.0	339.0	54.0	-	-	-	-	-	447.0	497.0	65.0
25 – 29	1145.0	1115.0	227.0	592.0	265.0	23.0	4.0	-	-	4.0	1239.0	1111.0	30.0
30 – 34	1537.0	1522.0	142.0	590.0	695.0	74.0	11.0	3.0	-	7.0	2310.0	1518.0	15.0
35 – 39	2393.0	2361.0	132.0	645.0	1318.0	228.0	17.0	4.0	9.0	8.0	4171.0	1767.0	32.0
40 – 44	3027.0	3003.0	118.0	602.0	1861.0	335.0	62.0	17.0	4.0	4.0	5714.0	1903.0	24.0
45 – 49	2566.0	2549.0	144.0	411.0	1537.0	385.0	43.0	17.0	4.0	8.0	4989.0	1957.0	17.0
50 – 54	2087.0	2072.0	103.0	408.0	1081.0	299.0	94.0	33.0	29.0	25.0	4389.0	2118.0	15.0
55 – 59	1030.0	1022.0	37.0	174.0	522.0	197.0	37.0	44.0	11.0	-	2243.0	2195.0	8.0
60 – 64	2250.0	2202.0	120.0	218.0	775.0	658.0	237.0	157.0	25.0	12.0	5717.0	2596.0	48.0
65 – 69	1826.0	1803.0	121.0	198.0	539.0	457.0	240.0	150.0	63.0	35.0	5038.0	2794.0	23.0
70 и более	4592.0	4499.0	510.0	698.0	854.0	752.0	589.0	470.0	268.0	358.0	13769.0	3060.0	93.0
Уральский федеральный округ													
Курганская область													
Русские													
Женщины в возрасте 15 лет и более	424870.0	418740.0	85854.0	111040.0	145724.0	47772.0	13704.0	8036.0	3139.0	3471.0	687240.0	1641.0	6130.0
в том числе в возрасте, лет:													
15 – 17	25457.0	24154.0	23846.0	300.0	8.0	-	-	-	-	-	316.0	13.0	1303.0
18 – 19	16591.0	16080.0	14434.0	1536.0	110.0	-	-	-	-	-	1756.0	109.0	511.0
20 – 24	35174.0	34065.0	19259.0	12595.0	1958.0	197.0	24.0	4.0	20.0	8.0	17394.0	511.0	1109.0
25 – 29	32372.0	31917.0	7069.0	16766.0	6997.0	869.0	152.0	32.0	4.0	28.0	34379.0	1077.0	455.0
30 – 34	29085.0	28885.0	2797.0	12815.0	10927.0	1808.0	344.0	115.0	32.0	47.0	42585.0	1474.0	200.0
35 – 39	30922.0	30724.0	1755.0	9500.0	15042.0	3417.0	593.0	250.0	86.0	81.0	54636.0	1778.0	198.0
40 – 44	39679.0	39468.0	2008.0	8847.0	20634.0	6093.0	1144.0	407.0	161.0	174.0	77341.0	1960.0	211.0
45 – 49	40212.0	39920.0	2058.0	8406.0	20126.0	6890.0	1175.0	823.0	201.0	241.0	81289.0	2036.0	292.0
50 – 54	35880.0	35585.0	1885.0	8749.0	17848.0	4915.0	1078.0	626.0	212.0	272.0	69995.0	1967.0	295.0
55 – 59	18371.0	18200.0	1271.0	4665.0	8580.0	2423.0	579.0	439.0	93.0	150.0	35367.0	1943.0	171.0
60 – 64	31935.0	31637.0	2072.0	7282.0	13907.0	5310.0	1441.0	984.0	356.0	285.0	66136.0	2090.0	298.0
65 – 69	25692.0	25411.0	1811.0	5657.0	10145.0	4661.0	1522.0	975.0	329.0	311.0	55344.0	2178.0	281.0
70 и более	63500.0	62694.0	5589.0	13922.0	19442.0	11189.0	5652.0	3381.0	1645.0	1874.0	150702.0	2404.0	806.0
Татары													
Женщины в возрасте 15 лет и более	9402.0	9274.0	1665.0	1760.0	2834.0	1468.0	500.0	477.0	222.0	348.0	20356.0	2195.0	128.0
в том числе в возрасте, лет:													
15 – 17	544.0	516.0	504.0	12.0	-	-	-	-	-	-	12.0	23.0	28.0
18 – 19	282.0	274.0	253.0	21.0	-	-	-	-	-	-	21.0	77.0	8.0
20 – 24	637.0	605.0	349.0	210.0	46.0	-	-	-	-	-	302.0	499.0	32.0
25 – 29	572.0	564.0	97.0	253.0	189.0	21.0	4.0	-	-	-	710.0	1259.0	8.0
30 – 34	698.0	698.0	69.0	198.0	358.0	61.0	4.0	-	-	8.0	1189.0	1703.0	-
35 – 39	862.0	862.0	71.0	268.0	315.0	144.0	45.0	9.0	5.0	5.0	1620.0	1879.0	-
40 – 44	1109.0	1109.0	49.0	169.0	567.0	229.0	58.0	25.0	4.0	8.0	2427.0	2188.0	-
45 – 49	906.0	898.0	49.0	139.0	386.0	237.0	55.0	28.0	-	4.0	2014.0	2243.0	8.0
50 – 54	753.0	741.0	17.0	93.0	339.0	178.0	38.0	42.0	21.0	13.0	1888.0	2548.0	12.0
55 – 59	393.0	393.0	42.0	74.0	109.0	83.0	22.0	51.0	4.0	8.0	968.0	2463.0	-
60 – 64	789.0	773.0	51.0	105.0	201.0	215.0	56.0	88.0	25.0	32.0	2210.0	2859.0	16.0
65 – 69	606.0	606.0	41.0	84.0	129.0	125.0	81.0	79.0	47.0	20.0	1882.0	3106.0	-
70 и более	1251.0	1235.0	73.0	134.0	195.0	175.0	137.0	155.0	116.0	250.0	5113.0	4140.0	16.0
Башкиры													
Женщины в возрасте 15 лет и более	6310.0	6228.0	1053.0	889.0	1725.0	1098.0	438.0	419.0	211.0	395.0	16153.0	2594.0	82.0
в том числе в возрасте, лет:													
15 – 17	427.0	412.0	404.0	8.0	-	-	-	-	-	-	8.0	19.0	15.0
18 – 19	215.0	207.0	186.0	21.0	-	-	-	-	-	-	21.0	101.0	8.0
20 – 24	433.0	414.0	212.0	151.0	44.0	7.0	-	-	-	-	260.0	628.0	19.0
25 – 29	411.0	395.0	50.0	166.0	148.0	27.0	4.0	-	-	-	559.0	1415.0	16.0
30 – 34	501.0	493.0	41.0	85.0	266.0	72.0	25.0	4.0	-	-	953.0	1933.0	8.0
35 – 39	750.0	750.0	7.0	139.0	416.0	148.0	18.0	22.0	-	-	1597.0	2129.0	-
40 – 44	835.0	835.0	25.0	91.0	331.0	280.0	60.0	36.0	4.0	8.0	2101.0	2516.0	-
45 – 49	597.0	597.0	31.0	70.0	179.0	178.0	74.0	48.0	13.0	4.0	1612.0	2700.0	-
50 – 54	476.0	476.0	24.0	37.0	128.0	121.0	81.0	52.0	10.0	23.0	1507.0	3166.0	-
55 – 59	196.0	196.0	4.0	12.0	41.0	86.0	8.0	17.0	24.0	4.0	641.0	3270.0	-
60 – 64	426.0	426.0	19.0	40.0	31.0	82.0	53.0	98.0	25.0	78.0	1816.0	4263.0	-
65 – 69	330.0	330.0	4.0	12.0	64.0	43.0	44.0	44.0	49.0	70.0	1602.0	4855.0	-
70 и более	713.0	697.0	46.0	57.0	77.0	54.0	71.0	98.0	86.0	208.0	3476.0	4987.0	16.0
Свердловская область													
Русские													
Женщины в возрасте 15 лет и более	1844274.0	1811767.0	407116.0	557288.0	627596.0	148761.0	35325.0	18604.0	7273.0	9804.0	2616080.0	1444.0	32507.0
в том числе в возрасте, лет:													
15 – 17	107898.0	102474.0	100145.0	2097.0	232.0	-	-	-	-	-	2561.0	25.0	5424.0
18 – 19	76293.0	73580.0	66801.0	6328.0	423.0	28.0	-	-	-	-	7258.0	99.0	2713.0
20 – 24	165475.0	159757.0	100299.0	53150.0	5629.0	369.0	93.0	4.0	141.0	72.0	67257.0	421.0	5718.0
25 – 29	156254.0	153054.0	41296.0	85124.0	23357.0	2269.0	467.0	85.0	100.0	356.0	144402.0	943.0	3200.0
30 – 34	132996.0	131248.0	15885.0	67091.0	41578.0	5022.0	935.0	245.0	120.0	372.0	173934.0	1325.0	1748.0
35 – 39	129950.0	128741.0	9247.0	48206.0	58619.0	9542.0	1838.0	591.0	265.0	433.0	209443.0	1627.0	1209.0
